Encoded SMILES,log P,G parameter,Denticity,Isomer
[Be]=C1NCCN1COC,-0.50821,27.375457583956713,0,0
[Li]<-n1c(C)cccc1Cl,2.04342,27.136718128282666,0,0
[Li]<-SC(C(=C)C)=C(C)C,2.786200000000001,24.58220595257043,0,0
[Li]<-N#CC(C)(C)C(=C)O,1.60788,19.624383256406176,0,0
[Li]<-O=C(O)C(C)NC,-0.3211000000000002,19.64825720197358,0,0
[Li]<-O=C(OC)C(=C)N,-0.3682000000000001,19.88699665764762,0,0
[Li]<-S=C(C)NC(C)C,1.3317,25.600827630113006,0,0
[Li]<-O=Cc1c[nH]cn1,0.22219999999999995,21.788954321184146,0,0
[Be]=C1COC(C)(C)C1,1.26659,23.515836383893046,0,0
[Li]<-O=C1CNCC1N,-1.514,22.544962597485274,0,0
[Li]<-NC(C)c1cccs1,1.7678000000000003,23.921693458538915,0,0
[Li]<-n1ccc(CCl)cc1,1.8204,20.47588731497692,0,0
[Li]<-O(C)CC(F)(F)F,1.1951000000000003,21.184147700143246,0,0
[Li]<-P1(Cl)NC(N)C(N)N1,-0.7855000000000003,20.404265478274713,0,0
[Li]<-n1ccsc1C(N)=O,0.24199999999999977,24.240012732770968,0,0
[Be]=C(C)NC(C)(C)C,1.43319,23.476046474614037,0,0
[Li]<-O=C1NC(N)NC1N,-2.7670999999999992,22.950819672131146,0,0
[Li]<-O=C1NCC(N)N1,-1.416,21.72529046633774,0,0
[Li]<-[O-][n+]1ccccc1C,0.62842,22.242559286964823,0,0
[Li]<-n1ccccc1SC,1.8034999999999999,25.37800413815057,0,0
[Li]<-S=c1sscc1C,2.8475100000000007,20.722584752506766,0,0
[Li]<-O=C(N)N1CCCC1,0.16089999999999982,21.765080375616744,0,0
[Li]<-n1cncc(C)c1,0.7850199999999998,20.30081171414929,0,0
[Li]<-N(C(C)Cl)C(C)(C)Cl,2.1357,25.77590323094063,0,0
[Li]<-n1cccnc1SC,1.1985,25.019894954639504,0,0
[Li]<-n1cccc(Cl)c1Cl,2.3884000000000007,23.531752347604648,0,0
[Li]<-N1CCSC(N)C1,-0.3924000000000001,20.905618335190194,0,0
[Li]<-n1cnc(C)c(Cl)c1,1.43842,20.24510584115868,0,0
[Li]<-n1csc(N)c1C#N,0.59698,22.584752506764286,0,0
[Li]<-N1CCCC1(C)C,1.1484,26.27725608785612,0,0
[Li]<-N#CN=C(C)OC,0.53228,19.71987903867579,0,0
[Li]<-N#CC(CO)OCC,-0.09261999999999998,19.489097564857552,0,0
[Be]=C1N(C)N=NN1C,0.14208999999999994,27.15263409199427,0,0
[Li]<-S=C(N)CN(C)C,-0.1658999999999996,22.974693617698552,0,0
[Li]<-N(C)=C(C)C(C)=O,0.6661,24.972147063504696,0,0
[Li]<-S=C(N)C(=O)OC,-0.5544999999999998,24.37529842431959,0,0
[Li]<-n1cn(N)c(C)n1,-0.6996800000000001,18.828585070826037,0,0
[Li]<-n1ccn2c1CCC2,0.8292999999999999,21.303517427980264,0,0
[Li]<-O=C1CNC(N)N1,-2.0519,19.72783702053159,0,0
[Li]<-P(O)c1ccccc1,0.8976999999999999,22.417634887792456,0,0
[Li]<-n1cccnc1C,0.7850199999999998,23.88190354925991,0,0
[Be]=C1C=CC=CN1C,1.04049,28.020054114276622,0,0
[Li]<-N=c1[nH]cc(C)s1,0.8640899999999998,20.39630749641891,0,0
[Li]<-N1CC2CNC=CC21,-0.30870000000000014,22.62454241604329,0,0
[Li]<-P1(C(C)C)CPC1,2.4838000000000005,23.45217252904663,0,0
[Li]<-N(O)=C(C)C(C)(C)C,1.8826,23.969441349673723,0,0
[Be]=CNCC(C)(C)O,-0.10750999999999994,27.08897023714786,0,0
[Be]=C1NCCN1CCO,-1.1198099999999998,26.213592233009706,0,0
[Li]<-n1ccsc1C(C)N,1.1628000000000003,26.683113162501986,0,0
[Li]<-N1=NC(C)=CC1(C)C,2.1346,22.783702053159317,0,0
[Li]<-N(C(=O)CC)=C(C)C,1.4038000000000002,24.550374025147224,0,0
[Li]<-S=C(SCC)N(C)C,1.5859999999999999,23.818239694413492,0,0
[Be]=C1C=C(C)C=CN1,1.08839,23.22139105522839,0,0
[Li]<-O1POCCC1C,1.3203,22.56883654305268,0,0
[Li]<-n1c(C)noc1C,0.6864399999999999,25.0039789909279,0,0
[Li]<-N1=C(N)SCC1C,0.4364000000000001,22.974693617698552,0,0
[Li]<-N1=CCSC1(C)C,1.5401,23.43625656533503,0,0
[Li]<-O=C(C)NC(C)(C)C,0.921,21.590004774789115,0,0
[Li]<-NCC(C)(C)C#N,0.4948800000000001,26.961642527455034,0,0
[Li]<-n1cccc(C)c1Br,2.15252,24.438962279166002,0,0
[Li]<-S=C(C=CC)OCC,1.9264,22.727996180168706,0,0
[Li]<-Pc1ccccc1N,0.7691999999999999,24.478752188445007,0,0
[Li]<-n1nc(C)n(C)n1,-0.48148000000000013,18.701257361133216,0,0
[Li]<-NC(C)N1CCCC1,0.3868999999999998,24.964189081648893,0,0
[Li]<-n1cnc(C)cc1Cl,1.4384199999999998,23.460130510902438,0,0
[Li]<-n1ccc([N+](=O)[O-])[nH]1,0.3178999999999999,19.218526181760307,0,0
[Li]<-N=Cc1ccoc1,1.27727,18.820627088970237,0,0
[Li]<-N(C)CC(=O)OCC,-0.23110000000000008,20.881744389622792,0,0
[Li]<-n1[nH]c(C)cc1Br,1.4806199999999996,22.298265159955434,0,0
[Li]<-n1occ(C)c1C,1.29144,22.01177781314659,0,0
[Li]<-S=c1[nH]nc(C)n1C,0.78611,23.300970873786408,0,0
[Li]<-S=C(NC)C(N)=O,-0.9815000000000003,22.99060958141015,0,0
[Li]<-n1cnn(C=C)c1,0.37859999999999994,18.924080853095656,0,0
[Li]<-S=C1NCNC1N,-1.2510999999999999,23.205475091516792,0,0
[Be]=C1N(C)C=C(N)N1C,-0.3825100000000001,27.73356676746777,0,0
[Li]<-n1c(CO)c[nH]c1C,0.21041999999999994,26.643323253222984,0,0
[Li]<-n1[nH]c(N)cc1N,-0.4259000000000001,21.72529046633774,0,0
[Be]=C1C(=O)C(N)OC1C,-0.65971,30.8133057456629,0,0
[Li]<-n1c(Cl)ccn1C,1.0735,25.680407448671016,0,0
[Li]<-N1=CSC(C#C)C1,0.7633,20.173484004456473,0,0
[Li]<-n1cc(N)cc(Cl)c1,1.3172000000000001,20.619130988381347,0,0
[Li]<-S=c1scc(SC)s1,3.2609900000000005,23.889861531115706,0,0
[Be]=C1NC(N)=C(N)S1,-0.6369099999999999,22.73595416202451,0,0
[Li]<-Nc1ccccc1Br,2.0313,21.844660194174754,0,0
[Li]<-N1=COC(C(=O)O)C1,-0.5019,19.791500875378006,0,0
[Li]<-N1=COC(CO)C1,-0.5942000000000001,19.66417316568518,0,0
[Li]<-N(CC)C(C)(C)C,1.3944,25.067642845774312,0,0
[Li]<-S=C(N)C(O)C(C)C,0.28940000000000016,22.529046633773675,0,0
[Li]<-n1c(N)cccc1Br,1.4263,26.977558491166644,0,0
[Be]=C=NC(C)(C)OC,0.8235000000000001,24.74932357154226,0,0
[Be]=C1CNC1(N)CO,-1.6818099999999998,32.50835588094859,0,0
[Be]=C1NCNC1(N)C=C,-0.9835099999999994,24.900525226802483,0,0
[Li]<-O=C1CCNC1N,-1.1664,20.181441986312272,0,0
[Li]<-n1ccn(OC)c1,-0.05850000000000011,19.035492599076875,0,0
[Li]<-O=C(C)NC(C)O,-0.5391999999999999,25.226802482890335,0,0
[Li]<-NC(C)C(C)OCC,0.7585999999999999,22.783702053159317,0,0
[Li]<-N#CN(CC)CC,0.80928,19.65621518382938,0,0
[Li]<-N#Cc1cscn1,1.0147799999999998,19.815374820945408,0,0
[Li]<-n1c(N)csc1C,1.03372,25.919146904345055,0,0
[Li]<-n1cccc(N)c1C,0.9722199999999999,24.38325640617539,0,0
[Li]<-NC(C)n1cnnn1,-0.8497000000000001,20.650962915804552,0,0
[Li]<-S1CCNC(N)C1,-0.3924,20.770332643641574,0,0
[Li]<-N(=O)C1CCCCC1,2.0855,21.765080375616744,0,0
[Li]<-N#CC=NC(C)(C)C,1.37928,20.268979786726085,0,0
[Li]<-P(Br)C(C)(N)[N+](=O)[O-],0.8838999999999999,27.160592073850072,0,0
[Li]<-O=C(CC=C)N(C)C,0.6507,23.460130510902438,0,0
[Be]=C1SC(N)=CN1C,0.4188900000000001,25.385962120006365,0,0
[Li]<-N(CC)C(C)N(C)C,0.5035000000000001,24.741365589686456,0,0
[Li]<-N#CC(C)(O)CCl,0.49977999999999995,20.444055387553718,0,0
[Li]<-n1cc(C)[nH]c1CC,1.2805199999999999,23.245265000795797,0,0
[Li]<-N#CC(=O)OCC,0.07308000000000003,19.791500875378006,0,0
[Li]<-S=C1NCNC1(C)N,-0.8609999999999995,22.552920579341077,0,0
[Li]<-N1=CC(N(C)C)CC1,0.3910999999999998,20.49976126054432,0,0
[Li]<-n1cc(C)c(C)[nH]1,1.0265399999999998,19.12303039949069,0,0
[Li]<-N=C(C)CC(=O)OC,0.58917,28.624860735317526,0,0
[Li]<-n1cccn1CC,0.9029999999999999,24.327550533184784,0,0
[Li]<-n1ccc(C(C)=O)[nH]1,0.6123000000000001,19.234442145471906,0,0
[Li]<-n1csc(C)c1N,1.0337199999999998,22.90307178099634,0,0
[Li]<-O=C(C)NC(=O)OC,-0.11109999999999992,29.22966735635843,0,0
[Li]<-N(=O)Cc1ccco1,1.546,27.646028967053955,0,0
[Li]<-n1c(C)ccn1CO,0.14131999999999995,26.81839885405061,0,0
[Li]<-N(=C)C1CCCNC1,0.4390000000000001,23.030399490689163,0,0
[Li]<-[O-][n+]1ccccc1Cl,0.9734000000000002,21.86057615788636,0,0
[Li]<-N1C=C(N)C=NC1C,-0.19349999999999995,22.330097087378643,0,0
[Li]<-P(N)(O)C(C)(C)C,1.0478,23.014483526977557,0,0
[Li]<-n1cnc(C)cc1N,0.36722,23.643164093585863,0,0
[Li]<-S=C(N)CCCC,1.4627,24.041063186375933,0,0
[Li]<-n1nc(N)n(C)n1,-1.2077000000000002,22.648416361610696,0,0
[Li]<-n1[nH]c(C)cc1C#C,0.6994199999999999,22.33805506923444,0,0
[Li]<-n1cc2n(c1)CCC2,0.8292999999999999,19.13098838134649,0,0
[Li]<-n1ccc(I)c(C)c1,1.9946199999999998,20.444055387553718,0,0
[Li]<-NC1NC=CN1CC,-0.37499999999999994,23.36463472863282,0,0
[Be]=C1N(C)C=CN1C,0.33109,27.844978513448986,0,0
[Li]<-N1CCC(C)CC1,1.0059,20.66687887951615,0,0
[Li]<-N(CC)C(C)C=C,1.1703999999999999,24.75728155339806,0,0
[Li]<-n1cncc(C)c1C,1.09344,24.104727041222347,0,0
[Be]=C(C=C(C)C)CC,2.4438900000000006,28.87155817284737,0,0
[Li]<-O=CN(CC)CC,0.48460000000000003,17.969123030399494,0,0
[Li]<-N(C(C)O)C(C)O,-0.7474000000000003,26.92185261817603,0,0
[Li]<-N(CCO)=[Si](C)C,0.4984,26.53986948909757,0,0
[Li]<-S=C1CNC(N)N1,-1.2510999999999999,22.831449944294125,0,0
[Li]<-N1=C(C)OC(C)(C)C1,1.2136,22.353971032946045,0,0
[Li]<-n1cc2n(c1)CCC2,0.8292999999999999,36.73404424637911,0,0
[Li]<-OCc1cccnc1,0.5739,23.818239694413492,0,0
[Li]<-S=C(NC)C(C)(C)N,0.2705000000000001,26.92185261817603,0,0
[Li]<-N(O)=C(C)C=C(C)C,1.8027,23.98535731338532,0,0
[Li]<-NC(C)CCOC,0.3701000000000002,22.369886996657648,0,0
[Li]<-n1ccsc1CO,0.6354000000000002,24.025147222664334,0,0
[Li]<-P(C)(OC)C(C)(C)C,2.458,27.932516313862802,0,0
[Li]<-N(N)C1CCCCC1,0.7823999999999993,21.72529046633774,0,0
[Li]<-O=c1[nH][nH]cc1O,-0.5914000000000003,20.3485596052841,0,0
[Li]<-n1cn(C)nc1C,0.12351999999999985,25.66449148495941,0,0
[Li]<-n1ccn(C(C)O)c1,0.3939,19.146904345058093,0,0
[Li]<-n1cc(C)n(CC)c1,1.21142,19.218526181760307,0,0
[Li]<-N(=C)C1CCNCC1,0.4389999999999999,24.136558968645552,0,0
[Li]<-n1c[nH]c2c1NCC2,0.3776999999999998,20.571383097246535,0,0
[Li]<-SC(Br)C(F)(F)F,2.1995,20.754416679929967,0,0
[Li]<-n1[nH]c(Br)cc1C,1.4806199999999996,22.194811395830015,0,0
[Li]<-NOCC(=O)OC,-0.9503000000000001,19.918828585070827,0,0
[Li]<-P12OCC(O1)C(C)O2,1.0473999999999999,19.71987903867579,0,0
[Li]<-S1CCC(C)(N)C1,0.8407000000000002,23.07018939996817,0,0
[Li]<-n1[nH]c(C)nc1C,0.42153999999999986,21.97994588572338,0,0
[Li]<-S1CSCCC1C,2.2024999999999997,24.836861371956072,0,0
[Li]<-N#Cc1ccsc1,1.61978,19.759668947954797,0,0
[Li]<-P1=CC1(C)C(C)(C)C,2.5532000000000004,19.815374820945408,0,0
[Li]<-n1ccsc1C#N,1.01478,22.648416361610696,0,0
[Li]<-n1ccn(C2CC2)c1,1.218,19.393601782587936,0,0
[Be]=C1C=C(Br)C=C(Br)O1,2.5704900000000004,23.2532229826516,0,0
[Li]<-[O-][N+]1=C(C)C=CCC1,0.9175,24.240012732770968,0,0
[Li]<-N1=NN(C)CC1=O,-0.1744000000000001,20.3485596052841,0,0
[Li]<-S=C1COC(=C)N1,0.40480000000000005,22.95877765398695,0,0
[Li]<-n1cpcn1C=C,1.5636999999999999,23.2532229826516,0,0
[Li]<-P1(C)OCCC(C)O1,1.7534999999999998,20.19735795002387,0,0
[Be]=C1C=CN(CO)S1,0.45249,23.11793729110298,0,0
[Be]=C(NN)NC(C)(C)C,-0.1659100000000001,53.66862963552444,0,0
[Be]=C(N)NC(C)(C)C,0.3294900000000002,23.08610536367977,0,0
[Li]<-N=CC(=O)OCC,0.19907000000000002,18.749005252268024,0,0
[Li]<-S=C(NC)OCC,0.5272000000000001,23.698869966576478,0,0
[Li]<-n1cc(C)cc(P)c1,0.8904199999999998,20.49976126054432,0,0
[Li]<-N1NC12CCCCC2,0.7545999999999999,21.987903867579178,0,0
[Li]<-S=c1cc[nH]cc1C,2.0526099999999996,22.465382778927268,0,0
[Li]<-NC1CCCCC1O,0.24859999999999977,26.484163616106954,0,0
[Li]<-NCCn1cncn1,-0.7632000000000005,20.778290625497377,0,0
[Li]<-n1cc(C(C)C)co1,1.798,19.13098838134649,0,0
[Li]<-N1=NC(C)=CC1(C)C,2.1346,24.319592551328984,0,0
[Li]<-N(C)=CC=C(C)C,1.6532,27.295877765398696,0,0
[Li]<-P(Cl)(I)C(C)(C)C,3.7706000000000017,27.56644914849594,0,0
[Li]<-N1=CC=CN(C)C1C,0.8623000000000001,22.051567722425595,0,0
[Be]=C(C#N)N(CC)CC,0.89057,11.610695527614196,0,0
[Li]<-S=C(SC)N(C)C,1.1959,25.258634410313547,0,0
[Be]=C1CC(C)(C)OC1C,1.65509,27.988222186853413,0,0
[Li]<-N1=CCC(=O)C1N,-0.6852000000000003,23.06223141811237,0,0
[Be]=C1NCOC1(C)C,0.38109,27.462995384370526,0,0
[Li]<-n1[nH]c(N)c(N)c1C,-0.11748000000000014,22.139105522839408,0,0
[Li]<-n1cccn1C=C,0.9836,22.96673563584275,0,0
[Li]<-n1cc(C(N)N)c[nH]1,-0.6742999999999999,19.266274072895115,0,0
[Li]<-S(C)CC(F)(F)F,1.9117,25.059684863918505,0,0
[Li]<-[Se](C)c1ccccc1,1.0642,22.353971032946045,0,0
[Li]<-N(O)=C(C)OCC,0.8305,23.865987585548307,0,0
[Li]<-O=Cc1ccsc1,1.5606,23.76253382142289,0,0
[Li]<-S=C(N)C(C)(C)C,1.3186,26.714945089925195,0,0
[Li]<-N(C)=C(C)C(C)C,1.7331,24.64586980741684,0,0
[Li]<-S=C(C)NC(C)(C)C,1.7218,27.510743275505334,0,0
[Li]<-n1ccc(N)nc1,0.05880000000000002,20.149610058889067,0,0
[Li]<-N(CC=C)C(C)C,1.1703999999999999,24.144516950501355,0,0
[Li]<-n1csc(N)c1Br,1.4878,23.300970873786408,0,0
[Li]<-N(O)Cc1ccsc1,1.2269,20.587299060958145,0,0
[Li]<-NC(C)C(F)(F)F,0.8959000000000001,22.027693776858193,0,0
[Be]=C(C=C(C)C)NC,1.21079,31.60114594938723,0,0
[Li]<-S=Cn1cncc1C,0.9968199999999999,24.852777335667675,0,0
[Li]<-N=c1[nH]nccc1C,0.19758999999999993,20.555467133534936,0,0
[Li]<-S=c1[nH]cc(N)[nH]1,0.65449,23.14976921852618,0,0
[Li]<-N(CC=C)C(=C)C,1.2956,24.677701734840046,0,0
[Li]<-N(O)=C(C)C(F)(F)F,1.3988,23.70682794843228,0,0
[Li]<-n1cncc(N)c1N,-0.35899999999999993,23.43625656533503,0,0
[Be]=C1NCCN1CCl,0.08418999999999993,27.892726404583794,0,0
[Li]<-N=C(C)OC(C)=O,0.54667,23.348718764921216,0,0
[Li]<-N#CCC(=O)OC,0.07307999999999992,19.696005093108386,0,0
[Li]<-S=c1[nH]cnn1C,0.47769,20.802164571064775,0,0
[Li]<-S1CCNCC1=O,-0.15059999999999985,22.32213910552284,0,0
[Li]<-S=c1scc(N)n1C,1.39829,24.725449625974854,0,0
[Li]<-S=c1[nH]cc(C)s1,2.11411,21.22393760942225,0,0
[Li]<-S=C1CNC(N)NC1,-1.2085999999999997,24.200222823491963,0,0
[Li]<-S=C(NC)C(=O)OC,-0.29380000000000006,25.266592392169343,0,0
[Li]<-S=c1sscc1O,2.2446900000000003,22.147063504695204,0,0
[Li]<-n1ncn(C(C)=O)n1,-0.6668000000000001,18.85245901639344,0,0
[Li]<-n1nn(C)cc1C,0.12351999999999985,22.346013051090242,0,0
[Li]<-n1cc[nH]c1C=O,0.22219999999999995,22.083399649848797,0,0
[Li]<-S=c1ccn(C)n1C,1.09309,22.131147540983605,0,0
[Be]=C1NC(I)=C(I)N1C,1.51429,25.059684863918505,0,0
[Li]<-N1CCC(C(O)O)C1,-1.0934000000000004,19.950660512494032,0,0
[Li]<-S=C1CNC(C)(N)N1,-0.8609999999999995,22.48925672449467,0,0
[Li]<-N(C)(CC)C(F)(F)F,1.4579000000000002,22.96673563584275,0,0
[Li]<-O=C(N)CN(C)C,-0.9666999999999997,26.476205634251155,0,0
[Be]=C(NCCI)N(C)C,0.5688899999999999,26.508037561674357,0,0
[Li]<-S=c1[nH]ccn1CC,1.5655899999999998,23.340760783065413,0,0
[Li]<-NCC(C)(C)N=C,0.42430000000000023,18.390896068756962,0,0
[Li]<-N(CCC)CCO,-0.021700000000000164,22.48925672449467,0,0
[Li]<-S=c1[nH]cncc1N,0.7213900000000002,20.937450262613403,0,0
[Li]<-N#Cc1cccs1,1.61978,19.775584911666403,0,0
[Be]=C1NC=CN1CCO,-0.6486100000000001,26.22155021486551,0,0
[Li]<-N1=CNCC1(C)C,0.39650000000000013,22.839407926149928,0,0
[Li]<-O=C(C)C1CCCC1,1.7656,27.03326436415725,0,0
[Li]<-N#CCC(C)(C)C,1.94618,19.64029922011778,0,0
[Li]<-n1cccc(P)c1,0.582,20.523635206111727,0,0
[Li]<-S=c1scc(C)n1C,2.12451,24.07289511379914,0,0
[Be]=C1OCC(=O)C1(C)C,0.65069,27.42320547509152,0,0
[Li]<-P1(C(C)C)OCPO1,2.3045000000000004,20.658920897660355,0,0
[Li]<-Nc1cccc(Cl)c1,1.9222,20.579341079102342,0,0
[Li]<-NC(C)CNC(C)=O,-0.5302999999999993,25.505331847843387,0,0
[Li]<-N1CCNCCC1N,-1.1458999999999993,21.788954321184146,0,0
[Li]<-n1ccn(CCO)c1,-0.12460000000000004,19.30606398217412,0,0
[Li]<-S1CC(=O)C1(C)OC,0.6649,25.51328982969919,0,0
[Li]<-N1=CC=C(C)NC1,0.5217,20.181441986312272,0,0
[Li]<-n1ccc(CF)cc1,1.5511,20.45201336940952,0,0
[Li]<-N(O)=C(C)C(C)=O,0.42550000000000004,24.088811077510744,0,0
[Li]<-NC(C)NC(C)=O,-0.5727999999999998,21.35922330097087,0,0
[Li]<-n1cc(N)sc1C,1.03372,23.038357472544963,0,0
[Li]<-N=Cc1ccsc1,1.7457699999999998,18.581887633296198,0,0
[Li]<-O=c1cc(N)cc[nH]1,-0.042900000000000105,20.014324367340443,0,0
[Li]<-S=c1[nH][nH]c(Cl)c1C,2.0341099999999996,25.568995702689794,0,0
[Li]<-NC(C)(C)C[N+](=O)[O-],0.00040000000000006697,31.991087060321505,0,0
[Li]<-[S+]([O-])(C(C)C)C(C)C,1.5519,35.77112844182715,0,0
[Be]=C(N)c1ccn(C)c1,0.3706900000000001,25.433710011141173,0,0
[Be]=C1SC(N)NC1N,-1.11131,33.7020531593188,0,0
[Be]=C(N)c1c[nH]c(N)c1,-0.05751000000000006,25.354130192583167,0,0
[Li]<-NCc1ccsc1,1.2068,18.25561037720834,0,0
[Li]<-OCCC(C)(C)N,0.10610000000000003,18.048702848957504,0,0
[Li]<-N#CC1COCOC1,0.13047999999999993,19.71192105681999,0,0
[Be]=C1NC(N)=C(N)N1,-1.78051,22.60862645233169,0,0
[Li]<-NON1CCCC1,-0.11250000000000027,18.701257361133216,0,0
[Li]<-N=C(O)C(C)(C)C,1.5677699999999999,25.449625974852783,0,0
[Li]<-S=Cc1cnc[nH]1,0.7574999999999998,19.40155976444374,0,0
[Li]<-P1=C(OC)OCC1,0.6965999999999999,20.746458698074168,0,0
[Li]<-n1nc(N)n(C)n1,-1.2077000000000002,18.764921215979626,0,0
[Li]<-N(C)=C(C)N(C)C,0.5962000000000001,23.89781951297151,0,0
[Li]<-N=C(C)OCC=C,1.18617,20.388349514563107,0,0
[Li]<-N1c2ccccc21,1.7435999999999998,20.913576317045997,0,0
[Li]<-S1CCN(CC)CC1,1.0551,20.674836861371958,0,0
[Li]<-n1ccn(CC)c1C,1.21142,22.39376094222505,0,0
[Li]<-N(C)CC(=O)OC,-0.6212000000000002,20.555467133534936,0,0
[Li]<-PC([SiH3])[Si](C)(C)C,0.4303999999999997,27.160592073850072,0,0
[Li]<-P(C)(O)C(C)C(C)C,2.0499000000000005,24.805029444532867,0,0
[Li]<-n1[nH]cc(C#N)c1N,-0.1364200000000001,21.717332484481936,0,0
[Li]<-N=CCC(=O)OCC,0.58917,18.820627088970237,0,0
[Be]=C(N)N1CCCCC1,0.4272899999999997,27.02530638230145,0,0
[Li]<-N(C(C)C)C(C)N,0.2890999999999998,24.423046315454396,0,0
[Li]<-P=c1[nH]c(N)c(N)[nH]1,0.18198999999999999,23.63520611173006,0,0
[Li]<-N#Cc1ccccn1,0.9532799999999999,19.83129078465701,0,0
[Li]<-N#Cn1ccnc1,0.21227999999999994,19.672131147540984,0,0
[Li]<-N(=C(C)C)C(C)O,0.8054999999999999,27.120802164571064,0,0
[Li]<-Nc1cccc(I)c1,1.8734000000000002,21.335349355403466,0,0
[Li]<-n1cn(C=C)cc1C,1.29202,22.513130670062075,0,0
[Li]<-N(CCC)CCC#N,0.89968,21.868534139742163,0,0
[Li]<-n1ccsc1C(C)=O,1.3457,24.956231099793094,0,0
[Li]<-N=C1CNCC1=O,-0.8215300000000003,21.056819990450418,0,0
[Li]<-n1nc(SC)sc1N,0.8422000000000001,22.162979468406814,0,0
[Li]<-N1=CCC(C(C)C)C1,1.7331,20.189399968168072,0,0
[Li]<-P1(Cl)NC(C)CN1C,1.3756,22.226643323253224,0,0
[Be]=C1CNC(C)(C)C1,0.8395900000000001,26.348877924558334,0,0
[Li]<-N#CC(=C)C(F)(F)F,1.62848,19.863122712080216,0,0
[Li]<-n1csc(C=C)c1,1.7861,19.82333280280121,0,0
[Li]<-N(CC)C(C)=C(C)Cl,2.0861,26.396625815693145,0,0
[Li]<-N(CC)CCOC,0.24229999999999996,23.348718764921216,0,0
[Li]<-O=C1NCCCN1,-0.31070000000000014,21.597962756644915,0,0
[Li]<-S=C(C)NC(C)O,0.2615999999999999,27.884768422727998,0,0
[Li]<-S=c1cc[nH]cc1N,1.32639,21.948113958300173,0,0
[Li]<-N(C)=C(F)C(F)(F)F,1.5465000000000002,22.409676905936653,0,0
[Be]=C(C)OCC(F)(F)F,1.62399,24.144516950501355,0,0
[Li]<-n1[nH]c(C)cc1I,1.32272,23.245265000795797,0,0
[Li]<-N1=C(CC)CCC1,1.6312,24.534458061435622,0,0
[Li]<-[O-][n+]1cccc(C)c1,0.62842,22.0913576317046,0,0
[Li]<-S1C(=O)C(N)C1(C)C,0.36570000000000014,22.385802960369247,0,0
[Li]<-n1c(C)cccc1I,1.9946199999999998,27.638070985198155,0,0
[Li]<-n1c(I)ccn1C,1.0247,26.595575362088177,0,0
[Li]<-O=c1ccc(C)c[nH]1,0.6833199999999999,21.04090402673882,0,0
[Be]=C(NC)C(=O)OCC,-0.19230999999999998,26.63536527136718,0,0
[Li]<-n1c(C)csc1C,1.75994,26.555785452809168,0,0
[Li]<-S1CCNCC1(C)N,-0.002299999999999691,25.5769536845456,0,0
[Li]<-N(C)=C(C)C(=C)C,1.6532,30.311952888747413,0,0
[Be]=C1NC(N)=C(N)O1,-1.35351,22.497214706350466,0,0
[Be]=C(C)NC(C)(O)O,-0.7070100000000002,23.49196243832564,0,0
[Li]<-S=C(N)NN(C)C,-0.7037999999999998,23.102021327391377,0,0
[Li]<-n1nc(N)n(N)c1C,-1.1174799999999998,21.812828266751552,0,0
[Li]<-S=C(C)NC(C)=O,0.46980000000000016,24.88460926309088,0,0
[Li]<-NCCC(=O)OCC,-0.10169999999999979,19.90291262135922,0,0
[Be]=C1C(=O)NC(N)C1N,-2.19041,30.39949068916123,0,0
[Li]<-N=C(C)C(C)CO,0.6544699999999999,26.52395352538596,0,0
[Be]=C(C)NC(C)CC,1.43319,23.33280280120961,0,0
[Li]<-n1nc(N)n(S)c1C,-0.13838000000000011,21.74916441190514,0,0
[Li]<-n1ccn(C)c1N,0.0022999999999998577,21.597962756644915,0,0
[Li]<-n1ccc(C)cc1O,1.0956199999999998,23.89781951297151,0,0
[Li]<-S=c1n(C)nnn1C,-0.11691000000000018,24.303676587617385,0,0
[Li]<-n1nc(C=C)nn1C,-0.14690000000000003,22.027693776858193,0,0
[Li]<-N1CC1C(=O)OC,-0.8688000000000002,18.613719560719403,0,0
[Li]<-n1ccn(C(C)=O)c1,0.5431999999999999,19.234442145471906,0,0
[Be]=C(C)c1ccccc1,2.13589,31.083877128760147,0,0
[Li]<-N#CCc1cccs1,1.8141800000000001,19.966576476205635,0,0
[Li]<-N#CC=C(C)C#N,0.97986,21.335349355403466,0,0
[Li]<-O=CC(O)C(=O)OC,-1.2808000000000002,23.37259271048862,0,0
[Li]<-N(=CC)C(C)CC,1.8756000000000002,24.75728155339806,0,0
[Li]<-n1cncc(N)c1,0.05880000000000024,20.41222346013051,0,0
[Li]<-n1ncc(C)n1C,0.12351999999999996,22.481298742638867,0,0
[Li]<-S=c1cc(N)n(C)[nH]1,0.66489,21.97994588572338,0,0
[Be]=C1CC=CCOC1,1.04419,29.93792774152475,0,0
[Li]<-n1cncc(Cl)c1,1.1300000000000001,20.276937768581888,0,0
[Li]<-N1=CCC(CC)C1,1.4871,20.149610058889067,0,0
[Be]=C1COCC1(C)CO,0.09648999999999991,34.71271685500557,0,0
[Li]<-N(C)CC(C)(C)C,1.2519,22.544962597485274,0,0
[Li]<-P(C(C)C)C(C)(C)C,2.8718000000000012,24.51058411586822,0,0
[Li]<-Sc1ccccc1N,1.5574999999999999,22.226643323253224,0,0
[Li]<-n1ccc(OC)nc1,0.48519999999999985,20.268979786726085,0,0
[Li]<-N(CCC)=C(C)C,1.8772,25.903230940633453,0,0
[Li]<-N1C(C(=O)O)C1(C)C,-0.17860000000000015,21.46267706509629,0,0
