homo-lumo,Ir-cm5,denticity,isomer
0.2525312137937595,0.1322149999999999,0,0
0.168178,0.1360956378222616,1,1
-0.0243416200471687,0.157326,0,0
0.1196553776072503,0.154745,0,0
0.307075516570698,0.120129,0,0
-0.0296182395124976,0.134263,0,0
0.147964,0.0041223426884157,1,2
0.113008,0.3226942170376778,1,2
-0.0064205710764935,0.1396569999999999,0,0
0.3891542184765919,0.1007069999999999,0,0
0.112979,0.1369203535209801,1,1
0.2734123419342071,0.112955,0,0
0.094772,0.3202181945773077,1,1
0.13035,0.2362948115557559,1,1
0.088547,0.3529439654461679,1,1
0.10511,0.3466206875935654,1,1
-0.0244890600226128,0.1597569999999999,0,0
0.099036,0.3100125202581753,1,1
0.109936,0.3327737544145432,1,1
0.1138676437031894,0.156809,0,0
0.089769,0.3556916597166388,1,1
0.2421203367441972,0.1265869999999999,0,0
0.006727405157484,0.1525099999999999,0,0
0.1905254189008902,0.137513,0,0
0.3232954944172987,0.117295,0,0
0.123799,0.2667890692258768,1,1
0.140718785616855,0.1430469999999999,0,0
0.2919782381128729,0.11917,0,0
0.155507,0.1083019025370993,1,1
0.2906351167797779,0.134772,0,0
0.130469,0.2496731741211327,1,1
0.101065,0.3332244024376974,1,1
0.1549443775651823,0.154945,0,0
0.0116961478042175,0.143542,0,0
0.126866,0.2137289012343722,1,1
0.1113581883636588,0.133708,0,0
0.0852011353997229,0.164132,0,0
0.2394389239586778,0.140301,0,0
0.1808189999999999,0.2156583214912345,1,1
0.3119235484754976,0.122915,0,0
0.4990752633436058,0.1404149999999999,0,0
0.1124579999999999,0.256251595367456,1,2
0.2835246992579209,0.097913,0,0
0.3399003736323944,0.1116709999999999,0,0
0.2572195275964727,0.1557209999999999,0,0
0.1600279999999999,0.1722147973714619,1,1
0.2532471515037569,0.1232369999999999,0,0
0.136238,0.3393169755408775,1,1
0.0337947093686136,0.130861,0,0
0.2907503644228074,0.110305,0,0
0.1157119199180337,0.147027,0,0
0.2856305107442277,0.118798,0,0
0.0737156377472085,0.1354439999999999,0,0
0.5843370524727997,0.135733,0,0
0.306667256038946,0.124189,0,0
0.2789633862316676,0.143471,0,0
0.075359,0.3205048703677738,1,1
0.0808539999999999,0.4377267240437097,1,1
0.131551,0.2522544029621764,1,1
0.106122,0.3135223917118293,1,1
0.2700809422947903,0.102685,0,0
0.085516,0.3929998548756422,1,1
0.141172,0.3538868991681134,1,1
0.3412110586826008,0.147111,0,0
0.1012695198898036,0.157989,0,0
0.1245847893733006,0.179081,0,0
0.1442129999999999,0.2055773446048993,1,1
0.100817,0.3840610339131332,1,1
0.3165428374294016,0.133851,0,0
0.2920840019965354,0.122307,0,0
0.0160302996741513,0.1561789999999999,0,0
0.098272,0.2787245991533654,1,2
0.070851,0.3237586061801988,1,1
0.107251,0.2518751033268825,1,2
0.155883,0.2100766881297805,1,1
0.1922781956105294,0.1447129999999999,0,0
-0.0370571808860693,0.111998,0,0
0.4843860279218115,0.124317,0,0
0.088601,0.4478029871798403,1,1
0.13868,0.2732348547175292,1,1
0.126492,0.2521354871352654,1,1
0.143797,0.23267112382335,1,1
0.0516816070897793,0.151493,0,0
0.18548,0.3237377386813949,1,1
0.117613,0.3656555946018969,1,1
0.11699,0.4310403698370166,1,1
0.2066294171917569,0.0711409999999999,0,0
0.1872061516625633,0.184918,0,0
0.2950158719787785,0.103873,0,0
0.112212,0.3390679448609489,1,2
0.089614,0.3393368217806351,1,1
-0.0041537661688526,0.137824,0,0
0.120981,0.2903088902696904,1,1
0.0913911637994926,0.1292,0,0
-0.0005771087845277,0.173287,0,0
0.1917785479386942,0.16763,0,0
0.120262,0.0946587989882189,1,1
0.2608855921194329,0.131957,0,0
0.1224903220365898,0.168596,0,0
0.141644,0.3428083043489837,1,1
0.5050385422135245,0.1685709999999999,0,0
-0.0380730340035578,0.109054,0,0
0.5299464613205166,0.1293279999999999,0,0
0.140177,-0.0082214196224403,1,1
0.129053,0.2324705661885625,1,2
-0.0494521808883853,0.156417,0,0
0.32204050342669,0.11632,0,0
0.2858318337472781,0.130352,0,0
0.132804,0.2373363479866574,1,1
0.2396303962453827,0.139178,0,0
0.127097,0.3274330058575837,1,1
0.3237314678697596,0.146731,0,0
0.1952373958035514,0.151677,0,0
0.2607706600486718,0.123607,0,0
0.131032,0.1365825196477528,1,1
0.2266608204356683,0.158855,0,0
0.0938759999999999,0.3444493955473643,1,1
0.0195216892656207,0.1198799999999999,0,0
0.3055870304431681,0.1366249999999999,0,0
0.3557791067968029,0.109674,0,0
-0.022106900720525,0.163601,0,0
-0.0088034505463146,0.160016,0,0
0.126451,0.2265922226064847,1,2
0.0639348311077569,0.113645,0,0
-0.0201359353588785,0.159791,0,0
0.1552424969541871,0.163174,0,0
0.0315429999999999,0.3038232779125754,1,1
0.377077792863944,0.10686,0,0
0.147863,0.2503996387444388,1,1
-0.0139211727222719,0.163471,0,0
0.119707,0.3141254786100936,1,1
0.2888843886128202,0.130103,0,0
0.144919,0.2925665081817863,1,1
0.171845,0.1198936560731301,1,1
0.0314431631277343,0.1311669999999999,0,0
0.127479,0.2762416911338204,1,1
0.5107429864689883,0.167781,0,0
0.138912,0.1500911936385512,1,1
0.095129,0.3528586546141686,1,1
0.0266739124493208,0.161516,0,0
0.3337519535137244,0.103485,0,0
0.0578035973388193,0.159491,0,0
0.0934221419999544,0.112941,0,0
0.105212,0.5808230059331813,1,1
0.119046,0.2988588086524794,1,1
0.1340301561274333,0.1533479999999999,0,0
-0.0130820750997203,0.129777,0,0
0.3114406918592584,0.11315,0,0
0.0210284954137689,0.1500099999999999,0,0
0.114288,0.2787573547087124,1,1
-0.0016635320607104,0.100556,0,0
0.2459973071144784,0.101479,0,0
-0.0198754053598232,0.158051,0,0
0.159455484239915,0.153686,0,0
0.4283154594039236,0.141422,0,0
0.0174088498190514,0.10728,0,0
0.3882486567127607,0.0927389999999999,0,0
0.130858,0.2888929476033241,1,1
-0.0037626094432221,0.143328,0,0
0.130739,0.2618838841996373,1,1
0.0881744231035868,0.1308419999999999,0,0
0.080135,0.3178662220961754,1,1
0.127086,0.2894099855594571,1,1
0.0235807615563842,0.141178,0,0
0.2115454835696807,0.099858,0,0
0.1743188108260403,0.102939,0,0
0.0957089999999999,0.3340770065494105,1,1
0.3291859138710186,0.107933,0,0
0.1110589999999999,0.1357997238215622,1,1
0.2977475523702073,0.1040049999999999,0,0
-0.0120386922533943,0.11465,0,0
0.0747236247826984,0.127264,0,0
0.1656310819856746,0.0996169999999999,0,0
0.171782,0.0963563432946701,1,1
0.0773162367944978,0.151742,0,0
0.150387,0.1165952651317477,1,2
0.126321,0.2495814469799309,1,1
0.1638655035810065,0.157082,0,0
0.1089253953786207,0.159467,0,0
0.3034966422352777,0.1357759999999999,0,0
0.1013329999999999,0.3423781136762661,1,1
0.3145781316882791,0.117905,0,0
0.096205,0.3304454845011792,1,1
0.089923,0.3741041935836553,1,1
0.1288079999999999,0.4358155933028235,1,1
0.09797,0.3286059153727279,1,1
0.130684,0.2374347930470874,1,1
0.28918482595959,0.147639,0,0
0.3558645495837808,0.123308,0,0
0.132472,0.2465782499257535,1,1
0.3072636347133423,0.127405,0,0
0.2544365672895134,0.1080999999999999,0,0
0.2616673834846261,0.095209,0,0
0.151018,0.2783932045509377,1,1
0.116236,0.3484646424481933,1,1
0.114533,0.2172734778883504,1,1
0.2562992539798979,0.1527069999999999,0,0
0.2809842971440697,0.140195,0,0
0.0974209999999999,0.5498115177055756,1,1
0.0844899999999999,0.2523383487881921,1,2
0.135949,0.261493860728529,1,1
0.153552,0.0734933060503089,1,1
0.089906,0.3894211167534945,1,2
0.3065433587852483,0.1301719999999999,0,0
0.119641,0.3915810246460877,1,1
0.2865268147285095,0.1344619999999999,0,0
0.182920431579856,0.157118,0,0
0.115778,0.3045517861091039,1,1
0.130664,0.2033398937855269,1,1
0.5375808849380928,0.1328939999999999,0,0
0.092469,0.3712386327530456,1,1
0.136516,0.5027323487202794,1,1
0.105656,0.3344991954952436,1,1
0.168371,0.0174850014594399,1,1
0.3469877999990635,0.094407,0,0
0.166799,-0.0036017663395709,1,1
0.0536990344206462,0.162455,0,0
0.096788,0.3323731845952365,1,1
0.0970089999999999,0.1452991006512702,1,1
0.3004665100030249,0.126525,0,0
0.0056873013141819,0.117118,0,0
-0.0216476570728553,0.13419,0,0
0.1904480364110652,0.140789,0,0
0.256396992587325,0.119085,0,0
0.256364865238412,0.131819,0,0
0.087429,0.3332864757643349,1,2
0.1711233448419331,0.135242,0,0
0.140883,0.0572660254260278,1,1
0.130585,0.1363293674798717,1,1
0.2124643421494134,0.114163,0,0
-0.0391355182078752,0.1331689999999999,0,0
-0.0396767922499413,0.117437,0,0
0.087226,0.3507605282772255,1,1
0.262325100668558,0.136823,0,0
0.154572,-0.1460473633781902,1,1
0.2087627903095472,0.099848,0,0
0.1751203221788864,0.155171,0,0
0.132821,0.1677866623299707,1,1
0.2643209243357823,0.1507429999999999,0,0
0.2762483590678307,0.176377,0,0
0.114485,0.3424139983291055,1,1
0.0920387943536406,0.1492809999999999,0,0
-0.0941798590267408,0.150184,0,0
0.078357,0.4389850422510143,1,1
0.119162,0.2937796530898831,1,1
0.1038781521890709,0.149102,0,0
0.0642069999999999,0.1900109983579655,1,1
0.2561015654898032,0.110772,0,0
0.4669848711006391,0.164621,0,0
0.0981170308898287,0.072549,0,0
0.1324429999999999,0.5380307149007716,1,1
0.151849,0.3710874457767923,1,1
0.1305029999999999,0.3383080168067245,1,1
0.325372411077147,0.1188959999999999,0,0
0.1296069999999999,0.4128716599963164,1,1
0.2307498631131868,0.108751,0,0
0.1348971947970949,0.114563,0,0
0.112277,0.3378051536356379,1,1
0.3033800638321039,0.1192389999999999,0,0
0.36168889913172,0.1328309999999999,0,0
0.092496,0.358981425079779,1,1
0.132287,0.3144531388814218,1,1
0.1293369999999999,0.271169591426586,1,1
0.100305,0.3535501848592721,1,1
0.001134160863845,0.13537,0,0
0.160389,0.0663740391648509,1,1
0.100857,0.3492133310482502,1,1
0.126904,0.2974919770436035,1,1
0.2402922420969167,0.124742,0,0
0.1629962901636975,0.136968,0,0
0.3235303686213386,0.114285,0,0
-0.010967258605381,0.1529809999999999,0,0
0.2170337946266881,0.192753,0,0
0.328194559594088,0.1431919999999999,0,0
0.158028,0.075868957345744,1,1
0.3090578365008645,0.107958,0,0
0.102758,0.3829118261421068,1,1
0.3800066145759175,0.109204,0,0
0.096545,0.4550349513370109,1,1
0.100839,0.2298611529427762,1,2
0.0970159999999999,0.4868508793427892,1,1
0.3293567943711565,0.093577,0,0
0.1844349999999999,0.2226605986499147,1,1
0.127964,0.3432850610131978,1,1
0.1555103783207558,0.1305019999999999,0,0
0.2839486339448925,0.0981379999999999,0,0
0.0986901200109334,0.118189,0,0
0.0160947142949329,0.147438,0,0
0.1292279999999999,0.2496856673204738,1,1
0.084655,0.4035850984038286,1,1
0.127568,0.3524674821707687,1,1
0.0027285425498263,0.164828,0,0
-0.0006542167221462,0.144914,0,0
0.0801620153508339,0.126847,0,0
0.153909,-0.0148355870354623,1,1
0.1927476960858689,0.1361499999999999,0,0
0.10089,0.3529129152511818,1,1
0.308475101860067,0.127483,0,0
0.3024915971184557,0.1293689999999999,0,0
0.2606933991760227,0.149078,0,0
-0.0123616694858383,0.107278,0,0
0.2557179631954436,0.126118,0,0
0.2893684887228122,0.140367,0,0
0.0068517951740554,0.104396,0,0
0.28741431820773,0.118628,0,0
0.2457979514854362,0.137117,0,0
0.3889406575237022,0.1089739999999999,0,0
0.2982997771258862,0.116707,0,0
0.4372366159005195,0.1169929999999999,0,0
0.3332682764635964,0.1221469999999999,0,0
0.010975423974617,0.1109939999999999,0,0
0.108197,0.347314204682253,1,1
0.099525,0.3414904558823959,1,1
0.0681666165100581,0.161875,0,0
-0.0358343765175175,0.126973,0,0
0.182253,0.0477599008337407,1,1
0.0187313907797072,0.145515,0,0
0.0003930839224667,0.163066,0,0
0.1324219999999999,0.2594434759038614,1,1
0.146142,0.3205580282822166,1,1
0.2368510808830475,0.123513,0,0
0.5225099576385134,0.16495,0,0
0.322718926037684,0.1421,0,0
0.107854,0.4232386035864428,1,1
0.2388121102129009,0.126543,0,0
0.3049002106622525,0.1215739999999999,0,0
0.0187091446682843,0.128305,0,0
0.2855853959260606,0.129158,0,0
0.1290039999999999,0.3452368376585714,1,1
0.3126574009514691,0.130017,0,0
0.119945,0.2332660192660757,1,1
0.077491,0.329139350549335,1,1
0.134135,0.0181639283240422,1,1
0.3551331641272945,0.1088289999999999,0,0
0.2866283157119598,0.1535079999999999,0,0
0.3428906876748489,0.174447,0,0
0.2169821305747814,0.126332,0,0
0.142995,0.3032933486802222,1,1
-0.0090799611695001,0.15235,0,0
0.2612493100040988,0.121187,0,0
0.2868216994753367,0.1202739999999999,0,0
-0.0316398438008914,0.138168,0,0
0.121562,0.2514109198067674,1,1
0.3029886568026738,0.128276,0,0
0.0071706822248438,0.1346709999999999,0,0
-0.0289372283466378,0.122129,0,0
0.0999394373143752,0.145479,0,0
-0.0147543820546469,0.14143,0,0
0.2882933876047945,0.1039529999999999,0,0
0.09794,0.3459486273026596,1,2
0.1370691875972171,0.0995039999999999,0,0
0.2951129051526146,0.121005,0,0
0.3192763186414629,0.127401,0,0
0.2389433867083482,0.139041,0,0
0.2994549868708216,0.154416,0,0
0.1598,0.104925175333509,1,1
0.1802129999999999,0.1478839104470065,1,1
0.3333393907484007,0.0954439999999999,0,0
0.4853051550653363,0.172589,0,0
0.127131248604509,0.1594829999999999,0,0
0.3436859756902524,0.124038,0,0
0.100108,0.1996553942189866,1,2
0.3086110174738276,0.1038,0,0
0.2088406530381351,0.120984,0,0
0.0962609999999999,0.3454363260454511,1,1
0.113654,0.1352418784503974,1,1
0.1268167517471151,0.1156509999999999,0,0
0.0724317046537765,0.146506,0,0
0.3053610477115651,0.0990099999999999,0,0
0.290000459518012,0.129911,0,0
0.1823505215453032,0.136281,0,0
0.1266288706247981,0.144335,0,0
0.120117,0.289432521325312,1,1
0.0945137898077743,0.1652949999999999,0,0
0.3052103511201187,0.134043,0,0
0.09609,0.2486276763879817,1,1
0.0217623072099833,0.119783,0,0
0.107377,0.3443952642261208,1,1
0.295388535600982,0.1078649999999999,0,0
-0.0390700738738188,0.114491,0,0
0.2419342963115685,0.0733749999999999,0,0
0.136898,0.307037660616059,1,1
0.0159054961749574,0.138457,0,0
0.1005901875742816,0.141143,0,0
0.4524174596074161,0.112845,0,0
0.10723,0.332678084332744,1,1
0.0978322934549753,0.146092,0,0
0.078424,0.4790350639888584,1,1
0.0710917506603215,0.1501259999999999,0,0
0.1581906979976821,0.158087,0,0
0.290982449394738,0.081363,0,0
0.162118,0.2131680901270992,1,1
0.073612,0.273393744014678,1,1
0.2473280333266585,0.112607,0,0
0.1389910000000001,0.1167184659962583,1,1
0.0309856403932939,0.087878,0,0
0.125888,0.2508796084735444,1,1
0.3464490684402382,0.140742,0,0
0.1051622636374703,0.1416219999999999,0,0
0.0717751554048044,0.127449,0,0
0.0002839616686662,0.131032,0,0
-0.0225388313476208,0.130759,0,0
0.2445038328686102,0.128215,0,0
0.130267,0.226694174310706,1,1
0.0117720148105161,0.109869,0,0
0.2509645925736927,0.1043969999999999,0,0
0.0382284833749254,0.105069,0,0
0.092726,0.5224962053608252,1,1
0.0026703264787269,0.155309,0,0
0.3060160917491489,0.116554,0,0
0.111859,0.3387137510507708,1,1
0.1728902183495779,0.1267249999999999,0,0
0.1114543087942989,0.136656,0,0
0.2689032370963596,0.120999,0,0
-0.0403472637035384,0.156821,0,0
0.10493,0.3293411822766802,1,1
0.13157,0.3828849630569639,1,1
0.125643,0.254435061204011,1,2
0.0728700034259349,0.1465409999999999,0,0
0.113231,0.3002782878888398,1,1
0.127609,0.2289257362860632,1,1
0.1279516379520349,0.1711009999999999,0,0
0.097275,0.3186157051171988,1,1
0.3373811780036573,0.128967,0,0
0.135665,0.1234253213763502,1,1
0.0097639952997993,0.1452,0,0
0.099292,0.4162379997118032,1,1
0.17266,0.1101651639637219,1,1
0.3825872186511411,0.111538,0,0
0.3208469028245326,0.156245,0,0
0.1388931530018147,0.153878,0,0
0.1656069941640338,0.098314,0,0
0.2891149033833482,0.1310569999999999,0,0
0.12657,0.1900232639292952,1,1
0.2402416767088271,0.11088,0,0
0.0269198799060072,0.128365,0,0
0.3091810607396584,0.128587,0,0
0.1100380584205819,0.143641,0,0
0.2694785374783213,0.123822,0,0
0.099157,0.3066819029508213,1,2
0.001883264692527,0.161928,0,0
0.2098808274119122,0.09177,0,0
0.1430739999999999,0.0930666917645525,1,2
0.142286,0.1399962647255095,1,2
0.146298,0.1023524289689402,1,1
0.1568173926113469,0.1554559999999999,0,0
0.0221174471887582,0.1440469999999999,0,0
0.105778,0.2863019309338002,1,1
0.088747,0.4026626715789212,1,1
0.151014,0.1077454598188619,1,1
0.1321453349199676,0.136344,0,0
0.3272035327180755,0.105412,0,0
0.346608901942517,0.100021,0,0
0.088018,0.5044763351543023,1,1
0.4208362220664792,0.111966,0,0
-0.0298337772384026,0.142837,0,0
0.076232,0.6246897200856363,1,1
0.156585,-0.0094933154141939,1,2
0.1047636403592007,0.130145,0,0
0.133901,0.4003959497048865,1,1
0.12675,0.1311447970120619,1,1
0.2866312130978011,0.134753,0,0
0.307592349783695,0.114308,0,0
0.124402,0.0603919418787919,1,2
0.3141689747723224,0.126045,0,0
0.1255081941382605,0.133969,0,0
0.1359337908498143,0.1282229999999999,0,0
0.099324,0.3482558120583814,1,1
0.0008762168844845,0.148826,0,0
0.2427699932624925,0.126449,0,0
0.1534645791174999,0.116595,0,0
0.098491,0.3441123820506388,1,2
0.2486136665199768,0.159846,0,0
0.1398029999999999,0.0659172300161527,1,1
0.094945,0.3707949465759441,1,1
0.109708,0.3513938842962167,1,1
0.145937492422029,0.0941589999999999,0,0
0.125544,0.3885730621583519,1,2
0.2181444905854809,0.110971,0,0
0.3613802371516594,0.110909,0,0
0.3022974658585822,0.1017709999999999,0,0
0.345365511280394,0.141737,0,0
0.3263420235079088,0.1134039999999999,0,0
0.1568046635858443,0.148747,0,0
0.177442,0.1900709487418269,1,1
-0.0024610427032961,0.122817,0,0
0.1779259999999999,0.114095360667254,1,1
0.155339,0.2506168445558412,1,1
0.1184212963830494,0.155215,0,0
0.1328582857080407,0.119182,0,0
0.0923,0.3169555020775713,1,1
0.32897422586532,0.1052379999999999,0,0
0.2630876180804398,0.121124,0,0
0.1213040524151763,0.1345819999999999,0,0
0.3044591914084935,0.098655,0,0
-0.0103939611346404,0.133292,0,0
0.3094063860428716,0.11616,0,0
0.1241839999999999,0.2432307813290797,1,2
0.093474,0.4662186753819818,1,1
0.0018361732308717,0.1599929999999999,0,0
0.3375591795178462,0.0974209999999999,0,0
0.1218621679889185,0.13262,0,0
0.4867985224623049,0.16802,0,0
0.2405167963545334,0.1666119999999999,0,0
-0.0221884029114857,0.1563149999999999,0,0
0.3017183152216307,0.119396,0,0
0.3825009856650828,0.148688,0,0
0.0808946091750864,0.122066,0,0
0.121252,0.3563343080937791,1,1
0.2733126952788463,0.124568,0,0
0.146302,0.067075794385125,1,1
0.3029314129979788,0.125902,0,0
0.080622,0.3922613939171531,1,1
-0.0437732545461913,0.143054,0,0
0.15694,-0.0032195229096789,1,1
0.096966,0.312050804005791,1,1
0.2951301399031488,0.137547,0,0
0.0316906741876601,0.0983209999999999,0,0
0.092684,0.3369168172022642,1,1
-0.0093052225984002,0.146422,0,0
0.1189399999999999,0.2643563213758531,1,1
0.0848959999999999,0.5000736660824601,1,1
0.0947089999999999,0.4106677725604699,1,1
0.0880130207964733,0.1565859999999999,0,0
0.2564539131223329,0.126597,0,0
0.3030552404244094,0.122409,0,0
0.1518101598295638,0.102836,0,0
0.0892698804169095,0.1178859999999999,0,0
0.1010932032498161,0.140701,0,0
-0.0206985727477699,0.163149,0,0
0.095008,0.3453545978466084,1,1
0.3268201051175789,0.142672,0,0
0.1016829999999999,0.3049202972760753,1,1
-0.0159914696855118,0.113471,0,0
-0.0020188062561325,0.1654129999999999,0,0
0.3463079173205007,0.135244,0,0
0.09576,0.332337233639796,1,1
0.068214404404073,0.1074299999999999,0,0
0.29963276635426,0.1039549999999999,0,0
0.31486148082038,0.1120209999999999,0,0
0.2874165005135551,0.1282489999999999,0,0
0.1656849999999999,0.0923722637214529,1,1
0.12672,0.2573464612207469,1,1
0.3080596264208876,0.122113,0,0
0.3393075939373836,0.164963,0,0
0.5165085787429115,0.1641879999999999,0,0
0.3340076027214863,0.109719,0,0
0.2764938114601641,0.13991,0,0
0.2881038066972035,0.099968,0,0
-0.0346041501075355,0.101605,0,0
0.124334,0.1912926621547602,1,1
0.0951509999999999,0.1778705877473505,1,2
0.0133938596462114,0.1322519999999999,0,0
0.1664224946267173,0.097106,0,0
0.143782,0.1700859006568208,1,1
0.2355716319965429,0.150726,0,0
0.1962385544490471,0.112338,0,0
0.080445,0.3281023563289451,1,1
0.326655540812252,0.12179,0,0
0.3974510938541103,0.0821559999999999,0,0
0.4334667287417883,0.122886,0,0
0.1722402915498192,0.134674,0,0
0.0975949999999999,0.3184990287766127,1,1
-0.0309018377952151,0.152365,0,0
0.2287974586404874,0.116997,0,0
0.158803,-0.1780466293850029,1,1
0.3103266106904555,0.126304,0,0
-0.014110992767703,0.15868,0,0
0.332202593892982,0.129375,0,0
0.113356,0.360744358076796,1,2
-0.0114612062350403,0.146237,0,0
-0.0300541677577867,0.121275,0,0
0.0961459999999999,0.3633315821023732,1,2
0.3029033701183578,0.11329,0,0
0.3157362428333177,0.127561,0,0
0.2557140996793569,0.122211,0,0
0.149718,0.3725430729037863,1,1
0.483554433183786,0.12704,0,0
0.5376747373353413,0.093347,0,0
0.1751068496028866,0.14981,0,0
0.2158858645599238,0.118145,0,0
0.3291091937661164,0.0956999999999999,0,0
0.097308,0.3684403585607359,1,1
0.3261469725056403,0.125807,0,0
0.092445,0.3702355236842539,1,1
0.135462,0.1375984113731025,1,1
0.2830158641197589,0.1152279999999999,0,0
0.0799609999999999,0.328357327324231,1,1
0.0934759999999999,0.2824442612317146,1,1
0.163855,-0.009150879951139,1,1
-0.0101377545930288,0.147249,0,0
0.3226808629798856,0.143668,0,0
0.1086790849096938,0.167954,0,0
0.2767015195717043,0.142139,0,0
0.1067900586796899,0.147625,0,0
0.0018217131720845,0.116343,0,0
0.154622,0.0578307014964136,1,1
0.3083501403655013,0.1237069999999999,0,0
0.132065,0.2529858499448855,1,1
0.1018769999999999,0.2557034606551679,1,1
0.099224,0.3286292572102399,1,1
0.3039707622362256,0.127366,0,0
0.129156,0.2493164492022438,1,2
0.116296,0.2603973596950572,1,1
0.093862,0.322628640785529,1,1
0.2869235092373455,0.163559,0,0
0.4484095476070641,0.15038,0,0
0.2882472437807042,0.117418,0,0
0.138275,0.3649570711759294,1,2
0.131096,0.2497054530864873,1,1
0.2440408810941013,0.1322499999999999,0,0
0.1161759999999999,0.2874438189522,1,1
0.0186355940956979,0.140116,0,0
0.138764,0.4123088667782486,1,1
0.160914,0.0880810006472666,1,1
0.0980709999999999,0.3285255096700119,1,1
0.090634583048338,0.14725,0,0
0.128791,0.208343320420369,1,1
0.105409,0.1822801245511153,1,1
0.3231956079824341,0.109659,0,0
0.097773,0.3656814275458494,1,1
-0.0276901939620752,0.153827,0,0
-0.0151404010614605,0.149978,0,0
0.1221859999999999,0.2403109731376505,1,2
0.278009002942389,0.1104759999999999,0,0
0.2955991225640784,0.126351,0,0
0.1077309999999999,0.2299276659320908,1,2
-0.0053278744238671,0.1347069999999999,0,0
0.240566506832392,0.150338,0,0
0.108801,0.3485003542198824,1,1
0.1014969999999999,0.1802631585747295,1,1
0.0822530857537396,0.154178,0,0
0.5806863402395374,0.139909,0,0
0.145432,0.0195310531991052,1,1
0.3023153316370154,0.130508,0,0
0.306548852353307,0.114199,0,0
0.0394400173591332,0.097483,0,0
0.3299422153537049,0.110202,0,0
0.0291261985923001,0.120589,0,0
0.3256786741457085,0.121451,0,0
0.0546277087866295,0.1208169999999999,0,0
0.09424,0.3962577836535422,1,2
0.0069088920943364,0.14511,0,0
-0.0243498769999033,0.1463819999999999,0,0
0.168816,0.0923874029936891,1,1
0.312421886931576,0.120589,0,0
0.0631458090852694,0.137185,0,0
0.1264588621967977,0.109166,0,0
0.123304,0.2419772028609138,1,1
0.3146892589983141,0.105152,0,0
0.1046699999999999,0.3227412823053914,1,1
0.2723025200440574,0.134649,0,0
0.0283709340500741,0.138154,0,0
0.306908720956661,0.127787,0,0
0.3000474177898782,0.128237,0,0
0.2662642343565728,0.128214,0,0
0.0167718139343519,0.146393,0,0
0.127787,0.2603496905090909,1,1
-0.0422397046646702,0.138546,0,0
0.00514687357278,0.1399599999999999,0,0
0.1962253836046138,0.169073,0,0
0.1499049999999999,0.2945786028575551,1,1
0.3003027118549334,0.117692,0,0
0.172249,0.0674553448104299,1,1
0.4173721756991839,0.1073949999999999,0,0
0.3203758836990804,0.1257699999999999,0,0
0.136059974187143,0.137172,0,0
0.118509,0.3149010159393541,1,1
0.0059111598087095,0.137433,0,0
0.1254979999999999,0.3605796535858803,1,1
0.0908676274160215,0.1642009999999999,0,0
0.2807054673797359,0.10183,0,0
0.3092148512783862,0.126975,0,0
0.07623,0.3853366131855638,1,1
0.0302712089252191,0.0769409999999999,0,0
-0.0024561544883425,0.167445,0,0
0.3359794397153058,0.118778,0,0
0.1270435806525162,0.1257,0,0
0.2319975918847936,0.123687,0,0
0.106797,0.2418966049141784,1,2
0.2404411973042681,0.1527,0,0
0.1385896956688965,0.161426,0,0
0.09702,0.4676428799508486,1,1
0.093802,0.3565547832397553,1,1
0.1135489999999999,0.1719145646337398,1,1
0.124479,0.2696070163699897,1,1
0.117677,0.1982773076185907,1,1
-0.0199667013874732,0.1557019999999999,0,0
0.3824267138400959,0.0627629999999999,0,0
0.3032799075509677,0.123665,0,0
0.131077,0.2706648188365146,1,1
0.3238140477311949,0.098024,0,0
0.1422400497426384,0.11645,0,0
0.2367425346510135,0.154462,0,0
0.3090181350492512,0.124229,0,0
-0.0165608392870314,0.1177939999999999,0,0
0.3040059661899202,0.1553179999999999,0,0
-0.0055036662767789,0.111805,0,0
0.0014273147923859,0.1216709999999999,0,0
0.054131,0.4520854847757287,1,2
0.2258428198527636,0.1057469999999999,0,0
0.1231751111427811,0.1041159999999999,0,0
0.2758466128597612,0.15042,0,0
0.099885,0.3676665020402425,1,1
0.3911726083061533,0.119891,0,0
0.120597,0.3171706156352182,1,2
0.3074439229944624,0.126444,0,0
0.2830114516378916,0.1366129999999999,0,0
0.0952869999999999,0.3405355707537015,1,1
0.1278139999999999,0.1092858184846769,1,1
0.0201993318954469,0.153754,0,0
0.333625155288738,0.0711479999999999,0,0
0.0009546728381606,0.1065189999999999,0,0
-0.0177618472005552,0.1716759999999999,0,0
0.0103798540424775,0.1139129999999999,0,0
0.134592,0.3268954369369781,1,1
0.2512977457847372,0.1692999999999999,0,0
0.2848016701003608,0.1061139999999999,0,0
0.2145654020929368,0.113401,0,0
0.2902691247294004,0.107324,0,0
0.282372006771685,0.1305869999999999,0,0
0.105762257093492,0.146203,0,0
0.4310537558515203,0.117487,0,0
0.1006905555023988,0.122781,0,0
0.1007259706628217,0.107295,0,0
0.3112364590008488,0.099028,0,0
0.119062,0.3349950691028697,1,1
0.4019335547022238,0.102546,0,0
0.0947859999999999,0.1983522966809455,1,1
0.1093939260474445,0.111233,0,0
0.2347285314724744,0.1328419999999999,0,0
0.119229,0.3150853278533538,1,1
0.0338875435465482,0.141203,0,0
0.159549,0.1314050498518925,1,1
0.130487,0.2168615495656998,1,1
-0.0169530002748643,0.146867,0,0
0.088683,0.2606340295875245,1,1
