Original encoded SMILES,Original log P,Original G parameter,Denticity,Isomer,Optimized encoded SMILES,Tanimoto similarity,Optimization objective,Minimization
[Be]=C1NC(N)=CN1c1ccccc1C#N,0.72177,31.05204520133694,0,0,[Be]=C1NC(N)=CN1c1ccccc1C#N,1.0,log P - G parameter,True
[Be]=C(NN=C(C)c1ccccc1)N(C)C,1.5580899999999998,25.91914690434505,0,0,[Be]=C(NN=Cc1ccc2ccccc2c1)c1ccccc1,0.2875,log P,False
[Be]=C(NN=C(C)c1ccccc1)N(C)C,1.5580899999999998,25.91914690434505,0,0,[Be]=C(NN)N(C)C,0.2608695652173913,log P,True
[Be]=C(NN=C(C)c1ccccc1)N(C)C,1.5580899999999998,25.91914690434505,0,0,CC(N)C1CS(c2ccccc2)->[Ir]<-S1C(C)O,0.2222222222222222,log P + G parameter,False
[Be]=C(NN=C(C)c1ccccc1)N(C)C,1.5580899999999998,25.91914690434505,0,0,[Li]<-O=C(N)c1ccccc1,0.3529411764705882,log P + G parameter,True
[Be]=C(NN=C(C)c1ccccc1)N(C)C,1.5580899999999998,25.91914690434505,0,0,[Be]=C(NN=C(C)c1ccccc1)SC(C)C,0.6346153846153846,G parameter,False
[Be]=C(NN=C(C)c1ccccc1)N(C)C,1.5580899999999998,25.91914690434505,0,0,[Li]<-n1nnn(N=C(C)c2ccccc2)c1N,0.365079365079365,G parameter,True
[Be]=C(NN=C(C)c1ccccc1)N(C)C,1.5580899999999998,25.91914690434505,0,0,[Li]<-O=C(NN=CC(C)=O)N(C)C,0.2203389830508474,log P - G parameter,False
[Be]=C(NN=C(C)c1ccccc1)N(C)C,1.5580899999999998,25.91914690434505,0,0,[Be]=C(NN=C(C)c1ccccc1)N(C)C,1.0,log P - G parameter,True
[Be]=C1N(C)C(C#N)=C2C=CC=CN12,1.04877,27.42320547509152,0,0,[Be]=C1N(C)C(c2cccc(F)n2)=C2C=CC=CN12,0.45,log P,False
[Be]=C1N(C)C(C#N)=C2C=CC=CN12,1.04877,27.42320547509152,0,0,[Be]=C1NC(C#N)=C(N)N1C,0.2653061224489796,log P,True
[Be]=C1N(C)C(C#N)=C2C=CC=CN12,1.04877,27.42320547509152,0,0,[Be]=C1N(C)C(C#N)=C2C=CC=CN12,1.0,log P + G parameter,False
[Be]=C1N(C)C(C#N)=C2C=CC=CN12,1.04877,27.42320547509152,0,0,[Be]=C1N(C)C(C#N)=C2C=CC=CN12,1.0,log P + G parameter,True
[Be]=C1N(C)C(C#N)=C2C=CC=CN12,1.04877,27.42320547509152,0,0,[Be]=C1N(C)C(C#N)=C2C=CC=CN12,1.0,G parameter,False
[Be]=C1N(C)C(C#N)=C2C=CC=CN12,1.04877,27.42320547509152,0,0,[Be]=C1N(C)C(C#N)=C2C=CC=CN12,1.0,G parameter,True
[Be]=C1N(C)C(C#N)=C2C=CC=CN12,1.04877,27.42320547509152,0,0,[Be]=C1N(C)C(C#N)=C2C=CC=CN12,1.0,log P - G parameter,False
[Be]=C1N(C)C(C#N)=C2C=CC=CN12,1.04877,27.42320547509152,0,0,[Be]=C1N(C)C(C#N)=C2C=CC=CN12,1.0,log P - G parameter,True
[Be]=C1N2C=CC=CC2=C(C)N1Cc1ccccc1,3.115490000000002,28.139423842113644,0,0,[Be]=C1N(Cc2ccc3ccsc3c2)C=C(C)N1c1ccccc1,0.3522727272727273,log P,False
[Be]=C1N2C=CC=CC2=C(C)N1Cc1ccccc1,3.115490000000002,28.139423842113644,0,0,[Be]=C1N2C=CC=CC2=C(C)N1Cc1ccccc1,1.0,log P,True
[Be]=C1N2C=CC=CC2=C(C)N1Cc1ccccc1,3.115490000000002,28.139423842113644,0,0,CC1=CC=CC23NC(N)NC2(c2ccccc2Br)P->[Ir]<-N13,0.2043010752688172,log P + G parameter,False
[Be]=C1N2C=CC=CC2=C(C)N1Cc1ccccc1,3.115490000000002,28.139423842113644,0,0,[Li]<-n1c(C)n(C)c(=O)c2ccccc21,0.25,log P + G parameter,True
[Be]=C1N2C=CC=CC2=C(C)N1Cc1ccccc1,3.115490000000002,28.139423842113644,0,0,Brc1ccccc1C1P->[Ir]<-n2ccccc21,0.2375,G parameter,False
[Be]=C1N2C=CC=CC2=C(C)N1Cc1ccccc1,3.115490000000002,28.139423842113644,0,0,[Li]<-n1nnn(-c2ccccc2)c1C,0.2714285714285714,G parameter,True
[Be]=C1N2C=CC=CC2=C(C)N1Cc1ccccc1,3.115490000000002,28.139423842113644,0,0,[Li]<-n1c(-c2cccnc2)sc2ccccc21,0.2531645569620253,log P - G parameter,False
[Be]=C1N2C=CC=CC2=C(C)N1Cc1ccccc1,3.115490000000002,28.139423842113644,0,0,CC1P->[Ir]<-n2ccccc2COc2ccccc21,0.2352941176470588,log P - G parameter,True
[Li]<-S=C(NC(C)(C)C)c1ccccc1,2.7502000000000013,25.815693140219643,0,0,[Li]<-S=C(c1ccccc1)n1ccc(-c2ccc(C)cc2)n1,0.3026315789473684,log P,False
[Li]<-S=C(NC(C)(C)C)c1ccccc1,2.7502000000000013,25.815693140219643,0,0,[Li]<-S=C(NC(C)(C)C)c1ccccc1,1.0,log P,True
[Li]<-S=C(NC(C)(C)C)c1ccccc1,2.7502000000000013,25.815693140219643,0,0,Cc1ccccc1N1->[Ir]<-SC(C)(S)CC1(C)C,0.2,log P + G parameter,False
[Li]<-S=C(NC(C)(C)C)c1ccccc1,2.7502000000000013,25.815693140219643,0,0,[Li]<-n1nc2ccccc2n1C(C)C,0.2333333333333333,log P + G parameter,True
[Li]<-S=C(NC(C)(C)C)c1ccccc1,2.7502000000000013,25.815693140219643,0,0,[Li]<-S=C(NC(C)(C)C)C(C)C,0.3265306122448979,G parameter,False
[Li]<-S=C(NC(C)(C)C)c1ccccc1,2.7502000000000013,25.815693140219643,0,0,[Li]<-n1nnn(C)c1-c1ccccc1,0.2711864406779661,G parameter,True
[Li]<-S=C(NC(C)(C)C)c1ccccc1,2.7502000000000013,25.815693140219643,0,0,[Li]<-n1ccc(C(C)(C)N=c2n(C)c3ccccc3n2C)cc1,0.2375,log P - G parameter,False
[Li]<-S=C(NC(C)(C)C)c1ccccc1,2.7502000000000013,25.815693140219643,0,0,[Li]<-S=C(C(C)C)N1C=CN(Cc2ccccc2)C1,0.3088235294117647,log P - G parameter,True
[Li]<-S=C(NC)NN=Cc1cccnc1,0.5093999999999999,31.68868374980105,0,0,[Li]<-S=c1sc(NC)c(-c2cccnc2)s1,0.3174603174603174,log P,False
[Li]<-S=C(NC)NN=Cc1cccnc1,0.5093999999999999,31.68868374980105,0,0,[Li]<-S=C(NC)NN=CC(=O)OC,0.3584905660377358,log P,True
[Li]<-S=C(NC)NN=Cc1cccnc1,0.5093999999999999,31.68868374980105,0,0,[Li]<-S=C(NC)c1cnccc1-c1ccccc1,0.3088235294117647,log P + G parameter,False
[Li]<-S=C(NC)NN=Cc1cccnc1,0.5093999999999999,31.68868374980105,0,0,[Li]<-S=C(NC)NN=Cc1cccnc1,1.0,log P + G parameter,True
[Li]<-S=C(NC)NN=Cc1cccnc1,0.5093999999999999,31.68868374980105,0,0,[Li]<-S=C(NC)c1cnccc1O,0.3518518518518518,G parameter,False
[Li]<-S=C(NC)NN=Cc1cccnc1,0.5093999999999999,31.68868374980105,0,0,[Li]<-N1N=NC(=O)C1(N)c1cccnc1,0.234375,G parameter,True
[Li]<-S=C(NC)NN=Cc1cccnc1,0.5093999999999999,31.68868374980105,0,0,[Li]<-N#CN=Cc1ccccc1,0.2203389830508474,log P - G parameter,False
[Li]<-S=C(NC)NN=Cc1cccnc1,0.5093999999999999,31.68868374980105,0,0,[Li]<-S=C(NC)c1cnccc1O,0.3518518518518518,log P - G parameter,True
[Be]=C1N(C)C(c2ccc(F)cc2)=C2C=CC=CN12,2.8214900000000007,27.478911348082125,0,0,[Li]<-P(S)(c1ccc(F)cc1)c1ccc(F)cc1,0.2894736842105263,log P,False
[Be]=C1N(C)C(c2ccc(F)cc2)=C2C=CC=CN12,2.8214900000000007,27.478911348082125,0,0,[Be]=C1N(C)C(c2ccc(F)cc2)=C2C=CC=CN12,1.0,log P,True
[Be]=C1N(C)C(c2ccc(F)cc2)=C2C=CC=CN12,2.8214900000000007,27.478911348082125,0,0,[Be]=C1N(C)C(c2ccc(F)cc2)=C2C=CC=CN12,1.0,log P + G parameter,False
[Be]=C1N(C)C(c2ccc(F)cc2)=C2C=CC=CN12,2.8214900000000007,27.478911348082125,0,0,[Be]=C1N(C)C(c2ccc(F)cc2)=C2C=CC=CN12,1.0,log P + G parameter,True
[Be]=C1N(C)C(c2ccc(F)cc2)=C2C=CC=CN12,2.8214900000000007,27.478911348082125,0,0,COc1ccc(C2P->[Ir]<-n3ccccc32)cc1,0.2023809523809523,G parameter,False
[Be]=C1N(C)C(c2ccc(F)cc2)=C2C=CC=CN12,2.8214900000000007,27.478911348082125,0,0,[Be]=C1N(C)C(c2ccc(F)cc2)=C2C=CC=CN12,1.0,G parameter,True
[Be]=C1N(C)C(c2ccc(F)cc2)=C2C=CC=CN12,2.8214900000000007,27.478911348082125,0,0,[Be]=C1N(C)C(c2ccc(F)cc2)=C2C=CC=CN12,1.0,log P - G parameter,False
[Be]=C1N(C)C(c2ccc(F)cc2)=C2C=CC=CN12,2.8214900000000007,27.478911348082125,0,0,COc1ccc(C2P->[Ir]<-n3ccccc32)cc1,0.2023809523809523,log P - G parameter,True
[Be]=C1N2C=CC=CC2=C(c2ccccc2)N1CC,3.072490000000001,29.77081012255292,0,0,[Li]<-P(Cc1ccccc1)(c1ccc(C)cc1)C(C)C,0.2650602409638554,log P,False
[Be]=C1N2C=CC=CC2=C(c2ccccc2)N1CC,3.072490000000001,29.77081012255292,0,0,[Be]=C1NC(C)=C(N)N1Cc1ccccc1,0.323943661971831,log P,True
[Be]=C1N2C=CC=CC2=C(c2ccccc2)N1CC,3.072490000000001,29.77081012255292,0,0,Cc1cccc(C)c1CN1CCn2(->[Ir]<-n3ccccc3C1)ccnc2,0.2254901960784313,log P + G parameter,False
[Be]=C1N2C=CC=CC2=C(c2ccccc2)N1CC,3.072490000000001,29.77081012255292,0,0,[Be]=C1N(C)C(c2ccccc2)=C2C=CC=CN12,0.7719298245614035,log P + G parameter,True
[Be]=C1N2C=CC=CC2=C(c2ccccc2)N1CC,3.072490000000001,29.77081012255292,0,0,Cc1ccccc1CN1Cc2ccccn2->[Ir]<-n2c[nH]cc2C1O,0.2448979591836734,G parameter,False
[Be]=C1N2C=CC=CC2=C(c2ccccc2)N1CC,3.072490000000001,29.77081012255292,0,0,[Li]<-n1nnn(-c2ccccc2)c1C,0.2535211267605634,G parameter,True
[Be]=C1N2C=CC=CC2=C(c2ccccc2)N1CC,3.072490000000001,29.77081012255292,0,0,[Li]<-n1csc(-c2ccccc2)n1,0.2985074626865671,log P - G parameter,False
[Be]=C1N2C=CC=CC2=C(c2ccccc2)N1CC,3.072490000000001,29.77081012255292,0,0,Cc1ccccc1N1->[Ir]<-n2c(N)c3ccccn3c2C(C)(C)C=1,0.2446808510638297,log P - G parameter,True
[Li]<-S1CCNc2ccccc21,2.2042,23.96148336781792,0,0,[Li]<-s1c2ccccc2c2ccc(C)cc21,0.25,log P,False
[Li]<-S1CCNc2ccccc21,2.2042,23.96148336781792,0,0,[Li]<-S1CCNc2ccccc21,1.0,log P,True
[Li]<-S1CCNc2ccccc21,2.2042,23.96148336781792,0,0,[Li]<-S1Cc2c(F)cccc2C1c1ccccc1,0.2461538461538461,log P + G parameter,False
[Li]<-S1CCNc2ccccc21,2.2042,23.96148336781792,0,0,[Li]<-N1CCSc2ccccc21,0.3061224489795918,log P + G parameter,True
[Li]<-S1CCNc2ccccc21,2.2042,23.96148336781792,0,0,[Li]<-S1c2ccccc2Nc2cccc(C)c21,0.3448275862068966,G parameter,False
[Li]<-S1CCNc2ccccc21,2.2042,23.96148336781792,0,0,[Li]<-S1CCNc2ccccc21,1.0,G parameter,True
[Li]<-S1CCNc2ccccc21,2.2042,23.96148336781792,0,0,[Li]<-S1CCNc2ccccc21,1.0,log P - G parameter,False
[Li]<-S1CCNc2ccccc21,2.2042,23.96148336781792,0,0,[Li]<-S1CCNc2ccccc21,1.0,log P - G parameter,True
[Be]=C1N(C)C=CN1CC(=O)O,-0.21411,30.68597803597008,0,0,[Be]=C1N(C)C=CN1Cc1ccc(C(=O)O)cc1,0.4615384615384615,log P,False
[Be]=C1N(C)C=CN1CC(=O)O,-0.21411,30.68597803597008,0,0,[Be]=C1NC(N)=CN1CC(=O)O,0.3809523809523809,log P,True
[Be]=C1N(C)C=CN1CC(=O)O,-0.21411,30.68597803597008,0,0,[Be]=C1N(CC(=O)OC)C=C(C(=O)O)N1C,0.3333333333333333,log P + G parameter,False
[Be]=C1N(C)C=CN1CC(=O)O,-0.21411,30.68597803597008,0,0,[Be]=C1N(C)C=CN1CC(=O)O,1.0,log P + G parameter,True
[Be]=C1N(C)C=CN1CC(=O)O,-0.21411,30.68597803597008,0,0,[Be]=C1N(C)C=CN1CC(=O)O,1.0,G parameter,False
[Be]=C1N(C)C=CN1CC(=O)O,-0.21411,30.68597803597008,0,0,[Be]=C1N(C)C=CN1CC(=O)O,1.0,G parameter,True
[Be]=C1N(C)C=CN1CC(=O)O,-0.21411,30.68597803597008,0,0,[Be]=C1N(C)C=CN1CC(=O)O,1.0,log P - G parameter,False
[Be]=C1N(C)C=CN1CC(=O)O,-0.21411,30.68597803597008,0,0,[Be]=C1N(C)C=CN1CC(=O)O,1.0,log P - G parameter,True
[Be]=C1N(Cc2ccccc2)C=CN1C(C)C,2.6800900000000007,30.42336463472863,0,0,[Be]=C1N(Cc2ccccc2)C=CN1c1ccc(C)cc1,0.5147058823529411,log P,False
[Be]=C1N(Cc2ccccc2)C=CN1C(C)C,2.6800900000000007,30.42336463472863,0,0,[Be]=C1N(CCN)C=CN1C(C)C,0.4528301886792453,log P,True
[Be]=C1N(Cc2ccccc2)C=CN1C(C)C,2.6800900000000007,30.42336463472863,0,0,Cc1ccccc1N1->[Ir]<-Sc2c(n[nH]c2C(C)C)C=1,0.2375,log P + G parameter,False
[Be]=C1N(Cc2ccccc2)C=CN1C(C)C,2.6800900000000007,30.42336463472863,0,0,[Li]<-NC(C)c1ccccc1,0.3035714285714285,log P + G parameter,True
[Be]=C1N(Cc2ccccc2)C=CN1C(C)C,2.6800900000000007,30.42336463472863,0,0,CC(=O)C1CCN(c2ccc(C)cc2)->[Ir]<-S1c1ccccc1,0.2134831460674157,G parameter,False
[Be]=C1N(Cc2ccccc2)C=CN1C(C)C,2.6800900000000007,30.42336463472863,0,0,[Li]<-Nc1nccc(-c2ccccc2)n1,0.2463768115942029,G parameter,True
[Be]=C1N(Cc2ccccc2)C=CN1C(C)C,2.6800900000000007,30.42336463472863,0,0,[Li]<-n1nnn(C)c1-c1ccccc1,0.28125,log P - G parameter,False
[Be]=C1N(Cc2ccccc2)C=CN1C(C)C,2.6800900000000007,30.42336463472863,0,0,[Be]=C1N(Cc2ccccc2)C=CN1C(C)C,1.0,log P - G parameter,True
[Be]=C(C)N1CC(c2ccccc2)C(C(C)(C)C)C1,3.806790000000003,27.852936495304792,0,0,[Be]=C(C)N1CC(c2ccccc2)C(C(C)(C)C)C1,1.0,log P,False
[Be]=C(C)N1CC(c2ccccc2)C(C(C)(C)C)C1,3.806790000000003,27.852936495304792,0,0,[Be]=C(C)N1CC(C(=O)OC)C(C(C)C)C1,0.2753623188405797,log P,True
[Be]=C(C)N1CC(c2ccccc2)C(C(C)(C)C)C1,3.806790000000003,27.852936495304792,0,0,CC(C)c1ccccc1N1->[Ir]<-N=CC(C)(C)C=1P,0.2098765432098765,log P + G parameter,False
[Be]=C(C)N1CC(c2ccccc2)C(C(C)(C)C)C1,3.806790000000003,27.852936495304792,0,0,[Li]<-O=C(C)CN1Cc2ccccc2C1,0.2361111111111111,log P + G parameter,True
[Be]=C(C)N1CC(c2ccccc2)C(C(C)(C)C)C1,3.806790000000003,27.852936495304792,0,0,[Be]=C(C)N1C(c2ccccc2)CCC1C(C)(C)C,0.5806451612903226,G parameter,False
[Be]=C(C)N1CC(c2ccccc2)C(C(C)(C)C)C1,3.806790000000003,27.852936495304792,0,0,[Li]<-n1cn(C(C)C)nc1-c1ccccc1,0.2297297297297297,G parameter,True
[Be]=C(C)N1CC(c2ccccc2)C(C(C)(C)C)C1,3.806790000000003,27.852936495304792,0,0,[Li]<-n1cnc(-c2ccccc2)n1CC,0.2191780821917808,log P - G parameter,False
[Be]=C(C)N1CC(c2ccccc2)C(C(C)(C)C)C1,3.806790000000003,27.852936495304792,0,0,CC(C)OC1(c2ccccc2)C=N->[Ir]<-N(C)=C1,0.2278481012658227,log P - G parameter,True
[Li]<-Sc1cc(C(C)C)cc(C(C)C)c1,4.222100000000003,24.20818080534777,0,0,[Li]<-Sc1cc(C(C)C)cc(C(C)C)c1,1.0,log P,False
[Li]<-Sc1cc(C(C)C)cc(C(C)C)c1,4.222100000000003,24.20818080534777,0,0,[Li]<-Sc1cc(C(C)C)cc(C(C)C)c1,1.0,log P,True
[Li]<-Sc1cc(C(C)C)cc(C(C)C)c1,4.222100000000003,24.20818080534777,0,0,[Li]<-Sc1cc(C(C)C)cc(C(C)C)c1,1.0,log P + G parameter,False
[Li]<-Sc1cc(C(C)C)cc(C(C)C)c1,4.222100000000003,24.20818080534777,0,0,[Li]<-N=Cc1cc(C)cc(C)c1,0.2181818181818181,log P + G parameter,True
[Li]<-Sc1cc(C(C)C)cc(C(C)C)c1,4.222100000000003,24.20818080534777,0,0,[Li]<-Sc1c(C(C)(C)C)cccc1C(C)(C)C,0.21875,G parameter,False
[Li]<-Sc1cc(C(C)C)cc(C(C)C)c1,4.222100000000003,24.20818080534777,0,0,[Li]<-n1ccc(-c2cccc(C(C)C)c2)cc1,0.2424242424242424,G parameter,True
[Li]<-Sc1cc(C(C)C)cc(C(C)C)c1,4.222100000000003,24.20818080534777,0,0,[Li]<-n1ccc(-c2cccc(C(C)C)c2)cc1,0.2424242424242424,log P - G parameter,False
[Li]<-Sc1cc(C(C)C)cc(C(C)C)c1,4.222100000000003,24.20818080534777,0,0,[Li]<-Sc1cc(C(C)C)cc(C(C)C)c1,1.0,log P - G parameter,True
[Li]<-[As](c1ccccc1)(c1ccccc1O)C(C)C,2.4112000000000005,26.157886360019106,0,0,[Li]<-[As](c1ccccc1)(c1ccc(C)cc1)c1ccc(O)cc1,0.3780487804878049,log P,False
[Li]<-[As](c1ccccc1)(c1ccccc1O)C(C)C,2.4112000000000005,26.157886360019106,0,0,[Li]<-[As](C)(COC)c1ccccc1,0.360655737704918,log P,True
[Li]<-[As](c1ccccc1)(c1ccccc1O)C(C)C,2.4112000000000005,26.157886360019106,0,0,CC(C)c1c(O)cccc1C1(C)C=N->[Ir]<-N(C)=C1P,0.2317073170731707,log P + G parameter,False
[Li]<-[As](c1ccccc1)(c1ccccc1O)C(C)C,2.4112000000000005,26.157886360019106,0,0,[Li]<-[As](C)(c1ccccc1)c1ccccc1OC,0.5806451612903226,log P + G parameter,True
[Li]<-[As](c1ccccc1)(c1ccccc1O)C(C)C,2.4112000000000005,26.157886360019106,0,0,Cc1cccc(O)c1C1(C)C=N->[Ir]<-N(C)=C1P,0.2,G parameter,False
[Li]<-[As](c1ccccc1)(c1ccccc1O)C(C)C,2.4112000000000005,26.157886360019106,0,0,[Li]<-n1nn[nH]c1-c1ccc2ccccc2c1,0.2435897435897435,G parameter,True
[Li]<-[As](c1ccccc1)(c1ccccc1O)C(C)C,2.4112000000000005,26.157886360019106,0,0,[Li]<-n1nn[nH]c1-c1ccc2ccccc2c1,0.2435897435897435,log P - G parameter,False
[Li]<-[As](c1ccccc1)(c1ccccc1O)C(C)C,2.4112000000000005,26.157886360019106,0,0,Cc1c(O)cccc1CN1Cc2ccccn2->[Ir]<-n2c[nH]cc2C1,0.25,log P - G parameter,True
[Be]=C1NC23C=CC=CC2(CC(C)(C)NC3)N1CC,1.2832899999999998,26.38866783383734,0,0,[Be]=C1NC2(C=CC=CC2)N(CC)C1C,0.3088235294117647,log P,False
[Be]=C1NC23C=CC=CC2(CC(C)(C)NC3)N1CC,1.2832899999999998,26.38866783383734,0,0,[Be]=C1CNC(N)(C(C)=O)N1CC,0.2272727272727272,log P,True
[Be]=C1NC23C=CC=CC2(CC(C)(C)NC3)N1CC,1.2832899999999998,26.38866783383734,0,0,[Be]=C1NC2(C=CC=CC2)N(CC)C1C,0.3088235294117647,log P + G parameter,False
[Be]=C1NC23C=CC=CC2(CC(C)(C)NC3)N1CC,1.2832899999999998,26.38866783383734,0,0,[Be]=C1NC2(C=CC=CC2)N(CC)C1C,0.3088235294117647,log P + G parameter,True
[Be]=C1NC23C=CC=CC2(CC(C)(C)NC3)N1CC,1.2832899999999998,26.38866783383734,0,0,[Be]=C1NC2(C=CC=CC2)N(CC)C1C,0.3088235294117647,G parameter,False
[Be]=C1NC23C=CC=CC2(CC(C)(C)NC3)N1CC,1.2832899999999998,26.38866783383734,0,0,[Be]=C1NC2(C=CC=CC2)N(CC)C1C,0.3088235294117647,G parameter,True
[Be]=C1NC23C=CC=CC2(CC(C)(C)NC3)N1CC,1.2832899999999998,26.38866783383734,0,0,[Be]=C1NC2(C=CC=CC2)N(CC)C1C,0.3088235294117647,log P - G parameter,False
[Be]=C1NC23C=CC=CC2(CC(C)(C)NC3)N1CC,1.2832899999999998,26.38866783383734,0,0,[Be]=C1NC2(C=CC=CC2)N(CC)C1C,0.3088235294117647,log P - G parameter,True
[Be]=C1N(C)C(c2cccc(Br)c2)=C2C=CC=CN12,3.4448900000000027,27.66990291262136,0,0,[Li]<-P1(c2ccccc2)c2ccc(Br)cc2C(C)C1OC,0.2441860465116279,log P,False
[Be]=C1N(C)C(c2cccc(Br)c2)=C2C=CC=CN12,3.4448900000000027,27.66990291262136,0,0,[Be]=C1N(C)C(C#N)=C2C=CC=CN12,0.45,log P,True
[Be]=C1N(C)C(c2cccc(Br)c2)=C2C=CC=CN12,3.4448900000000027,27.66990291262136,0,0,COc1ccccc1C1P->[Ir]<-n2cc(Br)ccc21,0.2261904761904762,log P + G parameter,False
[Be]=C1N(C)C(c2cccc(Br)c2)=C2C=CC=CN12,3.4448900000000027,27.66990291262136,0,0,[Be]=C1N(C)C(c2cccc(Br)c2)=C2C=CC=CN12,1.0,log P + G parameter,True
[Be]=C1N(C)C(c2cccc(Br)c2)=C2C=CC=CN12,3.4448900000000027,27.66990291262136,0,0,COc1cccc(C2P->[Ir]<-n3ccccc32)c1,0.216867469879518,G parameter,False
[Be]=C1N(C)C(c2cccc(Br)c2)=C2C=CC=CN12,3.4448900000000027,27.66990291262136,0,0,[Li]<-P1(C)CC(c2ccccc2)=CC1=O,0.2,G parameter,True
[Be]=C1N(C)C(c2cccc(Br)c2)=C2C=CC=CN12,3.4448900000000027,27.66990291262136,0,0,[Li]<-n1cc(-c2ccccc2)sc1N,0.2054794520547945,log P - G parameter,False
[Be]=C1N(C)C(c2cccc(Br)c2)=C2C=CC=CN12,3.4448900000000027,27.66990291262136,0,0,COc1cccc(C2P->[Ir]<-n3ccccc32)c1,0.216867469879518,log P - G parameter,True
[Be]=C1NC=C(N)N1c1ccc(C#N)cc1,0.72177,28.553238898615312,0,0,[Be]=C1N(c2ccc(C)cc2)C=CN1c1ccc(C#N)cc1,0.3783783783783784,log P,False
[Be]=C1NC=C(N)N1c1ccc(C#N)cc1,0.72177,28.553238898615312,0,0,[Be]=C1NC=C(N)N1C[Se]c1ccccc1,0.3492063492063492,log P,True
[Be]=C1NC=C(N)N1c1ccc(C#N)cc1,0.72177,28.553238898615312,0,0,[Be]=C1N(C)C=CN1c1ccc(C#N)cc1,0.4736842105263157,log P + G parameter,False
[Be]=C1NC=C(N)N1c1ccc(C#N)cc1,0.72177,28.553238898615312,0,0,[Li]<-Nc1ccc(C#N)cc1,0.3725490196078431,log P + G parameter,True
[Be]=C1NC=C(N)N1c1ccc(C#N)cc1,0.72177,28.553238898615312,0,0,[Be]=C1NC=C(N)N1c1ccc(C#N)cc1,1.0,G parameter,False
[Be]=C1NC=C(N)N1c1ccc(C#N)cc1,0.72177,28.553238898615312,0,0,[Li]<-Nc1cccc(C#N)c1,0.25,G parameter,True
[Be]=C1NC=C(N)N1c1ccc(C#N)cc1,0.72177,28.553238898615312,0,0,[Li]<-Nc1cccc(C#N)c1,0.25,log P - G parameter,False
[Be]=C1NC=C(N)N1c1ccc(C#N)cc1,0.72177,28.553238898615312,0,0,[Be]=C1NC=C(N)N1c1ccc(C#N)cc1,1.0,log P - G parameter,True
[Li]<-S(C(C)C)C(C)C,2.5364000000000004,25.24271844660194,0,0,[Li]<-S(C(C)C)C(C)c1ccccc1,0.35,log P,False
[Li]<-S(C(C)C)C(C)C,2.5364000000000004,25.24271844660194,0,0,[Li]<-S(C)(=O)C(C)C,0.2592592592592592,log P,True
[Li]<-S(C(C)C)C(C)C,2.5364000000000004,25.24271844660194,0,0,[Li]<-S(C(C)C)C(C)(C)C,0.3793103448275862,log P + G parameter,False
[Li]<-S(C(C)C)C(C)C,2.5364000000000004,25.24271844660194,0,0,[Li]<-S(C(C)C)C(C)C,1.0,log P + G parameter,True
[Li]<-S(C(C)C)C(C)C,2.5364000000000004,25.24271844660194,0,0,[Li]<-S(C(C)C)C(C)C,1.0,G parameter,False
[Li]<-S(C(C)C)C(C)C,2.5364000000000004,25.24271844660194,0,0,[Li]<-S(C(C)C)C(C)C,1.0,G parameter,True
[Li]<-S(C(C)C)C(C)C,2.5364000000000004,25.24271844660194,0,0,[Li]<-S(C(C)C)C(C)C,1.0,log P - G parameter,False
[Li]<-S(C(C)C)C(C)C,2.5364000000000004,25.24271844660194,0,0,[Li]<-S(C(C)C)C(C)C,1.0,log P - G parameter,True
[Be]=C1N(C)C=C2NCC=CN12,0.1458900000000001,27.343625656533504,0,0,[Be]=C1N(C)C=C2NC(c3ccccc3)C=CN12,0.3793103448275862,log P,False
[Be]=C1N(C)C=C2NCC=CN12,0.1458900000000001,27.343625656533504,0,0,[Be]=C1NC(N)=C2NCC=CN12,0.3777777777777777,log P,True
[Be]=C1N(C)C=C2NCC=CN12,0.1458900000000001,27.343625656533504,0,0,[Be]=C1N(C)C=C2NC(c3ccccc3)C=C([SeH])N12,0.28125,log P + G parameter,False
[Be]=C1N(C)C=C2NCC=CN12,0.1458900000000001,27.343625656533504,0,0,[Li]<-N1=CC=CN(C)C1,0.2045454545454545,log P + G parameter,True
[Be]=C1N(C)C=C2NCC=CN12,0.1458900000000001,27.343625656533504,0,0,[Be]=C1N(C)C=C2NCC=CN12,1.0,G parameter,False
[Be]=C1N(C)C=C2NCC=CN12,0.1458900000000001,27.343625656533504,0,0,[Be]=C1N(C)C=C2NCC=CN12,1.0,G parameter,True
[Be]=C1N(C)C=C2NCC=CN12,0.1458900000000001,27.343625656533504,0,0,[Be]=C1N(C)C=C2NCC=CN12,1.0,log P - G parameter,False
[Be]=C1N(C)C=C2NCC=CN12,0.1458900000000001,27.343625656533504,0,0,[Be]=C1N(C)C=C2NCC=CN12,1.0,log P - G parameter,True
[Be]=C1N(CCOC)C=CN1C(C)C,1.12629,29.826515995543527,0,0,[Be]=C1N(Cc2ccc(Br)cc2)C=CN1C(C)(C)C,0.2352941176470588,log P,False
[Be]=C1N(CCOC)C=CN1C(C)C,1.12629,29.826515995543527,0,0,[Be]=C1N(CCOC)C=CN1C(C)C,1.0,log P,True
[Be]=C1N(CCOC)C=CN1C(C)C,1.12629,29.826515995543527,0,0,[Be]=C1N(CCOC)C=CN1C(C)(C)C,0.5652173913043478,log P + G parameter,False
[Be]=C1N(CCOC)C=CN1C(C)C,1.12629,29.826515995543527,0,0,[Li]<-N(CCOC)C(C)C,0.2888888888888888,log P + G parameter,True
