Encoded SMILES,log P,Exact cone angle ($^\circ$)
CN1CCC2CCN(C)C3=O->[Ir]<-O=C1C32,-0.057000000000000384,142.1604477452115
CC(C)P1(->[Ir]<-P(c2cccc(-c3cccc4c3oc3c(-c5cccc1c5)cccc34)c2)(C(C)C)C(C)C)C(C)C,10.76799999999999,287.06094760334963
CC1(C)CCC(=N2->[Ir]<-N(C(=O)c3ccccc3C2=O)=C2CCC(C)(C)N2)N1,3.088000000000001,212.38649231810123
OC(=CC1=O->[Ir]<-n2ccccc21)c1ccccc1,2.8634000000000013,182.8452973692314
CSc1ccccc1N1=Cc2ccc3ccccc3n2->[Ir]<-1,4.707300000000004,211.51255225086678
CP1(=S->[Ir]<-S=P2(c3ccccc3)CCCN12)c1ccccc1,3.7619000000000025,206.20741618452138
Cc1cc(-c2[nH]c3-c4ccccn4->[Ir]<-n3c2-c2cc(C)sc2C)c(C)s1,6.162380000000002,217.72554105166446
CC(C)(C)N1CCN(->[Ir]<-1)C(C)(C)C,1.7625999999999995,260.3230934594752
CC(C)N([C]1=[Be]->[Ir]<-P(N1c1ccccc1)(C(C)(C)C)C(C)(C)C)C(C)C,6.601990000000007,219.98618695521918
c1ccc2Oc3ccccc3N->[Ir]<-Nc2c1,2.6433,195.23057104928225
CN1[C]2=[Be]->[Ir]<-[Be]=[C]3N(C)c4ccccc4N3CCNCCN2c2ccccc21,2.4813800000000006,298.50862014004736
CC(C)N(C(C)C)P1(=O->[Ir]<-O=P(c2ccccc2)(c2ccccc2)c2ccccc21)c1ccccc1,5.673700000000005,209.2593771363167
CN1Cc2ccccn2->[Ir]<-n2ccccc2C1,2.1086,231.71748671384972
c1ccc([Se]2->[Ir]<-[Se](c3ccccc3)c3ccccc32)cc1,0.9965999999999999,201.95544028031375
c1ccc(Cn2cc3-c4cn(Cc5ccccc5)nn4->[Ir]<-n3n2)cc1,2.6332000000000004,166.238108073645
c1ccn2->[Ir]<-NNc2c1,0.3672,188.44059589406825
CCc1cc(-c2ccccc2)cc(CC)c1N1->[Ir]<-N(=C(C)C=1C)c1c(CC)cc(-c2ccccc2)cc1CC,10.155199999999994,203.59495017858583
c1ccn2->[Ir]<-n3c(-c2c1)cnc1ccccc13,2.6918000000000006,215.22868983786165
CC12CC3(C)OC(C)(CC(C)(O1)P31CN(CP(->[Ir]<-1)(c1ccccc1)c1ccccc1)c1ccccc1)O2,6.758400000000008,227.5518626110126
c1ccc(C2=NP(->[Ir]<-n3ccccc32)(c2ccccc2)c2ccccc2)cc1,4.966900000000003,191.2719345000331
c1ccc(NC2Nc3ccccn3->[Ir]<-S=2)nc1,2.2855,223.0975379446394
CC(C)P1(CCP(->[Ir]<-1)(c1ccccc1)c1ccccc1)C(C)C,5.418000000000005,234.71228078337714
CCN1[C]2=[Be]->[Ir]<-O=C(CN2c2ccccc21)Nc1c(C(C)C)cccc1C(C)C,5.2146900000000045,199.88337535089394
C1c2ccccn2->[Ir]<-N=1c1ccc2ccccc2c1,3.985400000000002,199.45681363816612
CCc1cc2N(->[Ir]<-n3cccc(c1)c23)=C(N(C)C)N(C)C,2.9079000000000006,230.3413558799267
CC(C)(C)N1[Si](C)(C)N(C(C)(C)C)P12CCP1(->[Ir]<-2)N(C(C)(C)C)[Si](C)(C)N1C(C)(C)C,7.443000000000009,257.1367330016705
c1ccn2->[Ir]<-n3[nH]ccc3-c2c1,1.4716999999999998,180.35570545370229
C1=CC2CP(->[Ir]<-N=2C1)(c1ccccc1)c1ccccc1,3.1301000000000014,186.10642283379482
Cc1cc(C)c(N2C=CN3P(->[Ir]<-[Be]=[C]23)(C(C)(C)C)C(C)(C)C)c(C)c1,6.195250000000007,205.95167235894118
Brc1ccc(C=N2CCN(=Cc3ccc(Br)cc3)->[Ir]<-2)cc1,4.749600000000004,240.11684943014387
Cc1ccc(-c2cccc(F)c2C=N2CCN(C)(C)->[Ir]<-2)cc1,3.781620000000003,212.74158483366395
CC1=C(C)C2C3P(=O->[Ir]<-[As]2(c2ccccc2)C1C3)(c1ccccc1)c1ccccc1,5.2652000000000045,218.44818267953852
CC(C)(C)N1CC(Cc2ccccc2)N2->[Ir]<-n3ccccc3C=21,3.553600000000002,195.554524272613
C[Si]1(C)P(->[Ir]<-P(c2ccccc2)[Si]1(C)C)c1ccccc1,4.483000000000004,200.15145736313346
CC(C)c1cccc(C(C)C)c1N1->[Ir]<-n2ccccc2P=1(c1ccccc1)c1ccccc1,7.137600000000009,219.7352579607481
C1c2ccccn2->[Ir]<-N=1Nc1ccccc1,2.5276000000000005,199.8905139826937
ClC1C(Cl)=N(->[Ir]<-N=1c1ccccc1)c1ccccc1,4.924400000000003,213.3369714891056
ON1->[Ir]<-N(O)=C2CCCCC=12,1.2208,184.89179567799277
c1ccn2->[Ir]<-n3c(-c2c1)ccc1cccnc13,2.6918000000000006,212.9002904946656
COC(=O)C1=C(C(=O)OC)P(->[Ir]<-P1(c1ccccc1)c1ccccc1)(C(C)(C)C)C(C)(C)C,5.755800000000006,222.4592436395951
CC(C)(C)P12->[Ir]<-P3(C(C)(C)C)CCCC3C1CCC2,5.872000000000006,226.8517517437549
c1ccc(CN2CCN(Cc3ccccc3)->[Ir]<-2)cc1,2.5660000000000007,245.30137868446607
Cc1ccc(C2N=N(->[Ir]<-N=2Nc2ccccc2)c2ccccc2)cc1,5.552620000000004,246.46930434434245
Nc1ccc(N2=Cc3ccccn3->[Ir]<-2)cc1,2.4144000000000005,203.71931549271943
COc1ccccc1N1=Cc2ccc3ccccc3n2->[Ir]<-1,3.9940000000000024,248.29752164748945
CN1(C)CCNc2cccc3cccn(->[Ir]<-1)c23,2.2083000000000004,243.36259930077395
C1CN2->[Ir]<-N3=C(C=2S1)SCC3,1.2770000000000001,170.10044461477779
CC(C)P1(->[Ir]<-P(Cl)(c2ccccc2)c2ccc3c4c(ccc1c24)CC3)C(C)C,6.448900000000006,229.79982028721597
CC(c1ccccc1)N1=Cc2n(C)ccn2->[Ir]<-1,2.6002,201.29132673946003
COc1ccccc1N1CCN(CCCN2=Cc3ccccn3->[Ir]<-2)CC1,2.721400000000001,229.438285052535
Cc1cc(-c2c(-c3cc(C)sc3C)n3->[Ir]<-n4ccccc4-c3n2C)c(C)s1,6.172780000000005,212.5965425476251
CC1CC(C)=N(->[Ir]<-N=1c1c(C(C)C)cccc1C(C)C)c1c(C(C)C)cccc1C(C)C,9.4553,264.4087360425748
c1ccc(P2(CP(=O->[Ir]<-O=2)(c2ccccc2)c2ccccc2)c2ccccc2)cc1,4.972100000000004,180.5916155989369
Cc1noc(N2=Cc3ccccn3->[Ir]<-2)c1C,2.4370400000000005,203.48214696937808
COC1CS2->[Ir]<-S(CCC2)C1,1.8715,194.28612154321596
Cc1c(C)n2-c3cccc(-n4c(C)c(C)c(C)n4->[Ir]<-n2c1C)n3,3.3035200000000016,214.4203579809548
Cc1cc(C)c(N2C=CN3C(c4ccccc4)C(N->[Ir]<-[Be]=[C]23)c2ccccc2)c(C)c1,5.642650000000004,215.3424945446131
COc1ccc(C2(c3ccc(OC)cc3)OC(=N3->[Ir]<-n4ccccc4OCC3(C)C)c3ccccc32)cc1,6.025100000000006,219.5790104994911
CCCCCCCN1C=CN2Cc3ccccc3CN3C=CN(CCCCCCC)[C]3=[Be]->[Ir]<-[Be]=[C]12,6.797580000000009,264.260364998548
c1ccc(C2COP(->[Ir]<-P(O2)(c2ccccc2)c2ccccc2)(c2ccccc2)c2ccccc2)cc1,6.856700000000008,223.51690307827337
c1ccc(S2CCCP(->[Ir]<-2)(c2ccccc2)c2ccccc2)cc1,5.301700000000004,212.5906797693241
c1cc2ccn3CCCn4ccc5cccn(->[Ir]<-n(c1)c23)c54,3.476300000000002,194.97425700953292
NC1NCc2ccccn2->[Ir]<-O=1,0.24989999999999962,190.34770144131386
c1ccc(P2(->[Ir]<-P(c3ccccc3)(c3ccccc3)c3ccccc3NCCCNc3ccccc32)c2ccccc2)cc1,7.117100000000006,274.3353786428
CCOC1(c2ccccn2)c2ccccn2->[Ir]<-n2ccccc21,3.200000000000002,208.58685044690748
CC(C)N1P(->[Ir]<-P1(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,5.792600000000005,180.84078188705567
Cc1ccccc1[Se]1->[Ir]<-N(C)(C)Cc2ccccc21,1.71162,210.2741422686467
CC1c2ccccn2->[Ir]<-N=1C1CC1,2.053,222.0514256530478
NC1NP(=S->[Ir]<-S=1)(c1ccccc1)c1ccccc1,1.8651000000000002,205.77075231211455
c1ccc(-c2nn3->[Ir]<-n4ccccc4-c3o2)nc1,2.1936,179.6202342276416
c1ccc(P(CCC2CP(->[Ir]<-P2(c2ccccc2)c2ccccc2)(c2ccccc2)c2ccccc2)c2ccccc2)cc1,8.14380000000001,205.93614510731365
c1ccc(P23->[Ir]<-S(CC2)Cc2cccc(c2)CSCC3)cc1,4.974000000000004,223.03129397185913
c1ccc(P2(Oc3ccccc3Cc3ccccc3OP(->[Ir]<-2)(c2ccccc2)c2ccccc2)c2ccccc2)cc1,8.130800000000008,221.5809718171657
Fc1ccc(P2(CCP(->[Ir]<-2)(c2ccc(F)cc2F)c2ccc(F)cc2F)c2ccc(F)cc2F)c(F)c1,6.365000000000004,226.9985272382108
C=C1C(C)=CP2(->[Ir]<-P3(c4ccccc4)C=C(C)C(C)C3C12)c1ccccc1,6.365500000000007,200.7555984120378
Clc1ccn2->[Ir]<-n3c(-c2c1)ccc1ccccc13,3.9502000000000015,205.92476831625808
CC(C)c1cccc(C(C)C)c1-n1cc2C[Se](->[Ir]<-n2n1)c1ccccc1,4.043800000000003,194.53467161707295
CN1Cc2cccc3n2->[Ir]<-n2c(cccc2CN(C)C3)C1,2.0540000000000003,207.65734676380941
CCOC1CC(OCC)=O->[Ir]<-O=1,0.5026999999999999,164.07434886137534
CC(C)c1cccc(C(C)C)c1N1C=CN2CCP(->[Ir]<-[Be]=[C]21)(c1ccccc1)c1ccccc1,6.655790000000007,240.97686406258842
c1ccc(-c2ccc3-c4ccccn4->[Ir]<-n3c2)cc1,3.8106000000000027,202.53201295051085
Cc1cc(C)c(N2C=CN3c4cccc(C)n4->[Ir]<-[Be]=[C]23)c(C)c1,4.109370000000004,243.2616072202045
c1ccc(-c2nnn3-c4ccccc4P(->[Ir]<-P(c4ccccc4)(c4ccccc4)c23)(c2ccccc2)c2ccccc2)cc1,6.4507000000000065,230.13707760191147
c1ccc2c(c1)C1=O->[Ir]<-O=C1c1ccccc1-2,2.7326000000000006,143.2746742140007
COC1(c2ccccn2)c2n(C)ccn2->[Ir]<-n2c1cc(C(C)(C)C)n2C,2.7844000000000007,227.7186909279125
C1CCP2(CCP3(->[Ir]<-2)CCCC3)C1,3.5378000000000025,193.49183404211752
Fc1cc(F)cc(OP2(Oc3cc(F)cc(F)c3)->[Ir]<-P(Oc3cc(F)cc(F)c3)(Oc3cc(F)cc(F)c3)C3CCCC32)c1,9.960099999999994,213.07854535791938
CC(=O)N1Cc2ccccn2->[Ir]<-n2ccccc2C1,2.0253,188.57977055168692
CCN1(CC)->[Ir]<-N(CC)(CC)C2CCCCC21,2.981200000000001,257.0067011643171
Cc1cccn2->[Ir]<-P(c3ccccc3)(c3ccccc3)c3cc(C(C)(C)C)cc(C(C)(C)C)c3-c12,7.410220000000007,213.04863268729983
c1ccc(P2(CC3CCCCC3CP(->[Ir]<-2)(c2ccccc2)c2ccccc2)c2ccccc2)cc1,7.058600000000007,225.51097979113908
CC1=N(->[Ir]<-N(c2c(C(C)C)cccc2C(C)C)C1(C)C)c1c(C(C)C)cccc1C(C)C,9.163300000000001,239.4163166111227
Cc1ccc(C(c2ccc(C)cc2)C2c3n(C)ccn3->[Ir]<-n3ccn(C)c32)cc1,4.734440000000004,201.90854843316762
C1CCCCOP23->[Ir]<-P(OCCC1)(OCCCCCCCCO2)OCCCCCCCCO3,8.588800000000004,241.58424646048232
C[C]1=[Be]->[Ir]<-n2ccccc2N1C,1.57649,199.6675855428581
c1ccc(N2Cc3[nH]c4ccccc4n3->[Ir]<-n3c(C2)[nH]c2ccccc23)cc1,4.646000000000003,201.43265056875617
c1ccn2->[Ir]<-n3c(-c2c1)ccnc3N1CCCC1,2.1388,206.3975286721459
CCN1(CC)CCn2c(C)cc(C)n2->[Ir]<-1,1.8417400000000002,223.89096074757265
Cn1c2-c3cscn3->[Ir]<-n2c2ccccc21,2.6968000000000005,200.1400527714978
C(=C1c2ccccc2-c2ccccc21)=C1P(=O->[Ir]<-P1(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,8.686000000000005,209.4955409401305
c1ccc(-c2cccc3-c4ccccn4->[Ir]<-n23)nc1,3.2056000000000022,210.078140847825
c1ccc(C2=C3CCOP3(->[Ir]<-P2c2ccccc2)c2ccccc2)cc1,5.501900000000006,180.28750670768866
CC1=C(C)C2C3P(->[Ir]<-P2(c2ccccc2)C1C3)(c1ccccc1)c1ccccc1,5.786200000000005,219.2978068986076
COC(C)c1cccc2-c3ccccn3->[Ir]<-n21,2.851000000000001,214.5162433208485
Clc1cccc(Cl)c1N1=Cc2ccccn2->[Ir]<-1,4.139000000000003,200.00884435110038
Cc1cc2c3c(P4(->[Ir]<-P5(c6cc(C)cc(c6O3)S2)C(C)CCC5C)C(C)CCC4C)c1,7.916340000000007,226.93634773850232
Cc1cc2[nH]c3-c4[nH]c5cc(C)c(C)cc5n4->[Ir]<-n3c2cc1C,4.339880000000003,213.49564463376456
CCCn1nc(-c2ccccc2)n2->[Ir]<-n3ccccc3-c12,3.4171000000000022,214.6931836805968
c1ccc(-c2nn(-c3ccccc3)c3-c4ccccn4->[Ir]<-n23)cc1,3.9963000000000033,208.38379568575218
ON1=Cc2c[nH]cn2->[Ir]<-1,0.21779999999999988,188.4811461921193
Cc1n2ccccc2c2-c3ccccn3->[Ir]<-n21,2.70472,209.64259810493368
COP1(OC)O[Si](C)(C)OP(OC)(OC)->[Ir]<-1,2.7608000000000006,199.82356582571018
Cn1cn2->[Ir]<-n3cccn3-c3ncnc1c32,0.5489999999999999,192.19623799324197
CC1CC(Nc2ccccc2C)=O->[Ir]<-O=1,1.91262,154.91152053978354
CN12->[Ir]<-N(C)(CCC1)CC2,0.2536999999999998,201.33542168480045
CC(C)CCS1->[Ir]<-S(CCC(C)C)c2cscc21,6.024500000000004,196.7322322725127
Oc1ccccc1-c1cc(-c2ccccc2)n2->[Ir]<-n3ccccc3-c2c1,5.183200000000005,212.751864463211
c1ccc(C2=NNC3c4ccccn4->[Ir]<-N=3N2)nc1,0.6927999999999999,193.2323528984467
Cc1cc2nc3c(nc2cc1C)c1nc2cc(C)c(C)cc2n2->[Ir]<-n4c5cc(C)c(C)cc5nc3c4c12,6.826320000000005,202.73788310916925
CN1C=CN2CCCN(CCCN3C=CN(C)[C]3=[Be]->[Ir]<-[Be]=[C]12)Cc1ccccc1,2.6985800000000006,293.3090352308062
COc1ccccc1C=N1CCN(->[Ir]<-1)C(C)C,2.1121,257.01880886213803
Cc1cc(C)n2->[Ir]<-S(Cn12)c1ccccc1,3.249740000000002,187.99095754933808
Oc1ccccc1C=N1NC2=N(->[Ir]<-1)c1ccccc1-c1[nH]c3ccc(Br)cc3c1C2,5.512800000000003,211.88416573040683
CC(C)c1cccc(C(C)C)c1N1C=CN2CP(->[Ir]<-[Be]=[C]21)(c1ccccc1)c1ccccc1,6.613290000000007,227.28104859371032
OCCN1=Cc2ccccn2->[Ir]<-1,0.4927999999999999,203.22162335870925
c1cc2c3c(c1)CCCCCCc1cccc(c1N1->[Ir]<-N3=C3C=1c1cccc4cccc3c14)CCCCCC2,9.412999999999998,221.75617371086048
C1=Cc2cccn3->[Ir]<-n4cccc(c4-c23)C=C1,3.183600000000002,195.6488476525536
CN1C=C2c3c[n+](C)c4ccccc4n3->[Ir]<-N2=C2[CH-]C=CC=C21,2.4020900000000003,202.0399403363841
c1ccc(-c2nn3->[Ir]<-n4ccccc4-c3c3c2CCCCCC3)nc1,4.259600000000003,204.0275641145496
c1ccn2->[Ir]<-OCc2c1,0.5738999999999999,183.6665842061856
Oc1ccccc1C=NN1Cc2ccccn2->[Ir]<-n2ccccc2C1,3.2185000000000015,215.74332034888027
c1ccn2->[Ir]<-n3ccccc3CN(Cc3c4ccccc4cc4ccccc34)Cc2c1,5.985400000000006,210.4062951630986
c1ccc(NC2=O->[Ir]<-P(c3ccccc3)(c3ccccc3)c3ccccc32)cc1,4.6971000000000025,197.4067551441038
O=C1C(=O)c2cccn3->[Ir]<-n4cccc1c4-c23,1.5225999999999997,200.78218038294645
Cc1ccn2C(c3ccccc3)(c3ccccc3)n3ccc(C)n3->[Ir]<-n12,3.9941400000000025,235.90933126563806
C1CCN2->[Ir]<-NC(C1)C2,0.08719999999999994,187.23277793061467
CCOC(=O)Cc1[nH]nc2-c3ccccn3->[Ir]<-n21,0.9722999999999997,209.13340972493896
C1c2ccccc2P(->[Ir]<-N=1c1ccccc1P(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,6.953600000000009,226.09277300143242
O=C(CN1CCN(CC(=O)NCc2ccccc2)->[Ir]<-1)NCc1ccccc1,0.7984000000000013,196.3327900395893
NC1=O->[Ir]<-n2ccccc21,0.18049999999999972,175.47592546632998
CCP1(CCP(->[Ir]<-1)(c1ccccc1)c1ccccc1)c1ccccc1,4.946600000000004,226.38391540941262
Oc1cccn2->[Ir]<-P(CNc12)(c1ccccc1)c1ccccc1,3.289500000000001,213.9090872936481
c1cnc2-c3ncccc3-c3[nH]c4ccccc4n3->[Ir]<-n3c(-c2c1)[nH]c1ccccc13,5.2302000000000035,248.3726148018644
CC(C)(C)P1(C)->[Ir]<-P(C)(c2nc3ccccc3nc21)C(C)(C)C,4.7008000000000045,228.66769810526407
C1C[Se]2->[Ir]<-[Se](C1)CCC2,1.8618,199.65596943685634
c1ccc(-c2c(-c3ccccc3)n3->[Ir]<-n4ccccc4-c3n2Cc2ccccn2)cc1,5.722400000000005,211.2472358095949
OCCN1CCN(->[Ir]<-1)C1CCCCC1O,-0.5385999999999995,230.25534735013122
CC1CCC(C)N12Cc1ccccc1P(->[Ir]<-2)(c1ccccc1)c1ccccc1,4.817600000000004,226.35392787087963
CC1=Nc2ccccc2P(=O->[Ir]<-O=P(c2ccccc2)(c2ccccc2)c2ccccc2N=C1C)(c1ccccc1)c1ccccc1,7.85040000000001,263.0119167743966
CC(c1cccs1)=N1NC(=O->[Ir]<-1)c1ccccc1,2.902100000000001,201.57759048018008
c1ccc(-c2cc(-c3ccncc3)cc3-c4ccccn4->[Ir]<-n23)nc1,4.267600000000003,214.33683518458867
Cn1ccn2->[Ir]<-n3ccn(C)c3-c3nc4ccccc4nc3-c12,2.4308000000000005,168.46446306451625
CC1C(C)N(C)(C)->[Ir]<-N1(C)C,0.8866,194.83849206224204
CC(C)C1COC2CP(->[Ir]<-N=21)(c1ccccc1)C(C)(C)C,4.045600000000003,218.14481712455066
CSC1=C(SC)SC(=C2SC(SC)=C(SCc3ccc4-c5ccccn5->[Ir]<-n4c3)S2)S1,8.8056,246.21096318573703
c1ccc(-c2nc3-c4ccccn4->[Ir]<-n4ccccc4-c3nc2-c2ccccc2)cc1,5.934600000000004,199.15369099240053
C1=CNC(=C2Nc3ccccc3N3->[Ir]<-n4ccccc4C=32)C=C1,3.5126000000000017,210.91393550973442
O=P1(c2ccccc2)c2ccccn2->[Ir]<-n2ccccc21,2.1159999999999997,217.67732754185016
OC1c2ccccn2->[Ir]<-n2ccccc21,1.5583,192.47810017592488
O=C1c2ccccc2P(->[Ir]<-P(c2ccccc2)(c2ccccc2)c2ccccc21)(c1ccccc1)c1ccccc1,6.434000000000007,229.43146583547536
CC(=O)NCc1ccn2->[Ir]<-n3ccccc3-c2c1,1.7796999999999998,195.52867293254377
C1c2ccccn2->[Ir]<-N=1c1ccc2ccc3cccc4ccc1c2c34,5.729600000000004,205.12048629079095
FC(F)(F)C(OP1(OC2CCCC2OP(OC(C(F)(F)F)C(F)(F)F)(OC(C(F)(F)F)C(F)(F)F)->[Ir]<-1)OC(C(F)(F)F)C(F)(F)F)C(F)(F)F,10.433699999999996,230.1158861512443
c1csc(C2n3cccn3->[Ir]<-n3cccn32)c1,2.236299999999999,191.11510435560334
CC1c2ccccn2->[Ir]<-N=1c1cc2ccc1CCc1ccc(cc1)CC2,5.106100000000004,213.47278435242305
[Be]1->[Ir]<-P(CCN2C=CN(Cc3cccc4ccccc34)[C]=12)(c1ccccc1)c1ccccc1,5.557790000000005,225.89537079349938
Cc1cccc(C)c1N1->[Ir]<-OC(C)(C=1c1ccccc1)c1ccccc1,5.331940000000004,196.2221558163582
CCC1=N->[Ir]<-n2cccn21,1.1184699999999999,182.9495837709358
Brc1ccc(-c2nn3->[Ir]<-n4ccccc4-c3n2-c2ccccc2)cc1,4.7588000000000035,197.30620880338125
C1CS2->[Ir]<-S1CC2,1.4664,180.8386072800901
C[Si](C)(C)C(P1=Cc2ccccn2->[Ir]<-1)[Si](C)(C)C,4.301500000000003,213.6087866387674
N#Cc1cccc(Cn2ccc3-c4ccccn4->[Ir]<-n32)c1,2.8650800000000007,207.947609442984
c1ccc2-c3ccccc3OCc3ccccn3->[Ir]<-n3ccccc3COc2c1,5.301600000000004,230.24394899942425
CC(C)(C)OC(=O)N1CC2P(CCC#N)(->[Ir]<-P(CCC#N)(c3ccccc3)C2C1)c1ccccc1,5.416460000000005,213.84077876035553
c1ccc(P2(CC[As](->[Ir]<-2)(c2ccccc2)c2ccccc2)c2ccccc2)cc1,4.428500000000004,209.50237780934796
CN1C=CN2[C]N3C=CN(C)[C]3=[Be]->[Ir]<-[Be]=[C]12,0.41247,218.14346741249264
Oc1ccccc1-c1ccn2->[Ir]<-n3ccccc3-c2c1,3.516200000000002,204.03475692419462
[O-][S+]1(CCC[S+]([O-])(->[Ir]<-1)c1ccccc1)c1ccccc1,2.9921000000000015,205.76400637347348
CS1->[Ir]<-Nc2ccccc21,1.9907,177.99493620209066
CC1C(c2ccccc2)OC2c3ccccn3->[Ir]<-N21Cc1ccccc1,4.7424000000000035,227.1686622409415
c1c[nH]c(CN2Cc3ccccn3->[Ir]<-2)c1,1.6995,187.3870050441116
O=C(NN1=Cc2ccccn2->[Ir]<-1)c1ccccn1,1.2405,210.19174938515434
Cc1cc(C)n2->[Ir]<-n3c(C)cc(C)n3CCSCCn12,2.7466800000000013,241.36631092752742
Cc1ccc(C2NP(->[Ir]<-N=2)(c2ccccc2)c2ccccc2)cc1,3.9578900000000026,186.4073834219756
C1c2ccccn2->[Ir]<-N=1c1cccc(-c2cn(Cc3ccccc3)nn2)c1,4.139000000000003,196.26609730318523
Cc1ccc(N2=Cc3ccccn3->[Ir]<-2)c(C)c1,3.449040000000002,185.514892072554
CC(=O)CC1P(->[Ir]<-P1(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,5.557400000000005,216.87945827203492
c1ccc(-c2cc(-c3nccs3)n3->[Ir]<-n4ccsc4-c3c2)cc1,4.995600000000002,200.15363411624134
Oc1cccc2-c3ccc4cccnc4n3->[Ir]<-n12,2.397400000000001,209.32805921644214
C(c1ccc2c(c1)OCO2)=N1NC(Nc2ccccc2)=S->[Ir]<-1,2.7358000000000002,216.4066314711718
COC(=O)C(C(=O)OC)C1c2[nH]ccn2->[Ir]<-n2cc[nH]c21,0.22689999999999932,199.20505505024866
c1ccc(P2(->[Ir]<-P(c3ccccc3)(c3ccccc3)c3ccnn3Cn3nccc32)c2ccccc2)cc1,4.1018000000000026,227.90726522895426
CN12->[Ir]<-N3(C)CCN(CCN(CC1)CC3)CC2,-0.5187999999999973,275.16620847574785
CC1C(O)C(O)C(C)P12->[Ir]<-P1(c3ccccc32)C(C)C(O)C(O)C1C,0.9258,233.9683903276219
CC(C)P1(->[Ir]<-P(c2ccccc2-c2cccc(-c3ccccc31)c2)(C(C)C)C(C)C)C(C)C,8.868600000000002,298.67120077029267
COc1ccccc1P1(->[Ir]<-P2(c3ccccc3OC)c3ccccc3-c3ccccc3N12)c1ccccc1OC,6.595000000000007,225.48722441553443
CC1(C)COC2c3cc(Br)ccc3P(->[Ir]<-N=21)(c1ccccc1)c1ccccc1,4.762700000000003,224.18430602798034
c1cc2nc(c1)COc1ccccc1CN1->[Ir]<-N(CC1)Cc1ccccc1OC2,3.432400000000002,176.3571158969004
COc1ccc(-c2cc(C)n3->[Ir]<-n4c(C)cc(-c5ccc(OC)cc5)cc4-c3c2)cc1,6.111640000000005,228.56232365898694
CC=CP1(CC(C)P(->[Ir]<-1)(c1ccccc1)c1ccccc1)c1ccccc1,5.848800000000006,212.77281316741016
CN1c2ccccc2N2P(Cl)(->[Ir]<-S=P12c1ccccc1)c1ccccc1,5.454000000000005,178.31594108398914
c1ccc(CN(Cc2ccccn2)c2ccc(N3Cc4ccccn4->[Ir]<-n4ccccc4C3)cc2)nc1,5.6802000000000055,231.7322713051502
c1ccc(C2(c3ccccc3)n3cccn3->[Ir]<-n3cccn32)cc1,3.377300000000001,198.54641661162137
CC1c2cccc[n+]2[O-]->[Ir]<-N=1c1c(C(C)C)cccc1C(C)C,4.707500000000004,223.79836142790472
c1ccc2c(c1)CS1->[Ir]<-S(CCOCC1)C2,3.183200000000002,197.03152646791463
CN(C)C(N1CCOCC1)=N1->[Ir]<-n2cccc3cccc1c32,2.1161000000000003,226.47923449733227
CC1CCC(C(C)C)C(N2CCN3(->[Ir]<-N(C(C)(C)C)(CC2)CC3)C(C)(C)C)C1,4.963800000000005,286.74522989675523
CC1(C)C2CCC(CN3=Cc4ccccc4P(->[Ir]<-3)(c3ccccc3)c3ccccc3)C1C2,5.936000000000006,218.06422876957598
CCN1(CC)CCN(CC)(CC)->[Ir]<-1,1.67,238.75297298308558
Cn1c(-c2ccccn2)nn2->[Ir]<-n3ccccc3-c12,1.9390999999999998,183.07355719405695
COC(=O)c1cccc2C(C)=N(->[Ir]<-n12)c1c(C)cc(C)cc1C,3.934160000000003,239.06751917048925
c1ccc(P23->[Ir]<-P4(c5ccccc5)C(CO2)C4CO3)cc1,3.2288000000000006,196.7336010773611
c1ccc(-c2cc(-c3cccs3)cc3-c4ccccn4->[Ir]<-n23)nc1,4.9341000000000035,210.11965579881166
CC1N2C=CN(C)[C]2=[Be]->[Ir]<-N=1c1c(C)cccc1C,3.0682300000000016,212.87301173093658
c1ccc(P2(->[Ir]<-O3CCCOC3c3ccccc32)c2ccccc2)cc1,3.8803000000000027,207.46863789352454
CC(C)P1(->[Ir]<-n2cccn2C1(n1cccn1)n1cccn1)C(C)C,3.239200000000002,208.28245269161226
OCP1(CO)COP(->[Ir]<-1)(c1ccccc1)c1ccccc1,2.389900000000001,200.97568664672863
c1ccn2->[Ir]<-N3=C(c2c1)NCC3,0.43139999999999995,199.5004627757948
O=C(O)CN1c2ccccn2->[Ir]<-n2ccccc21,1.6993,199.03759780204393
c1cnn(-c2ccc3-n4cccn4->[Ir]<-n3n2)c1,0.8479999999999998,188.3853958479005
CC(C)P1(->[Ir]<-P(c2ccccc2)(c2ccccc2)c2ccc3c4c(ccc1c24)CC3)C(C)C,6.620600000000007,217.05408686403163
COC(=O)CN1Cc2ccccn2->[Ir]<-n2ccccc2C1,1.6518,250.32332026858475
C[As]1(->[Ir]<-[As](C)(c2ccccc2)c2ccccc21)c1ccccc1,2.1642,201.5211567508446
CC12CP3(->[Ir]<-P1(c1ccccc1)C2(C)C3)c1ccccc1,4.145800000000003,189.36400611461545
c1ccc(-c2c3c(c4-c5cn(-c6ccccc6)nn5->[Ir]<-p24-c2ccccc2)CCC3)cc1,7.0658000000000065,206.42152724108928
O=C(NN1=Cc2cccc3cccn(->[Ir]<-1)c23)c1ccncc1,2.393700000000001,220.00765893041648
