Encoded SMILES,log P
O=C(C1=N->[Ir]<-N=CC1)c1ccccc1,1.92874
O=C(C1=N->[Ir]<-N=CC1)c1ccccc1,1.92874
CN1->[Ir]<-O=C(c2ccccc2)C=1C(=O)O,1.0247
CN1->[Ir]<-O=C(c2ccccc2)C=1C(=O)O,1.0247
FC(F)(F)c1ccn2->[Ir]<-n3ccccc3-c2c1,3.1624000000000017
FC(F)(F)c1ccn2->[Ir]<-n3ccccc3-c2c1,3.1624000000000017
Fc1cc(C(F)(F)F)c2n(->[Ir]<-n3ccccc3-2)c1,3.3015000000000008
Fc1cc(C(F)(F)F)c2n(->[Ir]<-n3ccccc3-2)c1,3.3015000000000008
Nc1[nH]ccc1C1=O->[Ir]<-n2ccccc21,1.2229
Nc1[nH]ccc1C1=O->[Ir]<-n2ccccc21,1.2229
CN1->[Ir]<-n2ccccc2C(O)C1,0.3344000000000001
CN1->[Ir]<-n2ccccc2C(O)C1,0.3344000000000001
Cc1cccn2->[Ir]<-n3cccc(Cl)c3-c12,3.1054200000000014
Cc1cccn2->[Ir]<-n3cccc(Cl)c3-c12,3.1054200000000014
CN1(C)->[Ir]<-NCC(N)C1,-1.165999999999998
CN1(C)->[Ir]<-NCC(N)C1,-1.165999999999998
Cc1cn2->[Ir]<-n3cccn3-c2nc1C,1.2791399999999995
Cc1cn2->[Ir]<-n3cccn3-c2nc1C,1.2791399999999995
FC(F)(F)c1cccn2->[Ir]<-n3ccccc3-c12,3.1624000000000017
FC(F)(F)c1cccn2->[Ir]<-n3ccccc3-c12,3.1624000000000017
CCO1->[Ir]<-OCCOCC1,0.0317999999999998
CCO1->[Ir]<-OCCOCC1,0.0317999999999998
CN1C=S->[Ir]<-N1=Cc1cccc(O)c1Cl,2.268500000000001
CN1C=S->[Ir]<-N1=Cc1cccc(O)c1Cl,2.268500000000001
CC1(C)c2ccccn2->[Ir]<-N1O,1.2955
CC1(C)c2ccccn2->[Ir]<-N1O,1.2955
Cc1ccc2c(c1)NP->[Ir]<-PN2,2.399020000000001
Cc1ccc2c(c1)NP->[Ir]<-PN2,2.399020000000001
COC(=O)c1ccc2n(->[Ir]<-O=C2OC)c1,0.6547999999999999
COC(=O)c1ccc2n(->[Ir]<-O=C2OC)c1,0.6547999999999999
CC1=N->[Ir]<-N(C)(O)C1(C)C,1.12567
CC1=N->[Ir]<-N(C)(O)C1(C)C,1.12567
Cc1ccc2n(->[Ir]<-n3ccccc3-2)c1,2.45202
Cc1ccc2n(->[Ir]<-n3ccccc3-2)c1,2.45202
COC(=O)C(C)C(OC)C1=S->[Ir]<-[S-]1,0.6848
COC(=O)C(C)C(OC)C1=S->[Ir]<-[S-]1,0.6848
CNC(=O)CS1->[Ir]<-S(C(=O)O)CC1,0.8768
CNC(=O)CS1->[Ir]<-S(C(=O)O)CC1,0.8768
C=CC=N1->[Ir]<-S=C(c2ccccc2)N1,2.1235
C=CC=N1->[Ir]<-S=C(c2ccccc2)N1,2.1235
CCN1->[Ir]<-NCC1(C)N,-0.7704999999999984
CCN1->[Ir]<-NCC1(C)N,-0.7704999999999984
CC1O->[Ir]<-O=COC12CCCO2,0.0468999999999999
CC1O->[Ir]<-O=COC12CCCO2,0.0468999999999999
C1CCC2(CC1)CO->[Ir]<-O2,0.6738999999999999
C1CCC2(CC1)CO->[Ir]<-O2,0.6738999999999999
Brc1ccn2->[Ir]<-n3ccccc3Cc2c1,2.8299000000000003
Brc1ccn2->[Ir]<-n3ccccc3Cc2c1,2.8299000000000003
CC(C)(C)S1->[Ir]<-NC=C1P,2.1508000000000003
CC(C)(C)S1->[Ir]<-NC=C1P,2.1508000000000003
C=CC12C=CC=CC1=O->[Ir]<-O=C(C)O2,1.1693999999999998
C=CC12C=CC=CC1=O->[Ir]<-O=C(C)O2,1.1693999999999998
[Be]1->[Ir]<-n2(Cc3ccccc3)nncc2NC=1,1.28389
[Be]1->[Ir]<-n2(Cc3ccccc3)nncc2NC=1,1.28389
CN12->[Ir]<-n3ccccc3C1CN=C2,1.0964
CN12->[Ir]<-n3ccccc3C1CN=C2,1.0964
Cc1ccn2->[Ir]<-n3ccc(Cl)cc3-c2c1,3.1054200000000014
Cc1ccn2->[Ir]<-n3ccc(Cl)cc3-c2c1,3.1054200000000014
CC1=N(C)->[Ir]<-N2=C1CNCC2,0.1213
CC1=N(C)->[Ir]<-N2=C1CNCC2,0.1213
CC(=O)CS1->[Ir]<-n2ccccc2C1,1.9038
CC(=O)CS1->[Ir]<-n2ccccc2C1,1.9038
O=C(O)C(Cl)CN1->[Ir]<-n2ccccc2C=1,1.1925
O=C(O)C(Cl)CN1->[Ir]<-n2ccccc2C=1,1.1925
COC1CN(C)(C)->[Ir]<-N1O,-0.5006999999999995
COC1CN(C)(C)->[Ir]<-N1O,-0.5006999999999995
O=C(O)c1ccc2n(->[Ir]<-n3ccccc3-2)c1,1.8418
O=C(O)c1ccc2n(->[Ir]<-n3ccccc3-2)c1,1.8418
NC(C(=O)O)N1C=S->[Ir]<-n2ccccc21,0.2145999999999996
NC(C(=O)O)N1C=S->[Ir]<-n2ccccc21,0.2145999999999996
FC(Cl)c1ccn2->[Ir]<-n3ccccc3-c2c1,3.350500000000002
FC(Cl)c1ccn2->[Ir]<-n3ccccc3-c2c1,3.350500000000002
SC(S)C1NC=O->[Ir]<-n2ccccc21,1.0543999999999998
SC(S)C1NC=O->[Ir]<-n2ccccc21,1.0543999999999998
CN1CCN(C)C2=S->[Ir]<-S=C2C1,0.5608999999999998
CN1CCN(C)C2=S->[Ir]<-S=C2C1,0.5608999999999998
CN(C)N1->[Ir]<-Nc2ccncc21,0.5523000000000002
CN(C)N1->[Ir]<-Nc2ccncc21,0.5523000000000002
C[Se]1->[Ir]<-[Se](C)c2ccccc2C1,1.3165
C[Se]1->[Ir]<-[Se](C)c2ccccc2C1,1.3165
C[SH+]1(C)([O-])->[Ir]<-NCCC1,-0.3885
C[SH+]1(C)([O-])->[Ir]<-NCCC1,-0.3885
CC(C)c1cccn2->[Ir]<-O=C(O)c12,1.9032
CC(C)c1cccn2->[Ir]<-O=C(O)c12,1.9032
Clc1ccccc1C=N1->[Ir]<-NCC1,1.7175999999999998
Clc1ccccc1C=N1->[Ir]<-NCC1,1.7175999999999998
Nc1cccn2->[Ir]<-n3cccc(O)c3-c12,1.4313999999999998
Nc1cccn2->[Ir]<-n3cccc(O)c3-c12,1.4313999999999998
C1=N2->[Ir]<-n3ccccc3CC2CN1,0.6242000000000001
C1=N2->[Ir]<-n3ccccc3CC2CN1,0.6242000000000001
CC1(C)C=N(O)->[Ir]<-N1(C)C,0.7865999999999997
CC1(C)C=N(O)->[Ir]<-N1(C)C,0.7865999999999997
CC12OC=NC1N->[Ir]<-N2(C)C,-0.3924999999999995
CC12OC=NC1N->[Ir]<-N2(C)C,-0.3924999999999995
CS1->[Ir]<-S(c2ccc(Cl)cc2)CC1,3.7951000000000015
CS1->[Ir]<-S(c2ccc(Cl)cc2)CC1,3.7951000000000015
CC1=O->[Ir]<-N(=Cc2ccc(O)cc2Cl)N1,1.5156
CC1=O->[Ir]<-N(=Cc2ccc(O)cc2Cl)N1,1.5156
CC(C#N)N1->[Ir]<-n2ccccc2C1,1.08328
CC(C#N)N1->[Ir]<-n2ccccc2C1,1.08328
Cc1ccc([S+]2([O-])->[Ir]<-[SH2+]C=C2)cc1,1.58532
Cc1ccc([S+]2([O-])->[Ir]<-[SH2+]C=C2)cc1,1.58532
O=CNc1cnc2n(->[Ir]<-n3ccccc3-2)c1,1.1069
O=CNc1cnc2n(->[Ir]<-n3ccccc3-2)c1,1.1069
[Be]1->[Ir]<-n2ccccc2N2C=1Sc1ccccc12,3.321690000000002
[Be]1->[Ir]<-n2ccccc2N2C=1Sc1ccccc12,3.321690000000002
CCOC1=O->[Ir]<-n2ccc(C)cc21,1.56672
CCOC1=O->[Ir]<-n2ccc(C)cc21,1.56672
CC(=O)c1cn2->[Ir]<-O=C(C)c2c(C)n1,1.19022
CC(=O)c1cn2->[Ir]<-O=C(C)c2c(C)n1,1.19022
c1ccc(-c2ccc3n(->[Ir]<-N=N3)c2)cc1,3.4110700000000014
c1ccc(-c2ccc3n(->[Ir]<-N=N3)c2)cc1,3.4110700000000014
C=C1CN(C2=S->[Ir]<-S=C2)c2ccccc21,2.8469000000000007
C=C1CN(C2=S->[Ir]<-S=C2)c2ccccc21,2.8469000000000007
c1cc(S2->[Ir]<-Nc3ccncc32)ccn1,2.21
c1cc(S2->[Ir]<-Nc3ccncc32)ccn1,2.21
O=C(CO)CN1->[Ir]<-n2ccccc2C=1,0.0618999999999998
O=C(CO)CN1->[Ir]<-n2ccccc2C=1,0.0618999999999998
Cc1ccccc1[S+]1([O-])->[Ir]<-[SH2+]C=C1,1.5853199999999998
Cc1ccccc1[S+]1([O-])->[Ir]<-[SH2+]C=C1,1.5853199999999998
C=C1Cc2ccccc2N->[Ir]<-N1,1.2837000000000005
C=C1Cc2ccccc2N->[Ir]<-N1,1.2837000000000005
CC1=O->[Ir]<-O=C(N(C)C)C1C,0.2997000000000001
CC1=O->[Ir]<-O=C(N(C)C)C1C,0.2997000000000001
CC1(c2cccnc2)CN->[Ir]<-O1,0.2477999999999999
CC1(c2cccnc2)CN->[Ir]<-O1,0.2477999999999999
CCOC(=O)CN1->[Ir]<-N(O)=CC1,-0.4009
CCOC(=O)CN1->[Ir]<-N(O)=CC1,-0.4009
NC1CN->[Ir]<-Nc2ccncc21,-0.3777000000000003
NC1CN->[Ir]<-Nc2ccncc21,-0.3777000000000003
NC1=NC23C=CC=CC2(N1)P->[Ir]<-P3,0.1730999999999999
NC1=NC23C=CC=CC2(N1)P->[Ir]<-P3,0.1730999999999999
O=C(O)c1cn2->[Ir]<-n3[nH]cc(C(=O)O)c3-c2cn1,0.2630999999999999
O=C(O)c1cn2->[Ir]<-n3[nH]cc(C(=O)O)c3-c2cn1,0.2630999999999999
O=C(O)CNC1=S->[Ir]<-n2ccccc2N1,0.4525999999999998
O=C(O)CNC1=S->[Ir]<-n2ccccc2N1,0.4525999999999998
Cc1ccc2n(->[Ir]<-n3occ(C)c3-2)c1,2.35344
Cc1ccc2n(->[Ir]<-n3occ(C)c3-2)c1,2.35344
Cc1ccc2n(->[Ir]<-N(O)C2C)c1,1.42982
Cc1ccc2n(->[Ir]<-N(O)C2C)c1,1.42982
C=C(C)S1->[Ir]<-S(CC(=O)O)CC1,2.071
C=C(C)S1->[Ir]<-S(CC(=O)O)CC1,2.071
CC=N1->[Ir]<-S=C2Cc3ccccc3N21,2.382200000000001
CC=N1->[Ir]<-S=C2Cc3ccccc3N21,2.382200000000001
Cc1cccn2->[Ir]<-N(=[Si](C)C)c12,2.541220000000001
Cc1cccn2->[Ir]<-N(=[Si](C)C)c12,2.541220000000001
c1ccn2->[Ir]<-PC(c3ccoc3)c2c1,2.639100000000001
c1ccn2->[Ir]<-PC(c3ccoc3)c2c1,2.639100000000001
NC1=S->[Ir]<-N(=Cc2cccc(O)c2O)N1,0.2648999999999999
NC1=S->[Ir]<-N(=Cc2cccc(O)c2O)N1,0.2648999999999999
c1ccc(N2->[Ir]<-O=c3ccccc3=2)cc1,2.4542
CC1=CC=NC2(C=N->[Ir]<-S2C)C1,2.11607
CC1=CC=NC2(C=N->[Ir]<-S2C)C1,2.11607
FC(F)(F)c1ccc2n(->[Ir]<-n3ccccc3-2)c1,3.1624000000000017
FC(F)(F)c1ccc2n(->[Ir]<-n3ccccc3-2)c1,3.1624000000000017
FC(F)(F)S1->[Ir]<-S(c2ccccc2)CC1,4.0317000000000025
FC(F)(F)S1->[Ir]<-S(c2ccccc2)CC1,4.0317000000000025
CC1(C)N->[Ir]<-Oc2ncccc21,0.981
CC1(C)N->[Ir]<-Oc2ncccc21,0.981
FC1(F)C2CC3CN(->[Ir]<-N1C3)C2,0.4080999999999997
FC1(F)C2CC3CN(->[Ir]<-N1C3)C2,0.4080999999999997
Nc1[nH]cc2n1->[Ir]<-N(c1ccccc1Cl)=N2,3.0607000000000006
Nc1[nH]cc2n1->[Ir]<-N(c1ccccc1Cl)=N2,3.0607000000000006
CC(C)=N1->[Ir]<-NC(C)(C)O1,1.0936
CC(C)=N1->[Ir]<-NC(C)(C)O1,1.0936
c1ccc(C2=N->[Ir]<-n3cnccc32)cc1,1.89277
c1ccc(C2=N->[Ir]<-n3cnccc32)cc1,1.89277
CC(C)=N1->[Ir]<-S=C(N(C)C)N1,0.8183
CC(C)=N1->[Ir]<-S=C(N(C)C)N1,0.8183
Cc1cn2->[Ir]<-n3cccnc3-n2c1C,1.27914
Cc1cn2->[Ir]<-n3cccnc3-n2c1C,1.27914
ON1->[Ir]<-N2=Cc3ccccc3CC2C=1,1.4902
ON1->[Ir]<-N2=Cc3ccccc3CC2C=1,1.4902
Cc1cc2n(->[Ir]<-n3[nH]cc(C)c3-2)cn1,1.4835399999999996
Cc1cc2n(->[Ir]<-n3[nH]cc(C)c3-2)cn1,1.4835399999999996
CC1c2ccccn2->[Ir]<-N1(C)O,1.4636
CC1c2ccccn2->[Ir]<-N1(C)O,1.4636
COC(=O)CN1->[Ir]<-N=C(S)C1C,0.0445699999999997
COC(=O)CN1->[Ir]<-N=C(S)C1C,0.0445699999999997
CN1->[Ir]<-n2ccccc2C1C(=O)[N+](=O)[O-],0.1453999999999998
CN1->[Ir]<-n2ccccc2C1C(=O)[N+](=O)[O-],0.1453999999999998
Cn1cnc2c3nc(cc21)C=N->[Ir]<-N=C3,0.9636399999999998
CC1(C)NC=NC12CN->[Ir]<-[SeH]2,-1.0476999999999996
CC1(C)NC=NC12CN->[Ir]<-[SeH]2,-1.0476999999999996
Oc1ccncc1C1=O->[Ir]<-n2ccccc21,1.4132
Oc1ccncc1C1=O->[Ir]<-n2ccccc21,1.4132
FC(F)(F)OC1=O->[Ir]<-N(=Cc2cccc(Cl)c2)N1,2.9199
FC(F)(F)OC1=O->[Ir]<-N(=Cc2cccc(Cl)c2)N1,2.9199
CC1=N(O)->[Ir]<-N(O)=C1c1ccccc1,1.715
CC1=N(O)->[Ir]<-N(O)=C1c1ccccc1,1.715
SC1CN(=Cc2ccccc2Br)->[Ir]<-S1,3.053700000000001
SC1CN(=Cc2ccccc2Br)->[Ir]<-S1,3.053700000000001
CC(=O)CN1->[Ir]<-n2ccccc2C1,0.7602
CC(=O)CN1->[Ir]<-n2ccccc2C1,0.7602
CCC1=N(c2ccccc2)->[Ir]<-NO1,2.0169
CCC1=N(c2ccccc2)->[Ir]<-NO1,2.0169
Oc1ccc(-c2ccn3->[Ir]<-O=Cc3c2)cc1,2.2667
Oc1ccc(-c2ccn3->[Ir]<-O=Cc3c2)cc1,2.2667
CCn12->[Ir]<-n3ccccc3-c1ccn2,1.965
CCn12->[Ir]<-n3ccccc3-c1ccn2,1.965
C=C1c2[nH]c(N)cn2->[Ir]<-n2cc(N)[nH]c21,0.3587
C=C1c2[nH]c(N)cn2->[Ir]<-n2cc(N)[nH]c21,0.3587
Cn1cccc1C1=O->[Ir]<-n2ccccc21,1.6511
Cn1cccc1C1=O->[Ir]<-n2ccccc21,1.6511
Cn1ccn2->[Ir]<-Nc3ccccc3-c12,1.6692999999999998
Cn1ccn2->[Ir]<-Nc3ccccc3-c12,1.6692999999999998
CS1->[Ir]<-N2(CCCC2)CC1,1.4452
CS1->[Ir]<-N2(CCCC2)CC1,1.4452
Nc1nc2c(n1Cc1ccccc1)=S->[Ir]<-S=2,1.4717
Nc1nc2c(n1Cc1ccccc1)=S->[Ir]<-S=2,1.4717
CN1(C)->[Ir]<-NCc2cnccc21,0.6063
CN1(C)->[Ir]<-NCc2cnccc21,0.6063
Cc1cnc2n(->[Ir]<-n3cc(C)cnc3-2)c1,1.5504399999999998
c1ccc(S2->[Ir]<-Nc3ccncc32)cc1,2.8150000000000013
c1ccc(S2->[Ir]<-Nc3ccncc32)cc1,2.8150000000000013
CCN1->[Ir]<-O(C)c2ccccc21,2.127
CCN1->[Ir]<-O(C)c2ccccc21,2.127
c1ccc(S2->[Ir]<-Nc3cnccc32)cc1,2.8150000000000013
c1ccc(S2->[Ir]<-Nc3cnccc32)cc1,2.8150000000000013
NC1NC=NC12N->[Ir]<-n1ccccc12,-0.8905999999999985
NC1NC=NC12N->[Ir]<-n1ccccc12,-0.8905999999999985
C=CC1OC(C)=O->[Ir]<-O=C1OCC,0.6671999999999999
C=CC1OC(C)=O->[Ir]<-O=C1OCC,0.6671999999999999
CCOC(=O)C1=N(O)->[Ir]<-n2ccccc21,0.823
CCOC(=O)C1=N(O)->[Ir]<-n2ccccc21,0.823
CC1N(C)->[Ir]<-NC1(C)C,0.3316000000000002
CC1N(C)->[Ir]<-NC1(C)C,0.3316000000000002
O=C(O)c1cc2n(->[Ir]<-n3cncc(C(=O)O)c3-2)cn1,0.3299999999999999
O=C(O)c1cc2n(->[Ir]<-n3cncc(C(=O)O)c3-2)cn1,0.3299999999999999
Cc1c[nH]n2->[Ir]<-N=CC(C)(C)c12,1.64529
Cc1c[nH]n2->[Ir]<-N=CC(C)(C)c12,1.64529
c1ccc(C2COC3=N2->[Ir]<-[SeH]C3)cc1,1.4755
c1ccc(C2COC3=N2->[Ir]<-[SeH]C3)cc1,1.4755
CC(C)N1->[Ir]<-NCC1C,0.3315999999999998
CC(C)N1->[Ir]<-NCC1C,0.3315999999999998
CN1(C)->[Ir]<-N=CC12C=CC=NC2,0.5769699999999998
CN1(C)->[Ir]<-N=CC12C=CC=NC2,0.5769699999999998
CN1C=S->[Ir]<-N1=Cc1cc(O)cc(O)c1,1.3206999999999998
CN1C=S->[Ir]<-N1=Cc1cc(O)cc(O)c1,1.3206999999999998
C=C1c2ccccn2->[Ir]<-n2ccccc21,2.5381
C=C1c2ccccn2->[Ir]<-n2ccccc21,2.5381
CC1c2ccccn2->[Ir]<-N1(C)N,0.9481
CC1c2ccccn2->[Ir]<-N1(C)N,0.9481
CCn1ccc2n1->[Ir]<-n1ccccc1-2,1.965
CN(C)N1->[Ir]<-n2ccccc2C1,0.6477999999999995
CN(C)N1->[Ir]<-n2ccccc2C1,0.6477999999999995
Cc1cncc2c1N(C)(C)->[Ir]<-N2,1.03822
Cc1cncc2c1N(C)(C)->[Ir]<-N2,1.03822
OCc1cccn2->[Ir]<-n3ccccc3-c12,1.6358999999999997
OCc1cccn2->[Ir]<-n3ccccc3-c12,1.6358999999999997
Cc1nc(C)c2n(->[Ir]<-n3ccccc3-2)n1,1.55044
Cc1nc(C)c2n(->[Ir]<-n3ccccc3-2)n1,1.55044
CC(Br)=C1CC2(C=CC1=O)C=N->[Ir]<-N2,1.53137
CC(Br)=C1CC2(C=CC1=O)C=N->[Ir]<-N2,1.53137
NC1N=CNC12N->[Ir]<-n1ccccc12,-0.8905999999999992
NC1N=CNC12N->[Ir]<-n1ccccc12,-0.8905999999999992
c1ccc(S2->[Ir]<-NNc3c[nH]nc32)cc1,1.8465
c1ccc(S2->[Ir]<-NNc3c[nH]nc32)cc1,1.8465
C1=Cc2ccccc2C2(C=N->[Ir]<-N=C2)O1,2.18194
C1=Cc2ccccc2C2(C=N->[Ir]<-N=C2)O1,2.18194
Nc1cccn2->[Ir]<-N3=C(COCC3)c12,0.4830999999999998
Nc1cccn2->[Ir]<-N3=C(COCC3)c12,0.4830999999999998
CC1(c2ccccc2)C=N->[Ir]<-N=C1,2.24344
CC1(c2ccccc2)C=N->[Ir]<-N=C1,2.24344
CC1CC(C)(C)O->[Ir]<-N1O,0.5147000000000002
CC1CC(C)(C)O->[Ir]<-N1O,0.5147000000000002
C#Cc1ccn2->[Ir]<-n3ccc(C#C)cc3-c2c1,2.1061999999999994
C#Cc1ccn2->[Ir]<-n3ccc(C#C)cc3-c2c1,2.1061999999999994
Cc1cc2n(->[Ir]<-n3[nH]c(C)c(C)c3-2)o1,1.98996
Cc1cc2n(->[Ir]<-n3[nH]c(C)c(C)c3-2)o1,1.98996
N#CCCn1cc2n(->[Ir]<-n3ccccc3-2)n1,1.25378
N#CCCn1cc2n(->[Ir]<-n3ccccc3-2)n1,1.25378
OCC1(CO)P->[Ir]<-n2ccccc21,0.1365999999999999
OCC1(CO)P->[Ir]<-n2ccccc21,0.1365999999999999
Fc1cccc(S2->[Ir]<-Nc3cccnc32)c1Cl,3.6075000000000017
Fc1cccc(S2->[Ir]<-Nc3cccnc32)c1Cl,3.6075000000000017
NC1=S->[Ir]<-N(=Cc2cccc3c2OCO3)N1,0.5824000000000001
NC1=S->[Ir]<-N(=Cc2cccc3c2OCO3)N1,0.5824000000000001
O=C(O)C1N=COC12N->[Ir]<-n1ccccc12,-0.2951999999999999
Cc1ccnc2cn3->[Ir]<-Nc3c(C)c12,1.82884
Cc1ccnc2cn3->[Ir]<-Nc3c(C)c12,1.82884
CCN1(C)->[Ir]<-Nc2cnccc21,1.1199
CCN1(C)->[Ir]<-Nc2cnccc21,1.1199
COC(=O)CN1->[Ir]<-n2ccccc2N1,0.1710999999999994
COC(=O)CN1->[Ir]<-n2ccccc2N1,0.1710999999999994
Clc1cccc(C=N2->[Ir]<-n3ccsc3C2)c1,3.4156000000000013
Clc1cccc(C=N2->[Ir]<-n3ccsc3C2)c1,3.4156000000000013
FC(F)(F)P1(C(F)(F)F)->[Ir]<-P(C(F)(F)F)(C(F)(F)F)CC1,6.0294000000000025
FC(F)(F)P1(C(F)(F)F)->[Ir]<-P(C(F)(F)F)(C(F)(F)F)CC1,6.0294000000000025
SC1=N->[Ir]<-Sc2n[nH]c(-c3ccccc3)c21,2.6205700000000007
SC1=N->[Ir]<-Sc2n[nH]c(-c3ccccc3)c21,2.6205700000000007
CC(O)n12->[Ir]<-n3ccccc3-c1cnn2,0.8508999999999998
CC(O)n12->[Ir]<-n3ccccc3-c1cnn2,0.8508999999999998
c1ccc(-c2ccc3c(c2)S->[Ir]<-S3)cc1,3.9310000000000014
c1ccc(-c2ccc3c(c2)S->[Ir]<-S3)cc1,3.9310000000000014
C#CC(C)N1->[Ir]<-n2ccccc2C1,1.1929
C#CC(C)N1->[Ir]<-n2ccccc2C1,1.1929
CN1(C)->[Ir]<-Nc2cnccc2C1,0.7253999999999998
CN1(C)->[Ir]<-Nc2cnccc2C1,0.7253999999999998
Cc1cn2->[Ir]<-n3ccccc3-c2cc1O,2.15762
Cc1cn2->[Ir]<-n3ccccc3-c2cc1O,2.15762
CCOC(=O)C1CN->[Ir]<-[SeH]C1[SeH],-1.328
CCOC(=O)C1CN->[Ir]<-[SeH]C1[SeH],-1.328
C=CC1=O->[Ir]<-O=C(C)OC1OCC,0.6672
C=CC1=O->[Ir]<-O=C(C)OC1OCC,0.6672
C1=NCC2(C=N->[Ir]<-n3ccccc32)N=C1,1.08167
C1=NCC2(C=N->[Ir]<-n3ccccc32)N=C1,1.08167
CS1->[Ir]<-S(CC(N)=O)c2ccccc21,1.9859
CS1->[Ir]<-S(CC(N)=O)c2ccccc21,1.9859
Nc1ccn2->[Ir]<-N3=C(COCC3)c2c1,0.4830999999999998
Nc1ccn2->[Ir]<-N3=C(COCC3)c2c1,0.4830999999999998
CCSC1C=N->[Ir]<-N1C(C)O,0.64307
CCSC1C=N->[Ir]<-N1C(C)O,0.64307
C1=CC2C=O->[Ir]<-N2(Cc2cncs2)C=C1,1.5961
C1=CC2C=O->[Ir]<-N2(Cc2cncs2)C=C1,1.5961
CN1(C)->[Ir]<-N=CC12CC=CC=N2,0.92457
CN1(C)->[Ir]<-N=CC12CC=CC=N2,0.92457
CCS1(=O)=N(C)->[Ir]<-n2ccccc21,1.5582
CCS1(=O)=N(C)->[Ir]<-n2ccccc21,1.5582
Oc1ccn2->[Ir]<-n3ccccc3Cc2c1,1.773
Oc1ccn2->[Ir]<-n3ccccc3Cc2c1,1.773
Cc1ccc(O)n2->[Ir]<-n3ccccc3-c12,2.15762
Cc1ccc(O)n2->[Ir]<-n3ccccc3-c12,2.15762
ON=Cc1cccn2->[Ir]<-n3ccccc3-c12,1.9517
ON=Cc1cccn2->[Ir]<-n3ccccc3-c12,1.9517
Cc1con2->[Ir]<-n3c([nH]c4ccccc43)-c12,2.52632
Cc1con2->[Ir]<-n3c([nH]c4ccccc43)-c12,2.52632
CN1->[Ir]<-S=C(S(=O)(=O)c2ccccc2)N1,0.4691999999999996
CN1->[Ir]<-S=C(S(=O)(=O)c2ccccc2)N1,0.4691999999999996
CCn12->[Ir]<-n3ccccc3-c1cnc2,1.965
CCn12->[Ir]<-n3ccccc3-c1cnc2,1.965
C1=CC2(CN=C1)N->[Ir]<-n1ccccc12,0.8762000000000002
C1=CC2(CN=C1)N->[Ir]<-n1ccccc12,0.8762000000000002
C(c1cc[nH]c1)=N1->[Ir]<-n2ccccc2N1,1.8557
C(c1cc[nH]c1)=N1->[Ir]<-n2ccccc2N1,1.8557
c1ccc(-c2cn3->[Ir]<-NCc3cn2)nc1,0.9973
c1ccc(-c2cn3->[Ir]<-NCc3cn2)nc1,0.9973
C(c1ccoc1)=N1->[Ir]<-n2ccccc2C1,2.2937000000000003
C(c1ccoc1)=N1->[Ir]<-n2ccccc2C1,2.2937000000000003
CC1(S)CS(c2ccccc2)->[Ir]<-S1,3.3545000000000025
CC1(S)CS(c2ccccc2)->[Ir]<-S1,3.3545000000000025
CC(C)N1->[Ir]<-Nc2ncccc21,1.4840999999999998
CC(C)N1->[Ir]<-Nc2ncccc21,1.4840999999999998
CP1(c2ccccc2)->[Ir]<-N=CCO1,2.00477
CP1(c2ccccc2)->[Ir]<-N=CCO1,2.00477
CN1C=O->[Ir]<-N1=Cc1cc(O)cc(O)c1,0.5198999999999998
CN1C=O->[Ir]<-N1=Cc1cc(O)cc(O)c1,0.5198999999999998
CN1C(=O)N(C)C2(C=O->[Ir]<-N2=O)C=C1N,-0.5547
CN1C(=O)N(C)C2(C=O->[Ir]<-N2=O)C=C1N,-0.5547
Oc1ccc(N2->[Ir]<-O=c3cc(Cl)ccc3=2)cc1,2.7263
Oc1ccc(N2->[Ir]<-O=c3cc(Cl)ccc3=2)cc1,2.7263
ON=Cc1ccn2->[Ir]<-n3ccccc3-c2c1,1.9517
ON=Cc1ccn2->[Ir]<-n3ccccc3-c2c1,1.9517
Cc1ccc2n(->[Ir]<-n3cc(C)[nH]c3-2)c1,2.08854
Cc1ccc2n(->[Ir]<-n3cc(C)[nH]c3-2)c1,2.08854
C#Cc1ccc2n(->[Ir]<-n3cccc(C#C)c3-2)c1,2.1061999999999994
Cc1cn2->[Ir]<-n3ccccc3-n2c1C,1.88414
Cc1cn2->[Ir]<-n3ccccc3-n2c1C,1.88414
CO1->[Ir]<-OC(O)C1c1ccccc1,0.6847999999999999
c1ccc(Cn2cc3n(->[Ir]<-NN3)n2)nc1,0.0069999999999998
c1ccc(Cn2cc3n(->[Ir]<-NN3)n2)nc1,0.0069999999999998
CN1(C)->[Ir]<-n2ccccc2NC1,1.0126
CN1(C)->[Ir]<-n2ccccc2NC1,1.0126
Nc1cccc(C2=O->[Ir]<-n3ccccc32)n1,1.2898
Nc1cccc(C2=O->[Ir]<-n3ccccc32)n1,1.2898
O=C(COC1=S->[Ir]<-S=C1)N1CCCC1,0.9525
O=C(COC1=S->[Ir]<-S=C1)N1CCCC1,0.9525
N#Cc1ccn2->[Ir]<-n3ccc(C(F)(F)F)cc3-c2c1,3.034080000000001
N#Cc1ccn2->[Ir]<-n3ccc(C(F)(F)F)cc3-c2c1,3.034080000000001
CS1->[Ir]<-N(CCO)CCC1,0.3213999999999999
CS1->[Ir]<-N(CCO)CCC1,0.3213999999999999
CC1(C)CC2(CN2)N->[Ir]<-N1,-0.6279999999999992
CC1(C)CC2(CN2)N->[Ir]<-N1,-0.6279999999999992
OCCn1cc2n(->[Ir]<-n3ccccc3-2)n1,0.3323999999999998
