Encoded SMILES,log P,Ligand coordination bulkiness (Å$^3$)
[Li]<-[O-][n+]1ccccc1C,0.62842,3.4627807089124034
[Li]<-n1ccccc1SC,1.8035,7.479901724736034
[Li]<-S=c1sscc1C,2.8475100000000007,1.8387783689363106
[Li]<-O=C(N)N1CCCC1,0.1608999999999998,4.837206550906914
[Li]<-n1cncc(C)c1,0.7850199999999998,7.265125695775816
[Li]<-N(C(C)Cl)C(C)(C)Cl,2.1357,3.9271332358542037
[Li]<-n1cccnc1SC,1.1985,7.140337446785025
[Li]<-n1cccc(Cl)c1Cl,2.3884000000000007,7.479901724736034
[Li]<-N1CCSC(N)C1,-0.3924000000000001,4.301497982826578
[Li]<-n1cnc(C)c(Cl)c1,1.43842,7.265125695775816
[Li]<-n1csc(N)c1C#N,0.59698,12.32894998555188
[Li]<-N1CCCC1(C)C,1.1484,7.729478222717616
[Li]<-N#CN=C(C)OC,0.53228,3.337992459921612
[Li]<-N#CC(CO)OCC,-0.0926199999999999,1.8387783689363106
[Be]=C1N(C)N=NN1C,0.1420899999999999,5.996856363941206
[Li]<-S=C(N)CN(C)C,-0.1658999999999996,1.8387783689363106
[Li]<-N(C)=C(C)C(C)=O,0.6661,7.729478222717616
[Li]<-S=C(N)C(=O)OC,-0.5544999999999998,1.8387783689363106
[Li]<-n1cn(N)c(C)n1,-0.6996800000000001,6.800773168834016
[Li]<-n1ccn2c1CCC2,0.8292999999999999,7.140337446785025
[Li]<-O=C1CNC(N)N1,-2.0519,5.176770828857923
[Li]<-P(O)c1ccccc1,0.8976999999999999,3.292615295633161
[Li]<-n1cccnc1C,0.7850199999999998,8.979115815721336
[Be]=C1C=CC=CN1C,1.04049,7.140337446785025
[Li]<-N=c1[nH]cc(C)s1,0.8640899999999998,3.4627807089124034
[Li]<-N1CC2CNC=CC21,-0.3087000000000001,6.140276351762889
[Li]<-P1(C(C)C)CPC1,2.4838000000000005,5.516335106808932
[Li]<-N(O)=C(C)C(C)(C)C,1.8826,6.970172033505782
[Be]=CNCC(C)(C)O,-0.1075099999999999,3.5875689579031946
[Be]=C1NCCN1CCO,-1.1198099999999998,6.800773168834016
[Li]<-n1ccsc1C(C)N,1.1628000000000005,10.49017161661557
[Li]<-N1=NC(C)=CC1(C)C,2.1346,10.693105935666855
[Li]<-N(C(=O)CC)=C(C)C,1.4038000000000002,8.55937390446051
[Li]<-S=C(SCC)N(C)C,1.586,1.963566617927102
[Be]=C1C=C(C)C=CN1,1.08839,7.265125695775816
[Li]<-O1POCCC1C,1.3203,8.933793105705547
[Li]<-n1c(C)noc1C,0.6864399999999999,6.381031257573191
[Li]<-N1=C(N)SCC1C,0.4364000000000001,13.952952325527974
[Li]<-N1=CCSC1(C)C,1.5401,14.292516603478983
[Li]<-O=C(C)NC(C)(C)C,0.921,5.301559077848714
[Li]<-NCC(C)(C)C#N,0.4948800000000001,2.3379313648994757
[Li]<-n1cccc(C)c1Br,2.15252,7.479901724736034
[Li]<-S=C(C=CC)OCC,1.9264,1.8387783689363106
[Li]<-Pc1ccccc1N,0.7691999999999999,2.0883548669178933
[Li]<-n1nc(C)n(C)n1,-0.4814800000000001,6.336420641892215
[Li]<-NC(C)N1CCCC1,0.3868999999999998,2.2131431159086845
[Li]<-n1cnc(C)cc1Cl,1.4384199999999998,7.140337446785025
[Li]<-n1ccc([N+](=O)[O-])[nH]1,0.3178999999999999,7.265125695775816
[Li]<-N=Cc1ccoc1,1.27727,3.9271332358542037
[Li]<-N(C)CC(=O)OCC,-0.2311,4.42628623181737
[Li]<-n1[nH]c(C)cc1Br,1.4806199999999996,7.140337446785025
[Li]<-n1occ(C)c1C,1.29144,6.7205955355241995
[Li]<-S=c1[nH]nc(C)n1C,0.78611,1.8387783689363106
[Li]<-S=C(NC)C(N)=O,-0.9815000000000004,1.963566617927102
[Li]<-n1cnn(C=C)c1,0.3785999999999999,6.925561417824807
[Li]<-S=C1NCNC1N,-1.2511,1.8387783689363106
[Be]=C1N(C)C=C(N)N1C,-0.3825100000000001,6.675984919843224
[Li]<-n1c(CO)c[nH]c1C,0.2104199999999999,7.0155491977942335
[Li]<-n1[nH]c(N)cc1N,-0.4259000000000001,8.639551537770327
[Be]=C1C(=O)C(N)OC1C,-0.65971,9.88842258216657
[Li]<-n1c(Cl)ccn1C,1.0735,8.854327566730545
[Li]<-N1=CSC(C#C)C1,0.7633,10.739748114597152
[Li]<-n1cc(N)cc(Cl)c1,1.3172,7.604689973726825
[Li]<-S=c1scc(SC)s1,3.2609900000000005,1.8387783689363106
[Be]=C1NC(N)=C(N)S1,-0.6369099999999999,8.31182896972825
[Li]<-Nc1ccccc1Br,2.0313,2.0883548669178933
[Li]<-N1=COC(C(=O)O)C1,-0.5019,7.094960282496573
[Li]<-N1=COC(CO)C1,-0.5942000000000001,7.094960282496573
[Li]<-N(CC)C(C)(C)C,1.3944,5.890699853781306
[Li]<-S=C(N)C(O)C(C)C,0.2894000000000001,1.8387783689363106
[Li]<-n1c(N)cccc1Br,1.4263,8.854327566730545
[Be]=C=NC(C)(C)OC,0.8235000000000001,3.4627807089124034
[Be]=C1CNC1(N)CO,-1.6818099999999998,7.050349666815598
[Be]=C1NCNC1(N)C=C,-0.9835099999999994,10.138765628755628
[Li]<-O=C1CCNC1N,-1.1664,5.516335106808932
[Li]<-n1ccn(OC)c1,-0.0585000000000001,7.265125695775816
[Li]<-O=C(C)NC(C)O,-0.5391999999999999,5.301559077848714
[Li]<-NC(C)C(C)OCC,0.7585999999999999,2.2131431159086845
[Li]<-N#CN(CC)CC,0.80928,1.8387783689363106
[Li]<-N#Cc1cscn1,1.0147799999999998,1.8387783689363106
[Li]<-n1c(N)csc1C,1.03372,11.86459745861008
[Li]<-n1cccc(N)c1C,0.97222,9.318680093672345
[Li]<-NC(C)n1cnnn1,-0.8497000000000001,2.2131431159086845
[Li]<-S1CCNC(N)C1,-0.3924,4.176709733835787
[Li]<-N(=O)C1CCCCC1,2.0855,6.970172033505782
[Li]<-N#CC=NC(C)(C)C,1.37928,3.6775567378726213
[Li]<-P(Br)C(C)(N)[N+](=O)[O-],0.8838999999999999,9.201796091797984
[Li]<-O=C(CC=C)N(C)C,0.6507,5.301559077848714
[Be]=C1SC(N)=CN1C,0.4188900000000001,10.02581908967377
[Li]<-N(CC)C(C)N(C)C,0.5035000000000001,4.176709733835787
[Li]<-N#CC(C)(O)CCl,0.4997799999999999,1.8387783689363106
[Li]<-n1cc(C)[nH]c1CC,1.28052,7.140337446785025
[Li]<-N#CC(=O)OCC,0.07308,1.8387783689363106
[Li]<-S=C1NCNC1(C)N,-0.8609999999999995,1.8387783689363106
[Li]<-N1=CC(N(C)C)CC1,0.3910999999999998,7.729478222717616
[Li]<-n1cc(C)c(C)[nH]1,1.0265399999999998,7.265125695775816
[Li]<-N=C(C)CC(=O)OC,0.58917,5.641123355799723
[Li]<-n1cccn1CC,0.903,8.979115815721336
[Li]<-n1ccc(C(C)=O)[nH]1,0.6123000000000001,7.265125695775816
[Li]<-n1csc(C)c1N,1.0337199999999998,11.98938570760087
[Li]<-O=C(C)NC(=O)OC,-0.1110999999999999,6.381031257573191
[Li]<-N(=O)Cc1ccco1,1.546,5.1313936645694715
[Li]<-n1c(C)ccn1CO,0.1413199999999999,8.854327566730545
[Li]<-N(=C)C1CCCNC1,0.4390000000000001,7.854266471708408
[Li]<-[O-][n+]1ccccc1Cl,0.9734000000000002,1.4992140909853016
[Li]<-N1C=C(N)C=NC1C,-0.1934999999999999,4.051921484844995
[Li]<-P(N)(O)C(C)(C)C,1.0478,4.916617635609254
[Li]<-n1cnc(C)cc1N,0.36722,8.639551537770327
[Li]<-S=C(N)CCCC,1.4627,1.8387783689363106
[Li]<-n1nc(N)n(C)n1,-1.2077000000000002,6.336420641892215
[Li]<-n1[nH]c(C)cc1C#C,0.6994199999999999,8.979115815721336
[Li]<-n1cc2n(c1)CCC2,0.8292999999999999,7.265125695775816
[Li]<-n1ccc(I)c(C)c1,1.99462,7.604689973726825
[Li]<-NC1NC=CN1CC,-0.3749999999999999,2.2131431159086845
[Be]=C1N(C)C=CN1C,0.33109,6.675984919843224
[Li]<-N1CCC(C)CC1,1.0059,4.301497982826578
[Li]<-N(CC)C(C)C=C,1.1704,4.176709733835787
[Li]<-n1cncc(C)c1C,1.09344,8.979115815721336
[Be]=C(C=C(C)C)CC,2.443890000000001,7.854266471708408
[Li]<-O=CN(CC)CC,0.4846,3.4627807089124034
[Li]<-N(C(C)O)C(C)O,-0.7474000000000003,5.380970162551054
[Li]<-N(CCO)=[Si](C)C,0.4984,9.655852572416421
[Li]<-S=C1CNC(N)N1,-1.2511,1.8387783689363106
[Li]<-N1=C(C)OC(C)(C)C1,1.2136,8.808950402442093
[Li]<-n1cc2n(c1)CCC2,0.8292999999999999,7.265125695775816
[Li]<-OCc1cccnc1,0.5739,2.2131431159086845
[Li]<-S=C(NC)C(C)(C)N,0.2705000000000001,1.8387783689363106
[Li]<-N(O)=C(C)C=C(C)C,1.8027,6.970172033505782
[Li]<-NC(C)CCOC,0.3701000000000002,2.2131431159086845
[Li]<-n1ccsc1CO,0.6354000000000002,5.641123355799723
[Li]<-P(C)(OC)C(C)(C)C,2.458,5.1313936645694715
[Li]<-N(N)C1CCCCC1,0.7823999999999993,3.9619337048755683
[Li]<-O=c1[nH][nH]cc1O,-0.5914000000000003,5.176770828857923
[Li]<-n1cn(C)nc1C,0.1235199999999998,6.800773168834016
[Li]<-n1ccn(C(C)O)c1,0.3939,7.265125695775816
[Li]<-n1cc(C)n(CC)c1,1.21142,7.265125695775816
[Li]<-N(=C)C1CCNCC1,0.4389999999999999,7.729478222717616
[Li]<-n1c[nH]c2c1NCC2,0.3776999999999998,7.140337446785025
[Li]<-SC(Br)C(F)(F)F,2.1995,2.0883548669178933
[Li]<-n1[nH]c(Br)cc1C,1.4806199999999996,7.140337446785025
[Li]<-NOCC(=O)OC,-0.9503,3.292615295633161
[Li]<-P12OCC(O1)C(C)O2,1.0474,9.129116392954735
[Li]<-S1CCC(C)(N)C1,0.8407000000000002,4.176709733835787
[Li]<-n1[nH]c(C)nc1C,0.4215399999999998,6.800773168834016
[Li]<-S1CSCCC1C,2.2025,4.051921484844995
[Li]<-N#Cc1ccsc1,1.61978,1.8387783689363106
[Li]<-P1=CC1(C)C(C)(C)C,2.5532000000000004,3.6775567378726213
[Li]<-n1ccsc1C#N,1.01478,10.49017161661557
[Li]<-n1ccn(C2CC2)c1,1.218,7.265125695775816
[Be]=C1C=C(Br)C=C(Br)O1,2.5704900000000004,6.845383784514992
[Li]<-[O-][N+]1=C(C)C=CCC1,0.9175,3.4627807089124034
[Li]<-N1=NN(C)CC1=O,-0.1744000000000001,7.880245348558493
[Li]<-S=C1COC(=C)N1,0.4048,1.8387783689363106
[Li]<-n1cpcn1C=C,1.5637,12.271785565627159
[Li]<-P1(C)OCCC(C)O1,1.7534999999999998,4.496875724348429
[Be]=C1C=CN(CO)S1,0.45249,8.651393247679259
[Be]=C(NN)NC(C)(C)C,-0.1659100000000001,4.747218770937487
[Be]=C(N)NC(C)(C)C,0.3294900000000002,3.3727929289429768
[Li]<-N=CC(=O)OCC,0.19907,3.9271332358542037
[Li]<-S=C(NC)OCC,0.5272000000000001,1.8387783689363106
[Li]<-n1cc(C)cc(P)c1,0.8904199999999998,7.604689973726825
[Li]<-N1NC12CCCCC2,0.7545999999999999,3.5875689579031946
[Li]<-S=c1cc[nH]cc1C,2.05261,1.963566617927102
[Li]<-NC1CCCCC1O,0.2485999999999997,2.2131431159086845
[Li]<-NCCn1cncn1,-0.7632000000000005,2.3379313648994757
[Li]<-n1cc(C(C)C)co1,1.798,6.845383784514992
[Li]<-N1=NC(C)=CC1(C)C,2.1346,10.693105935666855
[Li]<-N(C)=CC=C(C)C,1.6532,6.015488102772097
[Li]<-P(Cl)(I)C(C)(C)C,3.7706000000000017,17.533450605565488
[Li]<-N1=CC=CN(C)C1C,0.8623000000000001,9.228692313702918
[Be]=C(C#N)N(CC)CC,0.89057,7.140337446785025
[Li]<-S=C(SC)N(C)C,1.1959,1.8387783689363106
[Be]=C1CC(C)(C)OC1C,1.65509,8.933738651432886
[Li]<-N1=CCC(=O)C1N,-0.6852000000000003,9.228692313702918
[Be]=C1NCOC1(C)C,0.38109,10.308164493427395
[Li]<-n1[nH]c(N)c(N)c1C,-0.1174800000000001,7.140337446785025
[Li]<-n1cccn1C=C,0.9836,8.979115815721336
[Li]<-n1cc(C(N)N)c[nH]1,-0.6742999999999999,7.265125695775816
[Li]<-S(C)CC(F)(F)F,1.9117,4.301497982826578
[Li]<-[Se](C)c1ccccc1,1.0642,4.051921484844995
[Li]<-N(O)=C(C)OCC,0.8305,6.210865844293949
[Li]<-O=Cc1ccsc1,1.5606,3.8023449868634125
[Li]<-S=C(N)C(C)(C)C,1.3186,1.963566617927102
[Li]<-N(C)=C(C)C(C)C,1.7331,7.729478222717616
[Li]<-S=C(C)NC(C)(C)C,1.7218,1.8387783689363106
[Li]<-n1ccc(N)nc1,0.0588,7.265125695775816
[Li]<-N(CC=C)C(C)C,1.1704,4.176709733835787
[Li]<-n1csc(N)c1Br,1.4878,10.49017161661557
[Li]<-N(O)Cc1ccsc1,1.2269,3.5421917936147436
[Li]<-NC(C)C(F)(F)F,0.8959000000000001,2.2131431159086845
[Be]=C(C=C(C)C)NC,1.21079,7.265125695775816
[Li]<-S=Cn1cncc1C,0.99682,1.963566617927102
[Li]<-N=c1[nH]nccc1C,0.1975899999999999,5.4263473268395055
[Li]<-S=c1[nH]cc(N)[nH]1,0.65449,1.8387783689363106
[Li]<-N(CC=C)C(=C)C,1.2956,4.051921484844995
[Li]<-N(O)=C(C)C(F)(F)F,1.3988,6.845383784514991
[Li]<-n1cncc(N)c1N,-0.3589999999999999,8.639551537770327
[Be]=C1NCCN1CCl,0.0841899999999999,6.800773168834016
[Li]<-N=C(C)OC(C)=O,0.54667,5.006605415578681
[Li]<-N#CCC(=O)OC,0.0730799999999999,1.8387783689363106
[Li]<-S=c1[nH]cnn1C,0.47769,1.8387783689363106
[Li]<-S1CCNCC1=O,-0.1505999999999998,3.9271332358542037
[Li]<-S=c1scc(N)n1C,1.39829,1.8387783689363106
[Li]<-S=c1[nH]cc(C)s1,2.11411,1.8387783689363106
[Li]<-S=C1CNC(N)NC1,-1.2085999999999997,1.8387783689363106
[Li]<-S=C(NC)C(=O)OC,-0.2938,1.8387783689363106
[Li]<-S=c1sscc1O,2.2446900000000003,1.8387783689363106
[Li]<-n1ncn(C(C)=O)n1,-0.6668000000000001,6.336420641892215
[Li]<-n1nn(C)cc1C,0.1235199999999998,6.675984919843224
[Li]<-n1cc[nH]c1C=O,0.2221999999999999,7.140337446785025
[Li]<-S=c1ccn(C)n1C,1.09309,1.8387783689363106
[Be]=C1NC(I)=C(I)N1C,1.51429,6.800773168834016
[Li]<-N1CCC(C(O)O)C1,-1.0934000000000004,7.9790547206991995
[Li]<-S=C1CNC(C)(N)N1,-0.8609999999999995,1.8387783689363106
[Li]<-N(C)(CC)C(F)(F)F,1.4579000000000002,7.6917456005529
[Li]<-O=C(N)CN(C)C,-0.9666999999999996,5.176770828857923
[Be]=C(NCCI)N(C)C,0.5688899999999999,4.961994799897705
[Li]<-S=c1[nH]ccn1CC,1.5655899999999998,1.8387783689363106
[Li]<-NCC(C)(C)N=C,0.4243000000000002,2.3379313648994757
[Li]<-N(CCC)CCO,-0.0217000000000001,4.301497982826578
[Li]<-S=c1[nH]cncc1N,0.7213900000000002,1.8387783689363106
[Li]<-N#Cc1cccs1,1.61978,1.8387783689363106
[Be]=C1NC=CN1CCO,-0.6486100000000001,6.800773168834016
[Li]<-N1=CNCC1(C)C,0.3965000000000001,10.942682433648438
[Li]<-O=C(C)C1CCCC1,1.7656,5.516335106808932
[Li]<-N#CCC(C)(C)C,1.94618,1.8387783689363106
[Li]<-n1cccc(P)c1,0.582,7.604689973726825
[Li]<-S=c1scc(C)n1C,2.12451,1.8387783689363106
[Be]=C1OCC(=O)C1(C)C,0.65069,10.522940522387612
[Li]<-P1(C(C)C)OCPO1,2.3045000000000004,4.247299226366847
[Li]<-Nc1cccc(Cl)c1,1.9222,2.0883548669178933
[Li]<-NC(C)CNC(C)=O,-0.5302999999999993,2.2131431159086845
[Li]<-N1CCNCCC1N,-1.1458999999999993,4.176709733835787
[Li]<-n1ccn(CCO)c1,-0.1246,7.265125695775816
[Li]<-S1CC(=O)C1(C)OC,0.6649,5.765911604790515
[Li]<-N1=CC=C(C)NC1,0.5217,7.389913944766607
[Li]<-n1ccc(CF)cc1,1.5511,7.604689973726825
[Li]<-N(O)=C(C)C(C)=O,0.4255,6.970172033505782
[Li]<-NC(C)NC(C)=O,-0.5727999999999998,2.3379313648994757
[Li]<-n1cc(N)sc1C,1.03372,10.49017161661557
[Li]<-N=Cc1ccsc1,1.7457699999999998,3.9271332358542037
[Li]<-O=c1cc(N)cc[nH]1,-0.0429000000000001,5.176770828857923
[Li]<-S=c1[nH][nH]c(Cl)c1C,2.03411,1.8387783689363106
[Li]<-NC(C)(C)C[N+](=O)[O-],0.0004,2.0883548669178933
[Li]<-[S+]([O-])(C(C)C)C(C)C,1.5519,5.1313936645694715
[Be]=C(N)c1ccn(C)c1,0.3706900000000001,3.5875689579031946
[Be]=C1SC(N)NC1N,-1.11131,9.811043060713551
[Be]=C(N)c1c[nH]c(N)c1,-0.05751,3.5875689579031946
[Li]<-NCc1ccsc1,1.2068,2.3379313648994757
[Li]<-OCCC(C)(C)N,0.1061,2.2131431159086845
[Li]<-N#CC1COCOC1,0.1304799999999999,1.8387783689363106
[Be]=C1NC(N)=C(N)N1,-1.78051,6.925561417824807
[Li]<-NON1CCCC1,-0.1125000000000002,2.953051017682152
[Li]<-N=C(O)C(C)(C)C,1.56777,5.00660541557868
[Li]<-S=Cc1cnc[nH]1,0.7574999999999998,1.963566617927102
[Li]<-P1=C(OC)OCC1,0.6965999999999999,4.881817166587889
[Li]<-n1nc(N)n(C)n1,-1.2077000000000002,6.336420641892215
[Li]<-N(C)=C(C)N(C)C,0.5962000000000001,7.389913944766607
[Li]<-N=C(C)OCC=C,1.18617,5.006605415578681
[Li]<-N1c2ccccc21,1.7435999999999998,3.8023449868634125
[Li]<-S1CCN(CC)CC1,1.0551,4.176709733835787
[Li]<-n1ccn(CC)c1C,1.21142,8.979115815721336
[Li]<-N(C)CC(=O)OC,-0.6212000000000002,4.42628623181737
[Li]<-PC([SiH3])[Si](C)(C)C,0.4303999999999997,2.2131431159086845
[Li]<-P(C)(O)C(C)C(C)C,2.0499000000000005,5.505758411541847
[Li]<-n1[nH]cc(C#N)c1N,-0.1364200000000001,8.639551537770327
[Li]<-N=CCC(=O)OCC,0.58917,3.9271332358542037
[Be]=C(N)N1CCCCC1,0.4272899999999997,6.925561417824807
[Li]<-N(C(C)C)C(C)N,0.2890999999999998,4.176709733835787
[Li]<-P=c1[nH]c(N)c(N)[nH]1,0.1819899999999999,1.963566617927102
[Li]<-N#Cc1ccccn1,0.95328,1.8387783689363106
[Li]<-N#Cn1ccnc1,0.2122799999999999,3.337992459921612
[Li]<-N(=C(C)C)C(C)O,0.8054999999999999,10.522940522387612
[Li]<-Nc1cccc(I)c1,1.8734,2.0883548669178933
[Li]<-n1cn(C=C)cc1C,1.29202,7.140337446785025
[Li]<-N(CCC)CCC#N,0.89968,4.301497982826578
[Li]<-n1ccsc1C(C)=O,1.3457,10.49017161661557
[Li]<-N=C1CNCC1=O,-0.8215300000000003,5.641123355799723
[Li]<-n1nc(SC)sc1N,0.8422000000000001,10.02581908967377
[Li]<-N1=CCC(C(C)C)C1,1.7331,7.729478222717616
[Li]<-P1(Cl)NC(C)CN1C,1.3756,9.407172475538662
[Be]=C1CNC(C)(C)C1,0.8395900000000001,7.514702193757399
[Li]<-N#CC(=C)C(F)(F)F,1.62848,1.8387783689363106
[Li]<-n1csc(C=C)c1,1.7861,10.61495986560636
[Li]<-N(CC)C(C)=C(C)Cl,2.0861,4.051921484844995
[Li]<-N(CC)CCOC,0.2422999999999999,4.301497982826578
[Li]<-O=C1NCCCN1,-0.3107000000000001,4.837206550906914
[Li]<-S=C(C)NC(C)O,0.2615999999999999,1.8387783689363106
[Li]<-S=c1cc[nH]cc1N,1.32639,1.8387783689363106
[Li]<-N(C)=C(F)C(F)(F)F,1.5465000000000002,6.666434478176311
[Be]=C(C)OCC(F)(F)F,1.62399,5.256181913560263
[Li]<-n1[nH]c(C)cc1I,1.32272,7.140337446785025
[Li]<-N1=C(CC)CCC1,1.6312,9.443468342663136
[Li]<-[O-][n+]1cccc(C)c1,0.62842,1.4992140909853016
[Li]<-S1C(=O)C(N)C1(C)C,0.3657000000000001,5.516335106808932
[Li]<-n1c(C)cccc1I,1.99462,9.193891844681554
[Li]<-n1c(I)ccn1C,1.0247,7.0155491977942335
[Li]<-O=c1ccc(C)c[nH]1,0.6833199999999999,5.176770828857923
[Be]=C(NC)C(=O)OCC,-0.1923099999999999,7.710079935279251
[Li]<-n1c(C)csc1C,1.75994,10.365383367624778
[Li]<-S1CCNCC1(C)N,-0.0022999999999996,3.9271332358542037
[Li]<-N(C)=C(C)C(=C)C,1.6532,7.854266471708408
[Be]=C1NC(N)=C(N)O1,-1.35351,6.505819506563983
[Be]=C(C)NC(C)(O)O,-0.7070100000000002,3.837145455884777
[Li]<-S=C(N)NN(C)C,-0.7037999999999998,1.8387783689363106
[Li]<-n1nc(N)n(N)c1C,-1.1174799999999998,6.675984919843224
[Li]<-S=C(C)NC(C)=O,0.4698000000000001,1.8387783689363106
[Li]<-NCCC(=O)OCC,-0.1016999999999997,2.3379313648994757
[Be]=C1C(=O)NC(N)C1N,-2.19041,9.968600215476386
[Li]<-N=C(C)C(C)CO,0.6544699999999999,5.641123355799723
[Be]=C(C)NC(C)CC,1.43319,5.675923824821088
[Li]<-n1nc(N)n(S)c1C,-0.1383800000000001,8.514763288779536
[Li]<-n1ccn(C)c1N,0.0022999999999998,8.639551537770327
[Li]<-n1ccc(C)cc1O,1.0956199999999998,8.684162153451302
[Li]<-S=c1n(C)nnn1C,-0.1169100000000001,1.8387783689363106
[Li]<-n1nc(C=C)nn1C,-0.1469,8.175199010828527
[Li]<-N1CC1C(=O)OC,-0.8688000000000002,4.176709733835787
[Li]<-n1ccn(C(C)=O)c1,0.5431999999999999,7.265125695775816
[Be]=C(C)c1ccccc1,2.13589,7.729478222717616
[Li]<-N#CCc1cccs1,1.81418,3.6775567378726213
[Li]<-N#CC=C(C)C#N,0.97986,3.6775567378726213
[Li]<-O=CC(O)C(=O)OC,-1.2808000000000002,3.8023449868634125
[Li]<-N(=CC)C(C)CC,1.8756,9.568256591653928
[Li]<-n1cncc(N)c1,0.0588000000000002,7.265125695775816
[Li]<-n1ncc(C)n1C,0.1235199999999999,8.514763288779536
[Li]<-S=c1cc(N)n(C)[nH]1,0.66489,1.8387783689363106
[Be]=C1CC=CCOC1,1.04419,7.219748531487366
[Li]<-n1cncc(Cl)c1,1.13,7.265125695775816
[Li]<-N1=CCC(CC)C1,1.4871,7.729478222717616
[Be]=C1COCC1(C)CO,0.0964899999999999,10.772517020369195
[Li]<-N(C)CC(C)(C)C,1.2519,4.42628623181737
[Li]<-P(C(C)C)C(C)(C)C,2.871800000000001,3.9271332358542037
[Li]<-Sc1ccccc1N,1.5575,1.963566617927102
[Li]<-n1ccc(OC)nc1,0.4851999999999998,7.265125695775816
[Li]<-N(CCC)=C(C)C,1.8772,9.443468342663136
[Li]<-N1C(C(=O)O)C1(C)C,-0.1786000000000001,3.9271332358542037
[Li]<-N=CC(C)NC1CC1,0.77647,3.9271332358542037
[Li]<-n1cncn1C(C)C,0.859,8.639551537770327
[Li]<-n1ccc(C)cc1Cl,2.04342,7.479901724736034
[Be]=C(Cl)NC(C)(C)C,1.60959,7.90795838455336
[Li]<-n1cc(C)cnc1N,0.3672199999999999,8.639551537770327
[Li]<-P1(C(C)(C)C)OC1C,2.5580000000000007,4.881817166587889
[Li]<-N(C)(O)C(C)(C)CO,0.0782999999999998,5.380970162551054
[Li]<-N(O)=C(C)C(=O)OC,0.0094999999999998,6.845383784514991
[Li]<-N(C)CC(F)(F)F,0.7681,4.42628623181737
[Li]<-O=C1CN(C)C(N)N1,-1.7096999999999989,5.176770828857923
[Li]<-N1CCCNC(N)C1,-1.1458999999999997,4.301497982826578
[Li]<-S1CCCC1=C(C)C,2.807300000000001,3.9271332358542037
[Li]<-N=C(CC)C1CC1,1.82617,5.641123355799723
[Li]<-NC(C)C(=O)OCC,-0.1033,2.2131431159086845
[Li]<-N(C)=C(CC)CC,1.8772,7.729478222717616
[Li]<-N=C(CC)OC(=C)C,1.92387,5.131393664569472
[Li]<-N1=CSC(N(C)C)C1,0.6491999999999999,10.739748114597152
[Li]<-n1ccn(C(=C)C)c1,1.3737,7.265125695775816
[Li]<-S=CNC(C)(C)C,1.3317,1.963566617927102
[Li]<-n1occ(N)c1C,0.5652200000000001,6.7205955355241995
[Li]<-n1cc(C)c(N)o1,0.56522,6.845383784514992
[Li]<-N#Cc1ccoc1,1.15128,1.8387783689363106
[Li]<-O1CCOCC1(C)C,0.8118,5.765911604790515
[Li]<-Nc1cc(C(=O)O)ccc1C(=O)O,0.6652000000000002,2.0883548669178933
[Li]<-n1ccn(CO)c1-c1ccccc1,1.4998999999999998,8.979115815721336
[Be]=C1Nc2c(C)ccc(C)c2N1CC,2.5515300000000005,6.800773168834016
[Li]<-n1ccccc1N=Cc1cccnc1,2.2272,8.979115815721336
[Li]<-N#CC1=CNc2ccccc2CC1,2.45218,1.8387783689363106
[Li]<-O=C1C=CC(N2C=CC=CC2)=CC1,1.7848,5.516335106808932
[Li]<-N1=Cc2ccccc2C1NC(C)=O,1.2538,9.103904064712127
[Li]<-n1nc(-c2cccc(C=O)c2)n(C)n1,0.6895999999999998,6.336420641892215
[Li]<-n1cc(-c2ccccc2)cnc1O,1.8491999999999995,8.344597875500293
[Li]<-N1=C(c2cccnc2)OCC1(C)N,0.5332999999999998,10.308164493427395
[Li]<-S=C(NCc1ccncc1)N(C)C,1.0177,1.963566617927102
[Be]=C1N(CC)C=CN1c1ccccc1F,2.4350900000000006,6.675984919843224
[Be]=C1CNC(N)(c2cccc(C)c2)N1,0.2956099999999998,7.050349666815598
[Li]<-n1cn(Cc2ccc(O)cc2)cn1,1.0319999999999998,6.800773168834016
[Li]<-O=c1[nH]n(-c2ccccc2)c(N)c1C,1.05622,5.176770828857923
[Li]<-n1ccc(-c2cccc(N)c2)cc1,2.3308,7.604689973726825
[Li]<-P1(c2ccccc2)C(C)C1C(C)=O,2.1535,5.516335106808932
[Li]<-Nc1cc(C(C)C)cc(C(C)C)c1,3.515600000000002,2.0883548669178933
[Li]<-n1cccc2c(C(C)C)cccc21,3.358200000000002,9.318680093672345
[Li]<-O=c1[nH][nH]c(Cl)c1-c1ccccc1,2.0234,5.176770828857923
[Li]<-n1ccc(C=C2NC(Cl)=CS2)cc1,2.754100000000001,7.604689973726825
[Li]<-Nc1ccc(C(=O)O)cc1C(=O)O,0.6652000000000002,2.0883548669178933
[Li]<-n1cc(N)c(-c2cccc(C)c2)o1,2.23222,6.845383784514992
[Be]=C(NNC(=O)OC)c1ccccc1,0.9340900000000002,8.639551537770327
[Li]<-Nc1ccncc1-c1ccccc1,2.3308,2.2131431159086845
[Li]<-n1cnc(OC)c2c1C1CCC2C1,1.8499,7.140337446785025
[Li]<-n1nnn(C)c1-c1ccccc1C,1.1855199999999997,6.336420641892215
[Li]<-N#Cc1ccc(C=C(C#N)C#N)s1,2.0503400000000003,3.6775567378726213
[Li]<-n1cc(C)c(-c2ccccc2)n1CC,2.878420000000001,8.979115815721336
