Encoded SMILES,log P,Ligand coordination bulkiness (Å$^3$)
NC1N->[Ir]<-O=C1Cc1ccccc1,0.0417,9.35348056269371
Nc1[nH]c(CO)c2n1->[Ir]<-n1cc(Cl)ccc1-2,1.1995999999999996,19.672221751388193
CN1N=CCN->[Ir]<-n2ccccc21,0.4622999999999998,11.317047180620811
CC(C)N1->[Ir]<-Nc2cnccc21,1.4840999999999998,6.015488102772097
FC(F)(F)Cn12->[Ir]<-n3ccccc3-c1ccn2,2.5074,18.422584158384474
CCN1(C)->[Ir]<-N(C)(C)C1,0.4571999999999998,12.904493948479734
COc1ccc2c(c1OC)N->[Ir]<-N2,0.8682,4.176709733835787
N#CC1(S)CN(=Cc2cc(N)c[nH]2)->[Ir]<-S1,1.09528,9.693044840644719
CCC12COCC1(O)OC=O->[Ir]<-O2,-0.9807000000000003,5.380970162551054
O=Cn1cc2n(->[Ir]<-S(c3ccccc3)C2)n1,1.6086999999999998,12.441896524633739
Cn1ccn2->[Ir]<-n3ccccc3Cc12,1.4059,18.29779590939368
Cn12->[Ir]<-n3ccsc3-c1nc1ccccc12,2.6968000000000005,19.718863930318488
Clc1cccc(C=N2->[Ir]<-n3cscc3C2)c1,3.415600000000002,20.058428208269497
COC(=O)CN1->[Ir]<-Nc2ccncc21,0.2487,6.140276351762889
c1ccn2->[Ir]<-N3CCSC3Cc2c1,1.2866,13.49538982750813
COC1(N)CN->[Ir]<-N1(C)C,-1.2343999999999986,10.566562583580259
SC1CS->[Ir]<-S(c2ccccc2)C1,3.0069000000000017,6.3898528497444715
c1cnc2c(c1)Nc1occc1N->[Ir]<-N2,1.5826,4.301497982826578
C=CC1(S)CS(C(N)(N)C=O)->[Ir]<-S1,0.2315999999999999,5.890699853781306
CC1CCC=CC12C=N->[Ir]<-N2,1.31957,8.10384296968999
CCN1->[Ir]<-NCc2cnccc21,0.9720999999999996,6.3898528497444715
O=CS1->[Ir]<-N2(CCOCC2)CC1,0.242,11.521246514313944
c1ccn2->[Ir]<-N3CCOC3Cc2c1,0.5700000000000001,14.6996502562234
CCn1nc2c(c1C(F)(F)F)NN->[Ir]<-P2,0.7078,3.9619337048755687
CC1(C)CN2->[Ir]<-N3=C(SCC3)C=2O1,1.339,21.262688636984766
ClCCC1CN(CCCl)->[Ir]<-N1,0.7709999999999997,6.514641098735263
CN1(C)->[Ir]<-POC2COPOC21,0.6046999999999996,7.9684780254321135
OCc1ccn2->[Ir]<-n3ccccc3-c2c1,1.6359,18.63736018734469
CN1->[Ir]<-N2CCCC2C1N,-0.7573999999999994,10.441774334589466
CC1=NN(C)C=S->[Ir]<-n2ccc(Cl)cc21,2.348,11.282246711599447
C=CC1OC(OCC)=O->[Ir]<-O=C1C,1.3031,11.092683010881839
CCOC(=O)CN1->[Ir]<-NCC1,-0.9021999999999988,6.639429347726054
C1=N2->[Ir]<-n3ccncc3C2N=C1c1cccs1,2.1104,18.422584158384474
CCN1->[Ir]<-Pc2ncccc2C1,0.6914999999999998,6.3898528497444715
c1ccc(S2->[Ir]<-Nc3ncccc32)cc1,2.8150000000000013,5.765911604790515
CCCS1->[Ir]<-NC(C)=C1C,2.3397,6.015488102772097
C=CC=N1->[Ir]<-n2ccccc2C1C,2.3994,18.886936685326273
CN1C=CN2CN3C=C(N)NC3=[Be]->[Ir]<-[Be]=C12,-0.6821199999999998,15.31553645761355
O=C(COC1=S->[Ir]<-S=C1)Nc1ccccc1,1.9688,3.8023449868634125
O=C(O)CNN1->[Ir]<-n2ccccc2C1,-0.2396000000000004,14.994603918493432
O=CN1c2ccccn2->[Ir]<-n2ccccc21,1.7711,17.958231631442672
CN1(C)->[Ir]<-N=C(c2ccccc2)O1,1.50517,10.76194032510211
COc1ccc2n(->[Ir]<-NC2OC)c1,0.6939,12.736083638296298
Cc1cc(O)c2n(->[Ir]<-n3ccccc3-2)c1,2.15762,18.63736018734469
CN1(C)->[Ir]<-Nc2cccnc2C1,0.7253999999999998,8.602995965653156
NC(=O)CCN1->[Ir]<-n2ccccc2C=1,0.3758999999999997,17.048158316389962
Brc1ccc2c(c1)[nH]c1n2->[Ir]<-n2ccccc2-1,3.387400000000002,20.011786029339202
CCN1->[Ir]<-N=CC12CC=CC=N2,0.9724699999999998,6.26506460075368
CS(=O)(=O)C1=O->[Ir]<-NN1c1ccccc1,0.5312999999999999,5.086783048888496
COc1ccn2->[Ir]<-n3ccccc3-c2c1,2.1522,18.63736018734469
Nc1cn2->[Ir]<-[Be]=C(c3cccc(F)c3)Nc2[nH]1,1.62999,14.28067489357005
Cc1cc(CO)[nH+]c2c1CN->[Ir]<-[O-]2,-1.166279999999999,4.176709733835787
Fc1cccc(S2->[Ir]<-Nc3ccncc32)c1,2.9541000000000013,5.765911604790515
O=C(CO)NN1->[Ir]<-n2ccccc2C1,-0.8053000000000006,13.155825549557122
CC(O)S1->[Ir]<-S(C(C)O)CC1,1.1294,9.432891647396051
CC(=O)n12->[Ir]<-n3cncc(C)c3-c1cnn2,0.7036199999999999,17.198925442230838
C1=CC2(CN=C1)N->[Ir]<-N1=C2NCC1,-0.6738000000000002,11.317047180620811
CC(C)=[N+]1([O-])->[Ir]<-NOC1(C)C,0.6039,16.733806366681566
O=C(O)CN1->[Ir]<-NCc2cnccc21,0.0367999999999996,6.3898528497444715
C1=N->[Ir]<-N23CCCC12CCC3,1.26437,17.29773481437155
Cn1ccc(C2=O->[Ir]<-n3ccccc32)c1,1.6510999999999998,14.835015200481276
CC1CCC2N->[Ir]<-N(O)=C2C1,0.9639000000000002,9.058526900423677
CCN1->[Ir]<-Nc2ncccc2C1,0.7733000000000001,8.353419467671573
c1ccc(-n2cc3n(->[Ir]<-n4cccn4-3)n2)nc1,0.8479999999999996,17.154314826549864
COc1ccccc1C=N1->[Ir]<-S=C(N)N1,2.6782000000000004,9.103904064712127
c1ccc(N2->[Ir]<-n3ccccc3C2)nc1,2.0724,13.37060157851734
C=C(C)n12->[Ir]<-n3ccccc3-c1ccn2,2.4357,18.17300766040289
[SeH]C1[SeH]->[Ir]<-[SeH]C([SeH])C1c1ccccc1,-0.1346000000000001,4.176709733835787
Cc1[nH]n2->[Ir]<-n3c(ccnc3N)-c2c1C,1.06574,19.33265747343718
CC(C)C1=NN2C(=[Be]->[Ir]<-n3cccnc32)N1,0.85199,15.100760428653333
Cc1cccn2->[Ir]<-N3=C(COCC3)c12,1.2093200000000002,18.762148436335483
c1cnn(-c2ccc3n(->[Ir]<-n4[nH]ccc4-3)c2)c1,1.6573999999999998,18.29779590939368
CCN1->[Ir]<-n2ccccc2C1C,1.7520999999999998,13.49538982750813
C=CC1OC(C)=O->[Ir]<-O=C1n1cccc1,1.246,13.226415042088183
CC1(C)CI->[Ir]<-N(C)(C)C1,2.0092,14.368907570443671
CC1(c2cccs2)C=N->[Ir]<-n2[nH]ccc21,2.4267700000000003,11.067470682639229
c1ccc(-c2n[nH]c3c2N->[Ir]<-NN3)cc1,0.9445,3.9619337048755687
CC1=NNC=N(C)->[Ir]<-n2ccccc21,1.0533,14.994603918493432
CC1(C)N->[Ir]<-Nc2ccccc21,1.4626,4.176709733835787
c1ccc(Cn2cc3n(->[Ir]<-NN3)n2)cc1,0.6120000000000001,10.048777848786202
COP1(OC)=O->[Ir]<-O=C2CCCC21,1.5939,10.647783225651066
CS1->[Ir]<-N2(CCOCC2)CC1,0.6816,10.566562583580259
NC1CN->[Ir]<-N1=Cc1ccccc1,0.3490000000000002,11.441835429611602
Brc1ccc(-c2cc3n(->[Ir]<-n4ccccc4-3)[nH]2)s1,3.9627000000000017,18.29779590939368
N#Cc1ccc2n(->[Ir]<-n3cccc(CO)c3-2)c1,1.50758,18.63736018734469
O=[N+]([O-])c1cccc(CN2->[Ir]<-N=CC2)c1,1.33397,8.228631218680782
NCN1N->[Ir]<-S=C1Nc1ccc(Cl)cc1,1.1287,3.7123572068939863
CON1->[Ir]<-Nc2c1cnc1ccccc21,1.7902999999999998,7.219748531487366
SC1S->[Ir]<-SC(S)C1c1ccccc1,3.1416000000000004,4.176709733835787
NC12NC=CN1->[Ir]<-[Be]=C1Sc3ccccc3N12,0.8289900000000001,20.628937245371198
Cc1nn2c(c1C(F)F)N->[Ir]<-N2(C)C,0.90892,8.013855189720564
O=C(c1ccccc1)c1cccn2->[Ir]<-N=Nc12,2.9750700000000005,12.441896524633739
CC(O)n12->[Ir]<-n3ccccc3-c1ccn2,1.4559,18.29779590939368
CC(C)N1->[Ir]<-NC2(C=1)C(=O)C=CC2=O,-0.1288999999999999,11.53182320958103
CSC1=S->[Ir]<-S=C1Nc1ccc(C)cc1,3.424720000000001,5.765911604790515
CCS1->[Ir]<-S(CC)C(C)C1,2.881100000000001,8.353419467671573
Cc1cccc(C)c1NC(=[N+]=O)C1=S->[Ir]<-[S-]1,1.82174,3.6775567378726213
CC(C)C=NC1=O->[Ir]<-n2ccccc21,1.9486,14.495450922530267
C1=N->[Ir]<-n2cc[nH]c2C1c1ccccc1,2.19117,12.90624905157554
O=C(c1ccccc1)N1->[Ir]<-n2ccccc2N=1,3.005700000000001,17.198925442230838
COC(=O)CN1->[Ir]<-n2ccccc2C1,0.3441999999999994,13.620178076498922
CC(C)C1N=CNC12C=N->[Ir]<-N2,-0.05293,6.26506460075368
Nc1cccc(C2=O->[Ir]<-n3ccccc32)c1,1.8948,14.959803449472068
c1ccc(CN2->[Ir]<-n3ccccc3N=2)nc1,2.7605000000000004,16.244241511497155
FC1(F)C=NN2->[Ir]<-N(c3ccccc3)=CC=2C1Cl,3.072000000000001,18.17300766040289
O=C(c1ccccc1)c1ccc2n(->[Ir]<-N=N2)c1,2.9750700000000005,12.441896524633739
Oc1ccccc1C1=N->[Ir]<-n2ccccc21,2.203370000000001,16.16406387818734
C[As]1(c2ccccc2)->[Ir]<-NCC1,0.9768999999999995,8.478207716662364
Clc1ccccc1N1->[Ir]<-O=C2C=1C=CCC2Cl,3.548900000000001,16.67379356941759
CC(=O)CCN1->[Ir]<-n2ccccc2C=1,1.4796,17.048158316389962
CS1->[Ir]<-N(=Cc2ccc(Br)cc2)CC1,3.2310000000000016,12.030976205544194
C1=CCC2(C=C1)N->[Ir]<-n1ccccc12,1.7517000000000005,11.53182320958103
C(c1ccncc1)=N1->[Ir]<-n2ccccc2N1,1.9226,16.244241511497155
CCC1(S)S->[Ir]<-n2cc(C)ccc21,2.812420000000002,11.282246711599447
C(c1ccncc1)=N1->[Ir]<-Nc2ccncc21,1.8094,11.407034960590238
Cc1ccnc2c1N->[Ir]<-n1ccccc1-2,2.03422,11.407034960590238
Cn1ccn2->[Ir]<-n3c([nH]c4ccccc43)-c12,1.9634,19.67222175138819
NC12NC=CN1->[Ir]<-[Be]=C1Oc3ccccc3N12,0.1156899999999997,13.521368704358217
CC(=O)c1ccc2n(->[Ir]<-n3ccccc3-2)c1,2.3462,18.63736018734469
SC1S->[Ir]<-SC(C(S)S)(C(S)S)C1S,2.5104999999999995,4.051921484844995
CN12->[Ir]<-NCC1CCCC2,0.4294000000000001,8.602995965653156
CC1CC=CC2(C=N->[Ir]<-N=C2)C1,2.2580400000000003,7.854266471708408
CC(C)C=N1->[Ir]<-n2ccccc2N1,2.1353,16.244241511497155
CNc1cc2n(->[Ir]<-n3[nH]c(C(=O)O)cc3-2)cn1,0.6065999999999998,17.958231631442672
C#CCCn12->[Ir]<-n3ccccc3-c1cnn2,1.3633999999999995,18.083019880433465
O=CC(=O)Nc1nccc2n1->[Ir]<-n1ccccc1-2,0.6759999999999995,19.672221751388193
FC(F)(F)S1->[Ir]<-n2ccccc2-c2ccccc21,4.360500000000003,12.996236831544966
C1=CC2(C=N->[Ir]<-n3ccccc32)CN=C1,1.60957,11.407034960590238
CCn1c2c(n(C(C)C)c1=S)=S->[Ir]<-S=2,1.972,3.6775567378726213
CCOP1(OCC)=O->[Ir]<-N=CC1=N,1.87934,9.18336960368713
ClC1CC=CC2=N(c3ccccc3)->[Ir]<-O=C21,2.895500000000001,16.673793569417587
C=C(C1=O->[Ir]<-n2ccccc21)N(C)C,1.3396,14.959803449472068
Cc1c(C(=O)O)ncn2->[Ir]<-n3ccccc3-c12,1.54522,18.29779590939368
c1cncc(N2->[Ir]<-n3ccccc3C2)c1,2.0887,13.37060157851734
CN1->[Ir]<-N2(C)CCCC2C1,0.2999999999999998,10.69135083257105
COc1cccc2c1CCC1=N->[Ir]<-O=C12,1.84387,11.157458462608655
c1ccn2->[Ir]<-n3nc(-c4ccncc4)oc3-c2c1,2.193599999999999,17.538489720181847
Cc1cncc(C2=O->[Ir]<-n3ccccc32)c1,2.01602,14.835015200481276
Cc1ccn2->[Ir]<-N3=C(OCC3C(=O)O)c2c1,0.62002,19.84162061605996
CC(C)=N1->[Ir]<-N(C)(C)CC1,1.0288,15.958109441398399
CN(C)C(=O)CN1->[Ir]<-NCC1,-1.3770999999999982,8.478207716662364
N#Cc1ccccc1S1->[Ir]<-Nc2ccncc21,2.68668,5.765911604790515
Fc1ncccc1C=N1->[Ir]<-Nc2ncccc21,1.9485,11.407034960590238
Cc1ccn2->[Ir]<-N(C)(C)Cc2c1,1.45162,15.833321192407608
CC1=N->[Ir]<-NC(C)C1(C)C,1.39947,7.9790547206991995
Cc1nn2c(c1C)N->[Ir]<-N2(C)C,0.27974,8.013855189720564
c1cc2n(->[Ir]<-n3(-c4cncnc4)nccc3-2)cn1,1.1192999999999995,17.83344338245188
CON1->[Ir]<-N(C)(C)CC1C,0.0874999999999999,15.323591501177356
C1CC2S3->[Ir]<-S4CC(C3)C2(C1)C4,2.6351000000000013,10.067409587617092
c1ccc(N2N->[Ir]<-n3ccccc32)cc1,2.0934,10.72790640468822
CC(C)C1N->[Ir]<-n2ccccc21,1.7374,11.65661145857182
CN1->[Ir]<-N=C(P)C2(C)C=CC=CC=12,2.0418700000000003,11.53182320958103
c1ccc(-c2ccn3->[Ir]<-PNc3c2)cc1,2.950600000000001,10.852694653679011
CCOC(=O)C1N->[Ir]<-n2ccccc21,0.6444999999999997,11.53182320958103
CC1=N->[Ir]<-N2(C)CCNCC12,-0.07033,13.744966325489713
CC(C#N)S1(=O)=N(C)->[Ir]<-n2ccccc21,1.45038,15.746353530175833
OC1=O->[Ir]<-n2cc(-c3cccc(O)c3)ccc21,2.1524,14.325285509251026
CC1(c2ccccc2)C=N->[Ir]<-N(O)=C1,2.05387,9.058526900423677
C1=NCC2(C=N->[Ir]<-N=CC23CN=CS3)N1,0.16974,7.854266471708408
CS1->[Ir]<-n2n[nH]c(-c3ccccc3)c2C1,2.3347000000000007,12.816261271606113
c1ccn2->[Ir]<-N(Cc3ccoc3)Nc2c1,1.7912999999999997,12.816261271606113
CCS1->[Ir]<-[Be]=CNCC12NC=C(N)N2,-0.5211099999999997,9.0139162847427
Cc1ccncc1C1=O->[Ir]<-n2ccccc21,2.01602,14.835015200481276
Clc1ccc(CN2->[Ir]<-NCC2)cc1,1.3883,6.639429347726054
CCOP1(OCC)=O->[Ir]<-N=C(Cl)C1,2.4685700000000006,9.058581354696338
CC(C)N1->[Ir]<-N(C)(C)CC=1,1.0272,15.958109441398399
CCSC1=S->[Ir]<-NN1c1ccccc1,2.4047,3.5875689579031946
CC(=O)NC1=S->[Ir]<-n2cc(C)ccc2N1,1.22292,12.022154613372916
CN1(C)->[Ir]<-NC2([SeH])C=CC=CC21,-0.4016,8.478207716662364
ON1->[Ir]<-N(c2ccccc2)=C2NC=NCC=12,1.1783,17.538489720181847
c1ccc(-c2cncc3c2N->[Ir]<-N3)cc1,1.913,4.301497982826578
CN1C=CN2C1=[Be]->[Ir]<-SC(=O)c1ccccc12,1.97589,8.639551537770327
C=C(C)N1C=CNC12CP->[Ir]<-P2,1.3003999999999998,4.301497982826578
NC1N2CN3CN(->[Ir]<-P1C3P)C2,-0.8408000000000004,8.228631218680782
Nc1ccc(C2=O->[Ir]<-n3ccccc32)cc1,1.8948,14.959803449472068
Cn12->[Ir]<-N=C(c3ccccc3)c1cnc2,1.83627,15.119392167484223
CN1C(Cl)=C(Cl)NC12NC=[Be]->[Ir]<-[Be]=C1NC(N)=C(Cl)N12,0.0976800000000001,8.5495637578009
CC1(C)COP2(->[Ir]<-N1)OCCO2,1.0139999999999998,11.591836006845003
OC1[SeH]->[Ir]<-[SeH]C([SeH])C1c1ccccc1,-0.4630000000000002,4.176709733835787
CC1CN2->[Ir]<-N=CC(C)(C)C=2O1,1.47937,12.736083638296297
CC(=O)N1CCN2->[Ir]<-n3ccccc3C=21,0.6903000000000001,18.422584158384474
Oc1ccc(S2->[Ir]<-Nc3ccncc32)cc1,2.520600000000001,5.765911604790515
COC(=O)c1ccn2->[Ir]<-n3ccccc3-c2n1,1.3252,18.29779590939368
O=C(O)CN1->[Ir]<-n2ccccc2CC1,0.2982999999999993,13.620178076498922
CC=C1C=N->[Ir]<-N(c2ccccc2)=C1,2.984770000000001,13.245813329526548
CC(C)=N1->[Ir]<-Nc2ccncc2C1,1.6445999999999998,11.65661145857182
CC12C=CC3(C)P1->[Ir]<-SC3(P)C2,2.657000000000002,5.765911604790515
c1cn2n(->[Ir]<-NNC2c2ccncc2)c1,0.2882999999999989,12.691473022615321
CC1=N->[Ir]<-N(C)=C(C(C)C)N1,1.25747,12.816261271606113
N#Cc1cncc2c1N->[Ir]<-S2c1ccccc1,2.68668,5.765911604790515
CC1(C)CN->[Ir]<-n2ccccc21,1.3179,11.65661145857182
CC(c1ccc(Cl)cc1)=N1->[Ir]<-S=CN1C,2.953000000000001,12.781460802584748
CC1c2ccccn2->[Ir]<-N1(C)C,1.7042,15.708532943416817
CC(C)N1->[Ir]<-n2ccc(Cl)cc2C1,2.233,13.49538982750813
FC(F)(F)S1->[Ir]<-S(C(F)(F)F)C2(CCNC2)C1,3.224500000000001,8.505212847112624
CC1(C)C=N(Cc2cncs2)->[Ir]<-N1,1.4511999999999998,10.067409587617092
CC1(C)Cc2cc(Br)ccn2->[Ir]<-N1,2.1239,11.407034960590238
Cc1ccn2->[Ir]<-n3ccc(N)cc3-c2c1,2.03422,18.63736018734469
C1=CNC(=C2CSCS23->[Ir]<-S=CC=3)C=C1,2.6462000000000003,7.729478222717616
CC1=C(C)CC2(C=C1)C=N->[Ir]<-N2,1.6297700000000002,6.140276351762889
COC1CCOC2(Cl)N->[Ir]<-NC12O,-1.0796999999999992,5.505758411541846
O=P1(c2ccccc2)CN->[Ir]<-NC1,0.5073999999999995,4.675862729798952
CC(=O)C1=CC2=[Be]->[Ir]<-n3ccccc3N2C=C1,1.96949,14.620239171521058
Oc1ccc2c(c1)C=COC21C=N->[Ir]<-N=C1,1.88754,7.854266471708408
O=C(O)CCN1->[Ir]<-n2ccccc2C1,0.6458999999999999,13.620178076498922
CCN1->[Ir]<-NC(C)(C)C=1C,1.2045,11.781399707562612
CNc1ccn2->[Ir]<-n3ccccc3-c2c1,2.1853,18.63736018734469
CN1->[Ir]<-N2=CC=CC3C=CC=CC32C=1,1.8086,17.172946565380755
C1=NC(c2ccccc2)C2(C=N->[Ir]<-N2)O1,1.0907699999999998,7.3445367804781565
CC(=O)C1CC=CC(=O)C12C=N->[Ir]<-N2,0.06767,5.380970162551055
CN1(C)->[Ir]<-N(CCO)CC1,-0.870099999999999,14.493695819434462
Fc1cccc(S2->[Ir]<-n3ccccc3C2)c1,3.5130000000000026,13.245813329526548
CSC1c2ccccn2->[Ir]<-O=CN1C,1.5313999999999997,12.90624905157554
NC1=S->[Ir]<-N(=Cc2ccc(CO)cc2)N1,0.3460000000000002,9.228692313702918
Cc1ccn2->[Ir]<-NC(C)(C)c2c1,1.58382,11.53182320958103
c1ccc(S2->[Ir]<-n3cccn3CC2)nc1,2.0704,12.90624905157554
C#Cc1ccn2->[Ir]<-n3cccc(C)c3-c2c1,2.43332,18.63736018734469
ON1->[Ir]<-n2ccccc2C12CC=CC=N2,1.2439000000000002,12.611295389305505
NC1=S->[Ir]<-N(=CCOc2ccccc2)N1,0.8844,7.265125695775816
OCCn12->[Ir]<-n3ccccc3-c1ncc2,0.9373999999999998,18.547372407375263
CC(C)N1->[Ir]<-n2ccc(C=O)cc2C=1,1.7214,18.762148436335483
C1=CC2(NC=N1)Nc1cscc1N->[Ir]<-N2,0.4998999999999999,5.675923824821088
CCS1->[Ir]<-S(C)C(C)C1C,2.879500000000001,10.067409587617092
Oc1cc(O)cc(C=N2->[Ir]<-SC(S)C2)c1,1.7023999999999997,9.81783308963551
CC(CO)N1->[Ir]<-Nc2ccncc21,0.4565000000000001,6.140276351762889
OCCN1->[Ir]<-N=CC12CC=CC=N2,-0.0551300000000001,10.067409587617092
CCN1(C(C)O)->[Ir]<-NCC1,-0.3946999999999998,9.682468145377634
C1=NCC2=N->[Ir]<-N=CC12c1ccccc1,1.67814,9.568256591653928
c1cncc(Cn23->[Ir]<-NCc2cnn3)c1,0.1800999999999992,12.941049520596904
Nc1ccc(N2->[Ir]<-O=c3ccc(Cl)cc3=2)cc1,2.602900000000001,16.67379356941759
C1=CC2(CN1)Nc1ccccn1->[Ir]<-N2,0.2653999999999997,11.067470682639229
c1ccc(NC2=O->[Ir]<-n3ccccc32)cc1,2.3339,14.620239171521058
CC1(C)CN->[Ir]<-OC12CN=CO2,-0.2816000000000002,7.469325029468949
Cc1ccc2n(->[Ir]<-SC(C)(F)C2S)c1,2.976420000000001,11.282246711599447
c1ccc(Cn2nnc3c2N->[Ir]<-N3)cc1,0.4907999999999995,4.176709733835787
c1ccc(C2=[NH+][O-]->[Ir]<-n3ccccc32)cc1,0.4973999999999996,10.942682433648438
SC12C=CC=CC1S->[Ir]<-n1ccccc12,2.631100000000001,11.407034960590238
Brc1cccc2cn3->[Ir]<-n4cccn4Cn3c12,2.5011,17.958231631442672
CCC1=N->[Ir]<-N(=Cc2ccccc2)O1,2.4243700000000006,12.101565698075255
CC1(C)C=N->[Ir]<-N1c1cccnc1,1.92167,7.854266471708408
CC(C)NC1=S->[Ir]<-N(C)(C)N1,0.3354999999999999,8.013855189720564
Cc1cc2n(->[Ir]<-N(O)=CC2(C)C)[nH]1,1.45572,12.271731111354498
C1=N->[Ir]<-NC12OPOCc1ccccc12,1.5029699999999997,7.469325029468949
CC1=CC=CC(C)C12C=N->[Ir]<-N2,1.48567,6.140276351762889
NC1(c2ccoc2)N->[Ir]<-n2ccccc21,0.7931000000000004,11.407034960590238
COC1N(C)->[Ir]<-NC1(C)C,-0.0844000000000001,7.843689776441322
c1ccn2->[Ir]<-NC(c3ccncc3)c2c1,1.5247000000000002,11.53182320958103
Ic1ccc(S2->[Ir]<-n3ccccc3C2)cc1,3.978500000000003,13.245813329526548
OC1S->[Ir]<-S(c2ccccc2)CC1S,2.3252999999999995,6.015488102772097
C=C(C)N1->[Ir]<-NCc2cnccc21,1.4857999999999998,6.140276351762889
CN(C)C1C=CC(=O)C12C=N->[Ir]<-N2,-0.597429999999999,6.015488102772097
CC(c1ccnc(O)c1)=N1->[Ir]<-S=CN1C,1.4002,12.781460802584748
CC(O)N1->[Ir]<-NCC1(N)CO,-2.479699999999999,9.727845309666083
Cc1c(O)ccn2->[Ir]<-n3cccc(O)c3-c12,1.86322,18.63736018734469
CCN1CCN2->[Ir]<-n3ccccc3C=21,1.1637,18.422584158384474
Fc1cccc(N2->[Ir]<-n3ccccc3C2)c1,2.1262,13.37060157851734
C1=CCC2(C=C1)C=N->[Ir]<-n1ccccc12,2.4850700000000003,13.245813329526548
CN1C=O->[Ir]<-n2ccccc2C1C(S)S,1.3965999999999998,10.942682433648438
CC(C)(C)n1cc2c(c1)P->[Ir]<-P2,1.2438999999999998,4.176709733835787
CCOC(=O)C1CC[Se](C)->[Ir]<-N1,0.4374999999999998,6.514641098735263
c1ccc(Cn23->[Ir]<-NCc2cnn3)cc1,0.7850999999999995,11.102271151660593
CON1->[Ir]<-N(O)C(C)C1(C)C,0.2833,8.424008960202634
Clc1ccc(N2->[Ir]<-n3ccccc3C2)cc1,3.347100000000001,13.37060157851734
CC(C)(C)C1NC2=S->[Ir]<-S=C2C1N,1.0289,3.6775567378726213
[Be]1->[Ir]<-N=C(c2ccccn2)N2C=1Oc1ccccc12,2.3022600000000004,12.842240148456199
c1cncc(-n2cc3n(->[Ir]<-n4ccccc4-3)n2)c1,1.7242999999999993,17.833443382451883
C1=C2S3->[Ir]<-S4CC(C3)C2(CCC1)C4,3.150400000000001,8.10384296968999
COC(=O)c1cccn2->[Ir]<-n3ccccc3-c12,1.9302,18.63736018734469
C#CC(=O)N1c2ccccn2->[Ir]<-n2ccccc21,1.7745,17.958231631442672
COc1ccccc1C=N1->[Ir]<-S=CN1C,1.9181,9.103904064712127
Cc1ccc2n(->[Ir]<-n3cc(C(=O)O)ccc3-2)c1,2.15022,18.63736018734469
Fc1cc(Cl)cc(N2->[Ir]<-n3ccccc3C2)c1,3.486200000000001,13.37060157851734
CC(CO)N1->[Ir]<-n2ccccc2C1,0.5520000000000002,13.49538982750813
Cc1ccc2n(->[Ir]<-N(C(C)C)=C2)c1,2.21732,18.886936685326276
COC(=O)Cn12->[Ir]<-n3ccccc3-c1cnn2,0.5130999999999997,18.083019880433465
c1ccc(C2N->[Ir]<-n3ccccc32)cc1,2.1297000000000006,11.53182320958103
NC1CN->[Ir]<-N1=Cc1cccc(O)c1,0.0546000000000005,11.441835429611602
ClCc1ccn2->[Ir]<-n3ccc(CCl)cc3-c2c1,3.621200000000002,18.63736018734469
CN1->[Ir]<-O=C2CCC3(C=CC=CC3)C=12,1.9226,11.407034960590238
COC(C)N1->[Ir]<-O=C2CCC=CC2=C=1,1.494,14.200497260260235
CC(=O)NN1->[Ir]<-n2ccccc2C1C,0.7833,14.86981566950264
CCSC1N->[Ir]<-n2cc(C)ccc21,2.10042,11.53182320958103
c1cncc(-n23->[Ir]<-n4ccccc4-c2cnn3)c1,1.7242999999999995,17.833443382451883
ClCc1ccc2n(->[Ir]<-n3cccc(CCl)c3-2)c1,3.6212000000000018,18.63736018734469
O=C(O)CCn12->[Ir]<-n3ccccc3-c1cnn2,0.8147999999999997,18.083019880433465
c1ccc(S2->[Ir]<-n3cccn3CC2)cc1,2.6754000000000007,12.90624905157554
CN1N->[Ir]<-n2cccn2Cn2nccc21,-0.1047000000000006,10.72790640468822
C1=CC23CS4->[Ir]<-S(C2)CC3(CC1)C4,2.8028000000000013,8.353419467671573
Clc1ccccc1-c1nn2->[Ir]<-n3ccccc3-c2o1,3.4520000000000017,17.538489720181847
Cc1cc(C)c2n(->[Ir]<-n3ccccc3-2)c1,2.760440000000001,18.63736018734469
CC1c2[nH]c(N)cn2->[Ir]<-n2cc(N)[nH]c21,0.449,14.28067489357005
Fc1ccccc1N1->[Ir]<-n2ccccc2C1,2.8328000000000007,13.37060157851734
c1ccc(-c2cc3n(->[Ir]<-n4cccnc4-3)[nH]2)nc1,1.9287,17.958231631442672
CC(C)(N)N1->[Ir]<-Nc2ncccc21,0.7705000000000002,9.228692313702918
Cc1cc2n(->[Ir]<-n3cccc(C)c3-2)cc1Cl,3.413840000000002,18.63736018734469
CCN1->[Ir]<-N=C(C(=O)O)C1C(=O)NC,-1.1851299999999998,9.942621338626301
CC(C)(C)S1->[Ir]<-Nc2cnccc21,2.5544,5.765911604790515
CCN1C=CN2CCN(C)->[Ir]<-[Be]=C12,0.3107899999999999,14.904616138524005
Cc1ccccc1N1->[Ir]<-N=CC(N)C=1,1.67419,13.245813329526548
Clc1cccc(C=N2->[Ir]<-n3ccccc3N2)c1,3.181000000000001,16.244241511497155
CS1->[Ir]<-S(C)C(c2ccccc2)C1,3.453700000000002,8.602995965653156
CC(C)C1N=COC12CN->[Ir]<-N2,-0.3167999999999994,6.26506460075368
CC1=C(C)C2(P)CC3N->[Ir]<-P2C13,1.6858999999999995,6.015488102772097
