Encoded SMILES,log P,G parameter,Denticity,Isomer
Cc1c(C(=O)O)ncn2->[Ir]<-n3ccccc3-c12,1.54522,35.74725449625974,1,1
Cc1c(C(=O)O)ncn2->[Ir]<-n3ccccc3-c12,1.54522,35.84275027852937,1,2
c1cncc(N2->[Ir]<-n3ccccc3C2)c1,2.0887,38.77924558332007,1,1
c1cncc(N2->[Ir]<-n3ccccc3C2)c1,2.0887,38.06302721629795,1,2
CN1->[Ir]<-N2(C)CCCC2C1,0.2999999999999998,38.9304472385803,1,1
CN1->[Ir]<-N2(C)CCCC2C1,0.2999999999999998,38.76332961960847,1,2
COc1cccc2c1CCC1=N->[Ir]<-O=C12,1.84387,33.33598599395194,1,1
COc1cccc2c1CCC1=N->[Ir]<-O=C12,1.84387,33.20070030240331,1,2
c1ccn2->[Ir]<-n3nc(-c4ccncc4)oc3-c2c1,2.193599999999999,34.171574088811084,1,1
c1ccn2->[Ir]<-n3nc(-c4ccncc4)oc3-c2c1,2.193599999999999,34.37052363520611,1,2
Cc1cncc(C2=O->[Ir]<-n3ccccc32)c1,2.01602,34.11586821582047,1,1
Cc1cncc(C2=O->[Ir]<-n3ccccc32)c1,2.01602,34.38643959891771,1,2
Cc1ccn2->[Ir]<-N3=C(OCC3C(=O)O)c2c1,0.62002,37.40251472226643,1,1
Cc1ccn2->[Ir]<-N3=C(OCC3C(=O)O)c2c1,0.62002,37.63329619608468,1,2
CC(C)=N1->[Ir]<-N(C)(C)CC1,1.0288,42.121597962756645,1,1
CC(C)=N1->[Ir]<-N(C)(C)CC1,1.0288,48.10600031831928,1,2
CN(C)C(=O)CN1->[Ir]<-NCC1,-1.3770999999999982,34.99920420181442,1,1
CN(C)C(=O)CN1->[Ir]<-NCC1,-1.3770999999999982,33.86121279643483,1,2
N#Cc1ccccc1S1->[Ir]<-Nc2ccncc21,2.68668,39.76603533343944,1,1
N#Cc1ccccc1S1->[Ir]<-Nc2ccncc21,2.68668,40.80853095654943,1,2
Fc1ncccc1C=N1->[Ir]<-Nc2ncccc21,1.9485,40.97564857552124,1,1
Fc1ncccc1C=N1->[Ir]<-Nc2ncccc21,1.9485,42.04997612605444,1,2
Cc1ccn2->[Ir]<-N(C)(C)Cc2c1,1.45162,38.73149769218527,1,1
Cc1ccn2->[Ir]<-N(C)(C)Cc2c1,1.45162,38.61212796434824,1,2
CC1=N->[Ir]<-NC(C)C1(C)C,1.39947,37.32293490370842,1,1
CC1=N->[Ir]<-NC(C)C1(C)C,1.39947,37.44230463154545,1,2
Cc1nn2c(c1C)N->[Ir]<-N2(C)C,0.27974,36.153111570905615,1,1
Cc1nn2c(c1C)N->[Ir]<-N2(C)C,0.27974,36.71812828266752,1,2
c1cc2n(->[Ir]<-n3(-c4cncnc4)nccc3-2)cn1,1.1192999999999995,40.553875537163776,1,1
c1cc2n(->[Ir]<-n3(-c4cncnc4)nccc3-2)cn1,1.1192999999999995,48.75855483049499,1,2
CON1->[Ir]<-N(C)(C)CC1C,0.0874999999999999,42.69457265637433,1,1
CON1->[Ir]<-N(C)(C)CC1C,0.0874999999999999,44.1827152634092,1,2
C1CC2S3->[Ir]<-S4CC(C3)C2(C1)C4,2.6351000000000013,40.092312589527296,1,1
C1CC2S3->[Ir]<-S4CC(C3)C2(C1)C4,2.6351000000000013,42.68661467451854,1,2
c1ccc(N2N->[Ir]<-n3ccccc32)cc1,2.0934,33.65430526818398,1,1
c1ccc(N2N->[Ir]<-n3ccccc32)cc1,2.0934,33.85325481457902,1,2
CC(C)C1N->[Ir]<-n2ccccc21,1.7374,39.75011936972784,1,1
CC(C)C1N->[Ir]<-n2ccccc21,1.7374,38.80311952888748,1,2
CN1->[Ir]<-N=C(P)C2(C)C=CC=CC=12,2.0418700000000003,42.24892567244947,1,1
CN1->[Ir]<-N=C(P)C2(C)C=CC=CC=12,2.0418700000000003,41.73961483367818,1,2
c1ccc(-c2ccn3->[Ir]<-PNc3c2)cc1,2.950600000000001,34.33869170778291,1,1
c1ccc(-c2ccn3->[Ir]<-PNc3c2)cc1,2.950600000000001,35.87458220595257,1,2
CCOC(=O)C1N->[Ir]<-n2ccccc21,0.6444999999999997,38.22218685341397,1,1
CCOC(=O)C1N->[Ir]<-n2ccccc21,0.6444999999999997,41.12685023078147,1,2
CN1CC(Cl)N2Cc3cnccn3->[Ir]<-[Be]=C12,0.7851899999999998,43.23571542256884,1,1
CN1CC(Cl)N2Cc3cnccn3->[Ir]<-[Be]=C12,0.7851899999999998,42.933312112048384,1,2
CC1=N->[Ir]<-N2(C)CCNCC12,-0.07033,38.3574725449626,1,1
CC1=N->[Ir]<-N2(C)CCNCC12,-0.07033,38.62008594620404,1,2
CC(C#N)S1(=O)=N(C)->[Ir]<-n2ccccc21,1.45038,45.4002864873468,1,1
CC(C#N)S1(=O)=N(C)->[Ir]<-n2ccccc21,1.45038,45.22521088651918,1,2
OC1=O->[Ir]<-n2cc(-c3cccc(O)c3)ccc21,2.1524,33.49514563106796,1,1
OC1=O->[Ir]<-n2cc(-c3cccc(O)c3)ccc21,2.1524,33.96466656056024,1,2
CC1(c2ccccc2)C=N->[Ir]<-N(O)=C1,2.05387,40.840362883972624,1,1
CC1(c2ccccc2)C=N->[Ir]<-N(O)=C1,2.05387,43.23571542256884,1,2
C1=NCC2(C=N->[Ir]<-N=CC23CN=CS3)N1,0.16974,46.05284099952252,1,1
C1=NCC2(C=N->[Ir]<-N=CC23CN=CS3)N1,0.16974,41.79532070666878,1,2
CS1->[Ir]<-n2n[nH]c(-c3ccccc3)c2C1,2.3347000000000007,36.781792137513925,1,1
CS1->[Ir]<-n2n[nH]c(-c3ccccc3)c2C1,2.3347000000000007,36.62263250039791,1,2
c1ccn2->[Ir]<-N(Cc3ccoc3)Nc2c1,1.7912999999999997,39.65462358745822,1,1
c1ccn2->[Ir]<-N(Cc3ccoc3)Nc2c1,1.7912999999999997,39.64666560560242,1,2
CCS1->[Ir]<-[Be]=CNCC12NC=C(N)N2,-0.5211099999999997,52.41126850230782,1,1
CCS1->[Ir]<-[Be]=CNCC12NC=C(N)N2,-0.5211099999999997,57.13830972465382,1,2
Cc1ccncc1C1=O->[Ir]<-n2ccccc21,2.01602,34.314817762215505,1,1
Cc1ccncc1C1=O->[Ir]<-n2ccccc21,2.01602,34.37848161706191,1,2
Clc1ccc(CN2->[Ir]<-NCC2)cc1,1.3883,40.45042177303836,1,1
Clc1ccc(CN2->[Ir]<-NCC2)cc1,1.3883,39.94906891612288,1,2
CCOP1(OCC)=O->[Ir]<-N=C(Cl)C1,2.4685700000000006,42.73436256565335,1,1
CCOP1(OCC)=O->[Ir]<-N=C(Cl)C1,2.4685700000000006,44.56469839248767,1,2
CC(C)N1->[Ir]<-N(C)(C)CC=1,1.0272,41.74757281553398,1,1
CC(C)N1->[Ir]<-N(C)(C)CC=1,1.0272,40.028648734680885,1,2
CCSC1=S->[Ir]<-NN1c1ccccc1,2.4047,33.87712876014643,1,1
CCSC1=S->[Ir]<-NN1c1ccccc1,2.4047,34.672926945726566,1,2
CC(=O)NC1=S->[Ir]<-n2cc(C)ccc2N1,1.22292,38.397262454241606,1,1
CC(=O)NC1=S->[Ir]<-n2cc(C)ccc2N1,1.22292,38.15056501671176,1,2
CN1(C)->[Ir]<-NC2([SeH])C=CC=CC21,-0.4016,43.24367340442464,1,1
CN1(C)->[Ir]<-NC2([SeH])C=CC=CC21,-0.4016,42.55132898296993,1,2
ON1->[Ir]<-N(c2ccccc2)=C2NC=NCC=12,1.1783,36.22473340760783,1,1
ON1->[Ir]<-N(c2ccccc2)=C2NC=NCC=12,1.1783,36.23269138946364,1,2
c1ccc(-c2cncc3c2N->[Ir]<-N3)cc1,1.913,31.74438962279165,1,1
c1ccc(-c2cncc3c2N->[Ir]<-N3)cc1,1.913,33.47922966735636,1,2
CN1C=CN2C1=[Be]->[Ir]<-SC(=O)c1ccccc12,1.97589,63.73547668311318,1,1
CN1C=CN2C1=[Be]->[Ir]<-SC(=O)c1ccccc12,1.97589,46.18812669107115,1,2
C=C(C)N1C=CNC12CP->[Ir]<-P2,1.3003999999999998,36.59080057297469,1,1
C=C(C)N1C=CNC12CP->[Ir]<-P2,1.3003999999999998,36.57488460926309,1,2
NC1N2CN3CN(->[Ir]<-P1C3P)C2,-0.8408000000000004,39.09756485755213,1,1
NC1N2CN3CN(->[Ir]<-P1C3P)C2,-0.8408000000000004,38.81903549259907,1,2
Nc1ccc(C2=O->[Ir]<-n3ccccc32)cc1,1.8948,34.2909438166481,1,1
Nc1ccc(C2=O->[Ir]<-n3ccccc32)cc1,1.8948,34.58538914531275,1,2
Cn12->[Ir]<-N=C(c3ccccc3)c1cnc2,1.83627,42.64682476523953,1,1
Cn12->[Ir]<-N=C(c3ccccc3)c1cnc2,1.83627,40.012732770969286,1,2
CN1C(Cl)=C(Cl)NC12NC=[Be]->[Ir]<-[Be]=C1NC(N)=C(Cl)N12,0.0976800000000001,44.07130351742798,1,1
CC1(C)COP2(->[Ir]<-N1)OCCO2,1.0139999999999998,38.922489256724496,1,1
CC1(C)COP2(->[Ir]<-N1)OCCO2,1.0139999999999998,38.50867420022283,1,2
OC1[SeH]->[Ir]<-[SeH]C([SeH])C1c1ccccc1,-0.4630000000000002,41.11093426706987,1,1
OC1[SeH]->[Ir]<-[SeH]C([SeH])C1c1ccccc1,-0.4630000000000002,41.39742161387872,1,2
CC1CN2->[Ir]<-N=CC(C)(C)C=2O1,1.47937,39.44771605920739,1,1
CC1CN2->[Ir]<-N=CC(C)(C)C=2O1,1.47937,38.50071621836702,1,2
CC(=O)N1CCN2->[Ir]<-n3ccccc3C=21,0.6903000000000001,34.83208658284259,1,1
CC(=O)N1CCN2->[Ir]<-n3ccccc3C=21,0.6903000000000001,34.86391851026579,1,2
Cc1cccn2->[Ir]<-[Be]=CN3C=CNC3(N)c12,0.3810099999999994,46.06875696323412,1,1
Cc1cccn2->[Ir]<-[Be]=CN3C=CNC3(N)c12,0.3810099999999994,46.02896705395512,1,2
Oc1ccc(S2->[Ir]<-Nc3ccncc32)cc1,2.520600000000001,37.33885086742002,1,1
Oc1ccc(S2->[Ir]<-Nc3ccncc32)cc1,2.520600000000001,37.86407766990292,1,2
COC(=O)c1ccn2->[Ir]<-n3ccccc3-c2n1,1.3252,34.83208658284259,1,1
COC(=O)c1ccn2->[Ir]<-n3ccccc3-c2n1,1.3252,34.76046474614038,1,2
O=C(O)CN1->[Ir]<-n2ccccc2CC1,0.2982999999999993,42.97310202132739,1,1
O=C(O)CN1->[Ir]<-n2ccccc2CC1,0.2982999999999993,39.797867260862645,1,2
CC=C1C=N->[Ir]<-N(c2ccccc2)=C1,2.984770000000001,39.91723698869967,1,1
CC=C1C=N->[Ir]<-N(c2ccccc2)=C1,2.984770000000001,38.63600190991564,1,2
CC(C)=N1->[Ir]<-Nc2ccncc2C1,1.6445999999999998,40.18780837179691,1,2
CC12C=CC3(C)P1->[Ir]<-SC3(P)C2,2.657000000000002,38.23810281712557,1,1
CC12C=CC3(C)P1->[Ir]<-SC3(P)C2,2.657000000000002,39.61483367817921,1,2
c1cn2n(->[Ir]<-NNC2c2ccncc2)c1,0.2882999999999989,36.67038039153271,1,1
c1cn2n(->[Ir]<-NNC2c2ccncc2)c1,0.2882999999999989,36.85341397421614,1,2
CC1=N->[Ir]<-N(C)=C(C(C)C)N1,1.25747,39.43975807735158,1,1
CC1=N->[Ir]<-N(C)=C(C(C)C)N1,1.25747,43.22775744071304,1,2
N#Cc1cncc2c1N->[Ir]<-S2c1ccccc1,2.68668,37.49005252268025,1,1
N#Cc1cncc2c1N->[Ir]<-S2c1ccccc1,2.68668,37.935699506605125,1,2
CC1(C)CN->[Ir]<-n2ccccc21,1.3179,40.76078306541461,1,1
CC1(C)CN->[Ir]<-n2ccccc21,1.3179,40.39471590004774,1,2
CC(c1ccc(Cl)cc1)=N1->[Ir]<-S=CN1C,2.953000000000001,37.474136558968645,1,1
CC(c1ccc(Cl)cc1)=N1->[Ir]<-S=CN1C,2.953000000000001,39.27264045837976,1,2
CC1c2ccccn2->[Ir]<-N1(C)C,1.7042,41.07910233964667,1,1
CC1c2ccccn2->[Ir]<-N1(C)C,1.7042,39.36813624064936,1,2
CC(C)N1->[Ir]<-n2ccc(Cl)cc2C1,2.233,38.285850708260384,1,1
CC(C)N1->[Ir]<-n2ccc(Cl)cc2C1,2.233,38.9304472385803,1,2
FC(F)(F)S1->[Ir]<-S(C(F)(F)F)C2(CCNC2)C1,3.224500000000001,43.14021964029922,1,2
CC1(C)C=N(Cc2cncs2)->[Ir]<-N1,1.4511999999999998,41.644119051408566,1,2
CC1(C)Cc2cc(Br)ccn2->[Ir]<-N1,2.1239,40.21964029922012,1,1
CC1(C)Cc2cc(Br)ccn2->[Ir]<-N1,2.1239,38.17443896227916,1,2
Cc1ccn2->[Ir]<-n3ccc(N)cc3-c2c1,2.03422,34.895750437689,1,1
Cc1ccn2->[Ir]<-n3ccc(N)cc3-c2c1,2.03422,34.84004456469839,1,2
C1=CNC(=C2CSCS23->[Ir]<-S=CC=3)C=C1,2.6462000000000003,42.909438166480975,1,1
C1=CNC(=C2CSCS23->[Ir]<-S=CC=3)C=C1,2.6462000000000003,43.371001114117455,1,2
CC1=C(C)CC2(C=C1)C=N->[Ir]<-N2,1.6297700000000002,34.8798344739774,1,1
CC1=C(C)CC2(C=C1)C=N->[Ir]<-N2,1.6297700000000002,34.75250676428458,1,2
COC1CCOC2(Cl)N->[Ir]<-NC12O,-1.0796999999999992,37.37864077669902,1,1
COC1CCOC2(Cl)N->[Ir]<-NC12O,-1.0796999999999992,36.03374184306859,1,2
O=P1(c2ccccc2)CN->[Ir]<-NC1,0.5073999999999995,49.36336145153589,1,1
O=P1(c2ccccc2)CN->[Ir]<-NC1,0.5073999999999995,39.630749641890816,1,2
CC(=O)C1=CC2=[Be]->[Ir]<-n3ccccc3N2C=C1,1.96949,38.3574725449626,1,1
CC(=O)C1=CC2=[Be]->[Ir]<-n3ccccc3N2C=C1,1.96949,37.2115231577272,1,2
Oc1ccc2c(c1)C=COC21C=N->[Ir]<-N=C1,1.88754,39.28059844023556,1,1
Oc1ccc2c(c1)C=COC21C=N->[Ir]<-N=C1,1.88754,39.62279166003502,1,2
O=C(O)CCN1->[Ir]<-n2ccccc2C1,0.6458999999999999,40.95973261180965,1,1
O=C(O)CCN1->[Ir]<-n2ccccc2C1,0.6458999999999999,36.137195607194016,1,2
CCN1->[Ir]<-NC(C)(C)C=1C,1.2045,38.53254814579023,1,1
CCN1->[Ir]<-NC(C)(C)C=1C,1.2045,38.23810281712557,1,2
CNc1ccn2->[Ir]<-n3ccccc3-c2c1,2.1853,34.99124621995862,1,1
CNc1ccn2->[Ir]<-n3ccccc3-c2c1,2.1853,35.293649530479065,1,2
CN1->[Ir]<-N2=CC=CC3C=CC=CC32C=1,1.8086,36.94890975648576,1,1
CN1->[Ir]<-N2=CC=CC3C=CC=CC32C=1,1.8086,36.74200222823493,1,2
C1=NC(c2ccccc2)C2(C=N->[Ir]<-N2)O1,1.0907699999999998,45.71064777972306,1,1
C1=NC(c2ccccc2)C2(C=N->[Ir]<-N2)O1,1.0907699999999998,40.77669902912621,1,2
CC(=O)C1CC=CC(=O)C12C=N->[Ir]<-N2,0.06767,35.564220913576314,1,1
CC(=O)C1CC=CC(=O)C12C=N->[Ir]<-N2,0.06767,39.47954798663059,1,2
CN1(C)->[Ir]<-N(CCO)CC1,-0.870099999999999,42.01018621677542,1,1
CN1(C)->[Ir]<-N(CCO)CC1,-0.870099999999999,39.630749641890816,1,2
Fc1cccc(S2->[Ir]<-n3ccccc3C2)c1,3.5130000000000026,39.24876651281235,1,1
Fc1cccc(S2->[Ir]<-n3ccccc3C2)c1,3.5130000000000026,40.79261499283782,1,2
CSC1c2ccccn2->[Ir]<-O=CN1C,1.5313999999999997,46.28362247334076,1,1
NC1=S->[Ir]<-N(=Cc2ccc(CO)cc2)N1,0.3460000000000002,41.51679134171574,1,1
NC1=S->[Ir]<-N(=Cc2ccc(CO)cc2)N1,0.3460000000000002,35.70746458698074,1,2
Cc1ccn2->[Ir]<-NC(C)(C)c2c1,1.58382,36.845455992360336,1,1
Cc1ccn2->[Ir]<-NC(C)(C)c2c1,1.58382,36.66242240967691,1,2
c1ccc(S2->[Ir]<-n3cccn3CC2)nc1,2.0704,42.471749164411904,1,1
c1ccc(S2->[Ir]<-n3cccn3CC2)nc1,2.0704,42.4319592551329,1,2
C#Cc1ccn2->[Ir]<-n3cccc(C)c3-c2c1,2.43332,35.89845615151997,1,1
C#Cc1ccn2->[Ir]<-n3cccc(C)c3-c2c1,2.43332,35.93824606079899,1,2
ON1->[Ir]<-n2ccccc2C12CC=CC=N2,1.2439000000000002,39.90927900684386,1,1
ON1->[Ir]<-n2ccccc2C12CC=CC=N2,1.2439000000000002,41.74757281553398,1,2
NC1=S->[Ir]<-N(=CCOc2ccccc2)N1,0.8844,39.36017825879357,1,1
NC1=S->[Ir]<-N(=CCOc2ccccc2)N1,0.8844,36.40776699029127,1,2
OCCn12->[Ir]<-n3ccccc3-c1ncc2,0.9373999999999998,38.88269934744549,1,1
OCCn12->[Ir]<-n3ccccc3-c1ncc2,0.9373999999999998,39.28059844023556,1,2
CC(C)N1->[Ir]<-n2ccc(C=O)cc2C=1,1.7214,35.87458220595257,1,1
CC(C)N1->[Ir]<-n2ccc(C=O)cc2C=1,1.7214,37.87203565175872,1,2
C1=CC2(NC=N1)Nc1cscc1N->[Ir]<-N2,0.4998999999999999,37.935699506605125,1,2
CCS1->[Ir]<-S(C)C(C)C1C,2.879500000000001,42.24892567244947,1,1
CCS1->[Ir]<-S(C)C(C)C1C,2.879500000000001,42.97310202132739,1,2
Oc1cc(O)cc(C=N2->[Ir]<-SC(S)C2)c1,1.7023999999999997,52.976285214069705,1,2
CC(CO)N1->[Ir]<-Nc2ccncc21,0.4565000000000001,35.16632182078625,1,1
CC(CO)N1->[Ir]<-Nc2ccncc21,0.4565000000000001,37.26722903071781,1,2
OCCN1->[Ir]<-N=CC12CC=CC=N2,-0.0551300000000001,37.10011141174598,1,1
CCN1(C(C)O)->[Ir]<-NCC1,-0.3946999999999998,41.39742161387872,1,1
CCN1(C(C)O)->[Ir]<-NCC1,-0.3946999999999998,40.84832086582843,1,2
C1=NCC2=N->[Ir]<-N=CC12c1ccccc1,1.67814,40.88811077510744,1,1
C1=NCC2=N->[Ir]<-N=CC12c1ccccc1,1.67814,40.52204360974057,1,2
c1cncc(Cn23->[Ir]<-NCc2cnn3)c1,0.1800999999999992,36.98869966576476,1,1
c1cncc(Cn23->[Ir]<-NCc2cnn3)c1,0.1800999999999992,38.747413655896864,1,2
Nc1ccc(N2->[Ir]<-O=c3ccc(Cl)cc3=2)cc1,2.602900000000001,37.35476683113162,1,1
C1=CC2(CN1)Nc1ccccn1->[Ir]<-N2,0.2653999999999997,37.784497851344895,1,1
C1=CC2(CN1)Nc1ccccn1->[Ir]<-N2,0.2653999999999997,37.68900206907528,1,2
c1ccc(NC2=O->[Ir]<-n3ccccc32)cc1,2.3339,34.02037243355085,1,1
c1ccc(NC2=O->[Ir]<-n3ccccc32)cc1,2.3339,33.94875059684863,1,2
CC1(C)CN->[Ir]<-OC12CN=CO2,-0.2816000000000002,35.54830494986471,1,1
CC1(C)CN->[Ir]<-OC12CN=CO2,-0.2816000000000002,38.19831290784657,1,2
Cc1ccc2n(->[Ir]<-SC(C)(F)C2S)c1,2.976420000000001,40.39471590004774,1,1
Cc1ccc2n(->[Ir]<-SC(C)(F)C2S)c1,2.976420000000001,43.29937927741524,1,2
c1ccc(Cn2nnc3c2N->[Ir]<-N3)cc1,0.4907999999999995,31.98312907846569,1,1
c1ccc(Cn2nnc3c2N->[Ir]<-N3)cc1,0.4907999999999995,31.823969441349675,1,2
c1ccc(C2=[NH+][O-]->[Ir]<-n3ccccc32)cc1,0.4973999999999996,37.474136558968645,1,1
c1ccc(C2=[NH+][O-]->[Ir]<-n3ccccc32)cc1,0.4973999999999996,36.82158204679293,1,2
SC12C=CC=CC1S->[Ir]<-n1ccccc12,2.631100000000001,44.39758077351584,1,2
Brc1cccc2cn3->[Ir]<-n4cccn4Cn3c12,2.5011,37.84816170619131,1,2
CCC1=N->[Ir]<-N(=Cc2ccccc2)O1,2.4243700000000006,34.86391851026579,1,1
CCC1=N->[Ir]<-N(=Cc2ccccc2)O1,2.4243700000000006,34.79229667356358,1,2
CC1(C)C=N->[Ir]<-N1c1cccnc1,1.92167,39.59095973261181,1,1
CC1(C)C=N->[Ir]<-N1c1cccnc1,1.92167,39.39201018621677,1,2
CC(C)NC1=S->[Ir]<-N(C)(C)N1,0.3354999999999999,38.48480025465542,1,1
CC(C)NC1=S->[Ir]<-N(C)(C)N1,0.3354999999999999,39.4875059684864,1,2
Cc1cc2n(->[Ir]<-N(O)=CC2(C)C)[nH]1,1.45572,40.20372433550852,1,1
Cc1cc2n(->[Ir]<-N(O)=CC2(C)C)[nH]1,1.45572,40.41858984561515,1,2
C1=N->[Ir]<-NC12OPOCc1ccccc12,1.5029699999999997,36.17698551647303,1,1
C1=N->[Ir]<-NC12OPOCc1ccccc12,1.5029699999999997,37.33089288556422,1,2
CC1=CC=CC(C)C12C=N->[Ir]<-N2,1.48567,35.62788476842273,1,1
CC1=CC=CC(C)C12C=N->[Ir]<-N2,1.48567,36.925035810918345,1,2
NC1(c2ccoc2)N->[Ir]<-n2ccccc21,0.7931000000000004,39.61483367817921,1,1
NC1(c2ccoc2)N->[Ir]<-n2ccccc21,0.7931000000000004,39.12939678497533,1,2
COC1N(C)->[Ir]<-NC1(C)C,-0.0844000000000001,36.09740569791501,1,1
COC1N(C)->[Ir]<-NC1(C)C,-0.0844000000000001,36.53509469998408,1,2
c1ccn2->[Ir]<-NC(c3ccncc3)c2c1,1.5247000000000002,39.376094222505166,1,1
c1ccn2->[Ir]<-NC(c3ccncc3)c2c1,1.5247000000000002,38.70762374661786,1,2
Ic1ccc(S2->[Ir]<-n3ccccc3C2)cc1,3.978500000000003,40.38675791819195,1,1
Ic1ccc(S2->[Ir]<-n3ccccc3C2)cc1,3.978500000000003,40.585707464586974,1,2
OC1S->[Ir]<-S(c2ccccc2)CC1S,2.3252999999999995,42.32850549100748,1,2
C=C(C)N1->[Ir]<-NCc2cnccc21,1.4857999999999998,38.83495145631069,1,1
CN(C)C1C=CC(=O)C12C=N->[Ir]<-N2,-0.597429999999999,36.73404424637911,1,1
CN(C)C1C=CC(=O)C12C=N->[Ir]<-N2,-0.597429999999999,37.68104408721948,1,2
CC(c1ccnc(O)c1)=N1->[Ir]<-S=CN1C,1.4002,52.09294922807576,1,2
CC(O)N1->[Ir]<-NCC1(N)CO,-2.479699999999999,38.954321184147695,1,1
CC(O)N1->[Ir]<-NCC1(N)CO,-2.479699999999999,40.03660671653669,1,2
Cc1c(O)ccn2->[Ir]<-n3cccc(O)c3-c12,1.86322,35.30956549419068,1,1
Cc1c(O)ccn2->[Ir]<-n3cccc(O)c3-c12,1.86322,35.81091835110616,1,2
CCN1CCN2->[Ir]<-n3ccccc3C=21,1.1637,34.8718764921216,1,1
CCN1CCN2->[Ir]<-n3ccccc3C=21,1.1637,34.816170619130986,1,2
Fc1cccc(N2->[Ir]<-n3ccccc3C2)c1,2.1262,38.460926309088016,1,1
Fc1cccc(N2->[Ir]<-n3ccccc3C2)c1,2.1262,38.04711125258635,1,2
C1=CCC2(C=C1)C=N->[Ir]<-n1ccccc12,2.4850700000000003,39.91723698869967,1,1
C1=CCC2(C=C1)C=N->[Ir]<-n1ccccc12,2.4850700000000003,41.8430685978036,1,2
CN1C=O->[Ir]<-n2ccccc2C1C(S)S,1.3965999999999998,49.928378163297786,1,1
CN1C=O->[Ir]<-n2ccccc2C1C(S)S,1.3965999999999998,48.989336304313234,1,2
CC(C)(C)n1cc2c(c1)P->[Ir]<-P2,1.2438999999999998,57.87044405538754,1,1
CC(C)(C)n1cc2c(c1)P->[Ir]<-P2,1.2438999999999998,45.949387235397104,1,2
CCOC(=O)C1CC[Se](C)->[Ir]<-N1,0.4374999999999998,37.577590323094064,1,2
c1ccc(Cn23->[Ir]<-NCc2cnn3)cc1,0.7850999999999995,37.05236352061118,1,1
c1ccc(Cn23->[Ir]<-NCc2cnn3)cc1,0.7850999999999995,39.46363202291899,1,2
CON1->[Ir]<-N(O)C(C)C1(C)C,0.2833,42.55132898296993,1,1
CON1->[Ir]<-N(O)C(C)C1(C)C,0.2833,40.28330415406653,1,2
Clc1ccc(N2->[Ir]<-n3ccccc3C2)cc1,3.347100000000001,36.77383415565812,1,1
Clc1ccc(N2->[Ir]<-n3ccccc3C2)cc1,3.347100000000001,37.92774152474933,1,2
CC(C)(C)C1NC2=S->[Ir]<-S=C2C1N,1.0289,36.16902753461723,1,1
CC(C)(C)C1NC2=S->[Ir]<-S=C2C1N,1.0289,35.91437211523158,1,2
[Be]1->[Ir]<-N=C(c2ccccn2)N2C=1Oc1ccccc12,2.3022600000000004,41.66799299697597,1,2
c1cncc(-n2cc3n(->[Ir]<-n4ccccc4-3)n2)c1,1.7242999999999993,34.45010345376412,1,1
c1cncc(-n2cc3n(->[Ir]<-n4ccccc4-3)n2)c1,1.7242999999999993,34.38643959891771,1,2
C1=C2S3->[Ir]<-S4CC(C3)C2(CCC1)C4,3.150400000000001,34.83208658284259,1,1
C1=C2S3->[Ir]<-S4CC(C3)C2(CCC1)C4,3.150400000000001,39.87744707942066,1,2
COC(=O)c1cccn2->[Ir]<-n3ccccc3-c12,1.9302,35.4368932038835,1,1
COC(=O)c1cccn2->[Ir]<-n3ccccc3-c12,1.9302,35.79500238739456,1,2
C#CC(=O)N1c2ccccn2->[Ir]<-n2ccccc21,1.7745,41.46108546872514,1,1
C#CC(=O)N1c2ccccn2->[Ir]<-n2ccccc21,1.7745,41.51679134171574,1,2
COc1ccccc1C=N1->[Ir]<-S=CN1C,1.9181,36.49530479070508,1,2
Cc1ccc2n(->[Ir]<-n3cc(C(=O)O)ccc3-2)c1,2.15022,35.03899411109342,1,1
Cc1ccc2n(->[Ir]<-n3cc(C(=O)O)ccc3-2)c1,2.15022,35.17427980264205,1,2
Fc1cc(Cl)cc(N2->[Ir]<-n3ccccc3C2)c1,3.486200000000001,39.68645551488142,1,1
Fc1cc(Cl)cc(N2->[Ir]<-n3ccccc3C2)c1,3.486200000000001,38.08690116186535,1,2
CC(CO)N1->[Ir]<-n2ccccc2C1,0.5520000000000002,38.078943180009546,1,1
CC(CO)N1->[Ir]<-n2ccccc2C1,0.5520000000000002,39.24080853095655,1,2
Cc1ccc2n(->[Ir]<-N(C(C)C)=C2)c1,2.21732,37.74470794206589,1,2
COC(=O)Cn12->[Ir]<-n3ccccc3-c1cnn2,0.5130999999999997,39.28855642209136,1,1
COC(=O)Cn12->[Ir]<-n3ccccc3-c1cnn2,0.5130999999999997,39.113480821263735,1,2
c1ccc(C2N->[Ir]<-n3ccccc32)cc1,2.1297000000000006,38.476842272799615,1,1
c1ccc(C2N->[Ir]<-n3ccccc32)cc1,2.1297000000000006,34.275027852936496,1,2
NC1CN->[Ir]<-N1=Cc1cccc(O)c1,0.0546000000000005,35.92233009708738,1,1
NC1CN->[Ir]<-N1=Cc1cccc(O)c1,0.0546000000000005,34.93554034696801,1,2
ClCc1ccn2->[Ir]<-n3ccc(CCl)cc3-c2c1,3.621200000000002,34.86391851026579,1,1
ClCc1ccn2->[Ir]<-n3ccc(CCl)cc3-c2c1,3.621200000000002,34.919624383256405,1,2
CN1->[Ir]<-O=C2CCC3(C=CC=CC3)C=12,1.9226,33.56676746777017,1,1
CN1->[Ir]<-O=C2CCC3(C=CC=CC3)C=12,1.9226,34.211363998090086,1,2
