HOMO-LUMO gap (Eh),Metal center charge,Denticity,Isomer
0.3345327807327998,0.140536,0,0.0
0.092868,0.2079186723331805,1,
0.065468908508826,0.136296,0,0.0
0.12972,0.0124217092620329,1,
0.3153053787038591,0.152975,0,0.0
0.3535308200153256,0.1381669999999999,0,0.0
0.2469247329409266,0.1343929999999999,0,0.0
0.131294,0.1403592988241353,1,
0.2613744531353241,0.0694049999999999,0,0.0
0.0605479999999999,0.5370777923532445,1,
0.0263374329789825,0.149424,0,0.0
0.4066736282483446,0.1121919999999999,0,0.0
0.4423434765921322,0.109097,0,0.0
0.1101939999999999,0.3429618446669286,1,
0.0978760867483439,0.154016,0,0.0
0.093166,0.3793232034336176,1,
0.133531846501628,0.154774,0,0.0
0.2419763011598991,0.129544,0,0.0
0.2472737232463404,0.114552,0,0.0
0.157894,-0.0005567477351928,1,
0.101997,0.1297738524499044,1,
0.136516,0.5027323487202794,1,
0.3251540720662373,0.126171,0,0.0
0.2645497392488307,0.137548,0,0.0
0.1543087114942096,0.144827,0,0.0
0.0797949126468361,0.167858,0,0.0
0.3561066011512119,0.1322549999999999,0,0.0
0.3436859756902524,0.124038,0,0.0
0.115788,0.1627151376625171,1,
0.306802820575684,0.115684,0,0.0
0.1905254189008902,0.137513,0,0.0
0.0860799999999999,0.3710858374098921,1,
-0.0177269789347582,0.1321859999999999,0,0.0
0.110533,0.3523092515892453,1,
0.3457004968346885,0.16156,0,0.0
0.09078,0.3409760704157417,1,
0.2399877958312619,0.138336,0,0.0
0.3271079358212467,0.107719,0,0.0
0.107498,0.3387184666751093,1,
0.3215593592856509,0.121986,0,0.0
0.1082779999999999,0.3417400906693528,1,
0.1623829999999999,-0.0245162873169462,1,
0.0983358927126955,0.128894,0,0.0
0.1269039999999999,0.2974919770436035,1,
0.1712116556251194,0.158322,0,0.0
0.134006,0.4353696144339748,1,
0.089333,0.3336698066937807,1,
0.1444813172628643,0.1344989999999999,0,0.0
-0.0365329510236078,0.140826,0,0.0
0.0691169999999999,0.3743781777102537,1,
0.0714810169201136,0.0989589999999999,0,0.0
0.094721,0.251605807997358,1,
-0.018671882942336,0.165188,0,0.0
0.5610215720655216,0.1018299999999999,0,0.0
0.1593029999999999,0.0759746384833278,1,
-0.0047177375731436,0.136561,0,0.0
0.118193,0.3464546823344148,1,
0.3144023278609849,0.109659,0,0.0
0.3146893171443233,0.121555,0,0.0
0.3335869166159934,0.111276,0,0.0
0.0027285425498263,0.164828,0,0.0
0.106106,0.2681338339367999,1,
0.1293,0.3733930355417508,1,
-0.0090639810341789,0.1262619999999999,0,0.0
0.1211339999999999,0.2494432618744222,1,
0.2986851288862521,0.111674,0,0.0
0.3551331641272945,0.1088289999999999,0,0.0
0.2108744338685629,0.1348079999999999,0,0.0
0.141756,0.2646029875886774,1,
0.0220891381546243,0.1507489999999999,0,0.0
0.093057,0.3811643087634971,1,
0.1768369999999999,0.1034920499106402,1,
0.0830721490743531,0.098434,0,0.0
0.0968947369942719,0.142378,0,0.0
0.144898286349649,0.128618,0,0.0
0.140522,0.3681352551395059,1,
0.1305079999999999,0.2630885254350357,1,
0.2477728342098668,0.090718,0,0.0
0.3325690873283085,0.115211,0,0.0
0.3475270133733131,0.099289,0,0.0
0.1650689999999999,0.0469196687565759,1,
0.2579960507139606,0.1063179999999999,0,0.0
0.1329159999999999,0.2228958297565481,1,
0.2785885211993521,0.130986,0,0.0
0.1078664792969138,0.083952,0,0.0
0.094836,0.3539508210348614,1,
0.1032717845052884,0.168175,0,0.0
0.3265174008401316,0.110206,0,0.0
0.0916589999999999,0.3518857918706088,1,
0.3276982500684527,0.138985,0,0.0
0.1532224910302083,0.163049,0,0.0
0.0177949017758845,0.138036,0,0.0
0.3128910080791309,0.111713,0,0.0
0.278009002942389,0.1104759999999999,0,0.0
0.145163,0.297678179738897,1,
0.2599006190008537,0.1243509999999999,0,0.0
-0.0078747849835825,0.150102,0,0.0
0.13563,0.1294952963575288,1,
0.1100759999999999,0.3004935685538939,1,
0.1635479984689917,0.125821,0,0.0
0.0827952290025662,0.1448719999999999,0,0.0
0.2911668411924854,0.106139,0,0.0
0.166475,-0.027171699417645,1,
0.150496,0.1081296057020219,1,
0.0882079999999999,0.3720159443119561,1,
0.2891149033833482,0.1310569999999999,0,0.0
0.116148,0.252923724400949,1,
0.2833973539692518,0.135125,0,0.0
0.1269472533936249,0.111181,0,0.0
0.065942,0.464742856568772,1,
0.1338849999999999,0.2720764513234266,1,
0.121722,0.1265404646886349,1,
0.127376,0.2898192641005842,1,
0.1731709999999999,0.1317232216672987,1,
0.2859865996517704,0.130049,0,0.0
0.133007,0.2629478091028899,1,
-0.0358343765175175,0.126973,0,0.0
0.1287859999999999,0.2339068601609015,1,
0.136279,0.4081661904176756,1,
0.1192404653100596,0.1645609999999999,0,0.0
0.097596,0.3350436765976323,1,
0.108988,0.3397783096943774,1,
0.3747592983499875,0.106706,0,0.0
0.0130366680395084,0.146662,0,0.0
-0.0192789495714759,0.133675,0,0.0
0.092397,0.3231026459364123,1,
0.088786,0.3317114079951689,1,
0.147605,0.0481246304011744,1,
0.0609089514767548,0.088602,0,0.0
0.118142,0.246495911489692,1,
-0.0010279150677897,0.132212,0,0.0
0.1212419999999999,0.22693561716925,1,
0.0828649999999999,0.3229899636269131,1,
0.3042943823848914,0.124621,0,0.0
0.115366,0.3427929539846922,1,
0.3649110140467637,0.085122,0,0.0
0.135487,0.2222421767648364,1,
0.0502518839238846,0.1292559999999999,0,0.0
0.142349,0.1277880243498172,1,
0.0950187326097537,0.1233799999999999,0,0.0
0.096383,0.3572939086059107,1,
-0.0308694586577812,0.150166,0,0.0
0.4372366159005195,0.1169929999999999,0,0.0
0.1055129777628303,0.126738,0,0.0
0.167505,0.1574845558581054,1,
0.1612559999999999,0.0828367051448233,1,
0.2320710454785229,0.132608,0,0.0
0.1781325991863577,0.161803,0,0.0
0.2878803717682477,0.126061,0,0.0
0.113618,0.3438648639171545,1,
0.179131,0.0633083227738265,1,
0.113886,0.4040458094121305,1,
0.138063,0.1525678104828512,1,
0.0015896100197863,0.159,0,0.0
0.148334,0.1129795065947074,1,
0.1080339999999999,0.3295888336596656,1,
0.1086409999999999,0.1511027447146413,1,
0.150251,0.3238825908488825,1,
0.0963279999999999,0.3593105685519213,1,
0.133837,0.1131181113600073,1,
0.2869235092373455,0.163559,0,0.0
0.107908,0.3405624928646687,1,
0.152889,0.079242397230814,1,
0.160534,0.0443140877986378,1,
0.4749035500171456,0.106512,0,0.0
0.124724,0.3930157125180602,1,
-0.0315572825811453,0.157508,0,0.0
-0.029841233275347,0.137017,0,0.0
0.1135469999999999,0.2409491844805437,1,
0.113854,0.2180811296874773,1,
0.129144,0.3094427898483258,1,
0.14238,0.3059553385611116,1,
0.161529,-0.0359687918471491,1,
0.1547815882231857,0.1379439999999999,0,0.0
0.1427459999999999,0.1980592719861597,1,
0.0958689999999999,0.3167531543674642,1,
0.3141171012997454,0.107242,0,0.0
0.1204289999999999,0.2015089669851257,1,
-0.0438137587423556,0.1106089999999999,0,0.0
0.142079,0.0183225906469342,1,
0.2717453667575553,0.1551659999999999,0,0.0
0.1382099999999999,0.3990888904238925,1,
0.08238004980262,0.157666,0,0.0
0.0174305323026781,0.1102629999999999,0,0.0
0.087036,0.4715366145433096,1,
0.062454,0.3882418573536388,1,
0.010848762594357,0.148412,0,0.0
0.1214598812112753,0.16069,0,0.0
0.3137570569135458,0.123992,0,0.0
0.1000349999999999,0.407593594513525,1,
0.2622305766663194,0.129983,0,0.0
0.113601,0.2098631319965713,1,
0.0799619381664912,0.140687,0,0.0
0.094451,0.2623050642965841,1,
0.1801906762658925,0.11959,0,0.0
0.183997,0.1773837774250087,1,
0.0006791233368815,0.136503,0,0.0
0.0244022174426848,0.1233569999999999,0,0.0
0.1279639999999999,0.1364996426509966,1,
0.1222339999999999,0.2662841865077072,1,
-0.0313464905161682,0.1192889999999999,0,0.0
0.2542540719828675,0.141185,0,0.0
0.3917743546282604,0.124286,0,0.0
0.1718729875085561,0.0873809999999999,0,0.0
0.0977329999999999,0.3340627344962607,1,
0.148118,0.3408697241767732,1,
-0.0241463621110298,0.1636069999999999,0,0.0
0.2678357618433857,0.128991,0,0.0
0.0349140853396673,0.106615,0,0.0
0.3399171918618112,0.165988,0,0.0
0.2652669690230806,0.086616,0,0.0
0.0310362073244971,0.134066,0,0.0
-0.0074975656905241,0.136612,0,0.0
0.0947379999999999,0.2474090205418006,1,
0.129573,0.2277361858090794,1,
0.2031192459291764,0.127458,0,0.0
0.5259349160941927,0.131677,0,0.0
0.2385667351318784,0.10285,0,0.0
0.0493639999999999,0.0734797564576893,1,
0.1279048012297755,0.1231859999999999,0,0.0
0.0935579999999999,0.3804226226618077,1,
0.2910745613450243,0.1053929999999999,0,0.0
0.1446339999999999,0.0807054691296541,1,
0.2998258759727802,0.128916,0,0.0
0.1144926825559575,0.09186,0,0.0
0.2645225155902115,0.1222979999999999,0,0.0
0.09834,0.3501963023390565,1,
0.126492,0.2521354871352654,1,
0.136722,0.1397087730437269,1,
-0.008263612665897,0.115003,0,0.0
0.1187079890639045,0.1592699999999999,0,0.0
0.1838540742719137,0.151006,0,0.0
0.0489279436024893,0.157859,0,0.0
0.09329,0.2972693184245962,1,
0.1472559679442951,0.164802,0,0.0
0.1140823360472452,0.0907789999999999,0,0.0
0.1061187234952935,0.1301449999999999,0,0.0
0.4286046459404667,0.072677,0,0.0
0.094772,0.3202181945773077,1,
0.0104695116204524,0.128837,0,0.0
0.1378110578350994,0.13366,0,0.0
0.0932429999999999,0.1510450097268208,1,
0.0934939999999999,0.4582409414223832,1,
-0.0165886994568569,0.155654,0,0.0
0.0051530269768107,0.145639,0,0.0
0.116073,0.2429876978120281,1,
0.1169899999999999,0.4310403698370166,1,
0.304356405718484,0.131594,0,0.0
0.2994528663448166,0.1131009999999999,0,0.0
0.0358727752142607,0.114755,0,0.0
0.0500629999999999,0.4782624264673086,1,
0.3411644250100228,0.108858,0,0.0
0.160598,0.0067796424003952,1,
0.098013,0.3275802080244016,1,
0.159875,0.0976539090644795,1,
0.1587187726469403,0.163041,0,0.0
0.0879575767265111,0.147703,0,0.0
0.158193,0.0777555296996002,1,
0.0932259999999999,0.3678907328989034,1,
0.194351760784678,0.1250669999999999,0,0.0
0.2596596340243369,0.160412,0,0.0
0.101922,0.3162898728591854,1,
0.148391,0.0437162311621585,1,
0.1190898573996955,0.16046,0,0.0
0.0496719999999999,0.0786982759183848,1,
-0.0086635602117323,0.1626599999999999,0,0.0
0.2095028114243842,0.1504019999999999,0,0.0
0.124911,0.2687902158817454,1,
0.092348,0.3652586264824438,1,
0.1619974527057591,0.078747,0,0.0
0.1134178408656407,0.1479909999999999,0,0.0
0.306844820063446,0.132683,0,0.0
0.0706280871404675,0.1799889999999999,0,0.0
0.5481924860093351,0.1301179999999999,0,0.0
0.17431,0.0994108360821921,1,
0.171072,-0.02796245827482,1,
0.4975368106337913,0.1686099999999999,0,0.0
0.3304709454729656,0.1015329999999999,0,0.0
0.1751203221788864,0.155171,0,0.0
0.131216,0.2346159928290269,1,
0.1055309999999999,0.1473442314983262,1,
0.2892100437405231,0.121413,0,0.0
0.0631892013873159,0.1667149999999999,0,0.0
0.1200739999999999,0.3509612777121157,1,
0.10472,0.3349106961655086,1,
0.098789,0.3350343392073947,1,
0.107486,0.3515664293652879,1,
0.157281,0.0262815375851833,1,
0.1519079476783615,0.08922,0,0.0
0.2250109253128529,0.126764,0,0.0
0.2825982560866371,0.142485,0,0.0
0.3049453867961762,0.126261,0,0.0
0.30134891902076,0.130863,0,0.0
0.0726019999999999,0.3643602792352766,1,
0.090763,0.3089115508960171,1,
0.091253,0.3932107562887307,1,
0.143756,0.1356180190538448,1,
0.2446596844186992,0.092262,0,0.0
0.2207317147198988,0.180265,0,0.0
0.0981170308898287,0.072549,0,0.0
0.096847,0.3300537471263343,1,
0.4766958420779791,0.134915,0,0.0
0.0651419999999999,0.5214830293156821,1,
0.1403759999999999,0.1522959635938678,1,
0.3028858832879146,0.1187189999999999,0,0.0
0.3059240480477624,0.1128209999999999,0,0.0
0.0062353168009993,0.1040379999999999,0,0.0
0.2979526902142397,0.130576,0,0.0
0.127408,0.2604306004250942,1,
0.0870040480793169,0.160476,0,0.0
0.134571,0.1345670428791413,1,
0.1781289999999999,0.105024296113359,1,
0.1773616895342815,0.1296119999999999,0,0.0
0.130607,0.3943956951304148,1,
0.126495,0.1075326165884267,1,
0.128964,0.3587885606701311,1,
0.1794559999999999,0.1207858681335789,1,
0.0597621131275016,0.107994,0,0.0
0.1288048506223761,0.1527259999999999,0,0.0
0.3163536925437419,0.1410179999999999,0,0.0
0.0976489999999999,0.3357366102632889,1,
0.3099191025540569,0.128682,0,0.0
-0.0076142541174201,0.144223,0,0.0
0.118701,0.2533325213980705,1,
0.3247536300541037,0.143366,0,0.0
0.0004947098220966,0.14651,0,0.0
0.122197,0.2316340686424442,1,
0.290318857391128,0.1204859999999999,0,0.0
0.3194891096452061,0.115204,0,0.0
0.1555103783207558,0.1305019999999999,0,0.0
0.5649343515544282,0.1552299999999999,0,0.0
0.123304,0.2419772028609138,1,
0.0922672468755464,0.161075,0,0.0
0.1699669999999999,-0.0248020794439615,1,
0.1127429999999999,0.4235318863665122,1,
0.119218,0.2658037560848555,1,
0.3239539496875778,0.108843,0,0.0
0.314650601827152,0.125572,0,0.0
0.1335475262222298,0.151608,0,0.0
0.0382284833749254,0.105069,0,0.0
0.074024,0.3864701652086211,1,
0.1482559999999999,0.0389221654981726,1,
0.1150289999999999,0.1339404288320766,1,
0.2947879146437252,0.141459,0,0.0
0.3997539456274488,0.1212859999999999,0,0.0
-0.0066474357218429,0.157373,0,0.0
0.2850562342763451,0.131947,0,0.0
0.0988339999999999,0.2061780303821362,1,
0.0013206958986173,0.1226529999999999,0,0.0
0.3182037070751086,0.1150699999999999,0,0.0
0.104798,0.2551963928634153,1,
0.165773,0.0750705374245957,1,
0.115494,0.135243408374869,1,
0.154619,0.243818881185076,1,
0.0824251324485422,0.136616,0,0.0
0.107854,0.4232386035864428,1,
0.0854539025758169,0.159458,0,0.0
0.1360490311351943,0.1240409999999999,0,0.0
0.108238,0.3814805802494533,1,
0.3335416638840961,0.168341,0,0.0
0.097801,0.3535121083315012,1,
-0.0005286016119015,0.161884,0,0.0
0.1389799209167877,0.1577509999999999,0,0.0
0.0993098400216311,0.166367,0,0.0
0.116162,0.2558639110641082,1,
0.2408607872445171,0.165443,0,0.0
0.092967,0.3009833014769716,1,
0.13663,0.2642458568768493,1,
0.1304975379359211,0.1606759999999999,0,0.0
0.083097,0.3654385924795797,1,
0.0083043694985291,0.128754,0,0.0
0.155883,0.2100766881297805,1,
0.1986362399956136,0.142393,0,0.0
0.085894,0.301132059986882,1,
0.1009661113436338,0.12746,0,0.0
0.0687592878592792,0.0977239999999999,0,0.0
0.1533007885106574,0.158388,0,0.0
0.128958,0.2626058746614703,1,
0.2677208175616767,0.060596,0,0.0
0.129017259884992,0.1653879999999999,0,0.0
0.2688642795462383,0.12025,0,0.0
0.173978,0.1112454496035879,1,
0.3255689818124971,0.110592,0,0.0
0.1282879999999999,0.3224711380887403,1,
0.080281,0.498771474374456,1,
0.0973199999999999,0.4624038671481068,1,
0.1608022650793984,0.1855929999999999,0,0.0
0.179635,0.1008400505201337,1,
0.138764,0.4123088667782486,1,
0.0934299999999999,0.3506455528960582,1,
-0.0550215224238153,0.150903,0,0.0
0.0920929999999999,0.3436781799950566,1,
-0.011567652770242,0.156085,0,0.0
0.3524908425470121,0.1448329999999999,0,0.0
0.3168649504511506,0.144501,0,0.0
0.134076,0.2357196855595764,1,
0.108596,0.3419299552747145,1,
0.1113581883636588,0.133708,0,0.0
0.3624440587078355,0.118527,0,0.0
0.1015493402878428,0.1557249999999999,0,0.0
0.124089,0.1096793715354155,1,
0.1169129999999999,0.2470658860105094,1,
0.15318,0.0640343775607553,1,
0.3435538028111297,0.1048059999999999,0,0.0
0.1572003234712208,0.117922,0,0.0
0.1181896700944763,0.124482,0,0.0
0.1428379821854633,0.133666,0,0.0
0.1568679999999999,0.0802603834980336,1,
0.0848756328607327,0.1466199999999999,0,0.0
0.3715938039025325,0.109858,0,0.0
0.2807589841369813,0.1111719999999999,0,0.0
0.081728,0.3330177075270019,1,
0.3216263368099928,0.1298,0,0.0
-0.0175903508157768,0.152,0,0.0
0.1757809999999999,0.1453579262533059,1,
0.1186919999999999,0.2852124265970152,1,
0.0949639999999999,0.2184516905131864,1,
0.153261,0.1741265368376674,1,
0.1258619797958296,0.1313,0,0.0
0.0442219999999999,0.4853678487164485,1,
0.347125306767378,0.0638119999999999,0,0.0
0.2901732757386431,0.131573,0,0.0
0.3236220798201126,0.1048689999999999,0,0.0
0.127956,0.1434892524541067,1,
0.3105686570716885,0.1136619999999999,0,0.0
0.124186,0.2589424897626885,1,
0.1756889999999999,0.107373595029298,1,
0.106172,0.3416824260535143,1,
0.2864073955403396,0.110797,0,0.0
0.122129,0.3551781022422564,1,
0.4734781276642134,0.137112,0,0.0
0.108188,0.3299613298728537,1,
0.0199419998034154,0.120006,0,0.0
0.129071,0.1100368732245085,1,
0.0898329999999999,0.1210864206108579,1,
0.093756,0.3848285780135762,1,
0.126848,0.3173087740088304,1,
0.0989567261554848,0.160387,0,0.0
0.2295185388617658,0.133495,0,0.0
0.128283,0.2253446536638824,1,
0.147153,0.0910240842492922,1,
0.3636251843223599,0.105471,0,0.0
0.5243828927871047,0.14338,0,0.0
0.13361,0.2416213011767476,1,
0.117007,0.2698621120890516,1,
0.120287,0.2316495861129244,1,
0.162777,0.072975300078557,1,
-0.0122460407703759,0.159617,0,0.0
0.1295439999999999,0.2504379527960346,1,
0.1231269999999999,0.2311702888025327,1,
0.0902409999999999,0.3710438535160285,1,
0.096528,0.3205010243531186,1,
0.3260290040768636,0.108248,0,0.0
-0.0003347416000799,0.1435239999999999,0,0.0
0.1383189999999999,0.169719156342098,1,
0.135522,0.0923806331075981,1,
0.3070164836165634,0.139188,0,0.0
0.101104,0.3656655322704809,1,
0.166294,0.1461070662905746,1,
0.2996724343187567,0.145032,0,0.0
0.2844756997918266,0.113979,0,0.0
0.1374349999999999,0.2885695351722056,1,
0.122233,0.2689286010932222,1,
0.077952,0.212314478752214,1,
0.0986829999999999,0.3404137146516224,1,
0.0934965159081704,0.0979989999999999,0,0.0
0.1782,-0.0430169125571329,1,
0.157025,0.2876745513487854,1,
0.0949489999999999,0.3305137003107751,1,
0.177549,0.1259981927037247,1,
0.096973,0.3712427196871177,1,
0.072959,0.3422520859695238,1,
0.2645519495147831,0.114447,0,0.0
0.0915589999999999,0.400833566943934,1,
-0.0185415304109847,0.16002,0,0.0
-0.0367397814410186,0.109192,0,0.0
0.176992,0.1457964595092912,1,
0.141928,0.1261692868165525,1,
0.3144203141036035,0.13678,0,0.0
0.0999409999999999,0.2081652545802058,1,
-0.0179769351714598,0.090479,0,0.0
0.2570002371617358,0.13413,0,0.0
0.340385646714844,0.111253,0,0.0
0.1131279999999999,0.3207066628737773,1,
0.3103797492049011,0.1174289999999999,0,0.0
0.2948121181940907,0.1267619999999999,0,0.0
0.0129027494276944,0.152679,0,0.0
0.306376513536803,0.12879,0,0.0
0.1751889999999999,0.1580433052297021,1,
0.2576350159488247,0.15403,0,0.0
0.102713722255046,0.158878,0,0.0
0.1193929999999999,0.2410667027097388,1,
0.049786,0.0780119706130187,1,
0.3000200312191845,0.109018,0,0.0
0.3384414814788852,0.132586,0,0.0
0.0203084335101861,0.1243889999999999,0,0.0
0.0871751751103358,0.136575,0,0.0
0.0876899999999999,0.048803434713317,1,
0.1011060268093605,0.1386629999999999,0,0.0
0.0554211817790788,0.128614,0,0.0
0.1315937899308745,0.171509,0,0.0
0.104689,0.3593047990989285,1,
0.050522,0.2446348537940756,1,
0.097699,0.31209077572769,1,
0.1308579999999999,0.2888929476033241,1,
0.0591169999999999,0.0919169118512388,1,
0.3136547233094745,0.1410249999999999,0,0.0
0.073016,0.3767672059331513,1,
0.117643,0.2502339289960068,1,
0.0828151143896908,0.16793,0,0.0
0.5665396214486665,0.108799,0,0.0
0.0511863402901948,0.1510919999999999,0,0.0
0.135709,0.157876036753083,1,
0.119916,0.1799248555088293,1,
0.1424899999999999,0.3023653870704567,1,
0.119112,0.2673264410718075,1,
0.3262382593742808,0.125764,0,0.0
0.1803149999999999,0.0958665745951382,1,
0.079766,0.2893892569455688,1,
0.0100801156529686,0.1365539999999999,0,0.0
0.136848,0.3845604328863356,1,
0.1529629999999999,0.0729076147598421,1,
0.0836949999999999,0.2625407296551807,1,
0.2214940016149296,0.1163249999999999,0,0.0
0.093061,0.3559157248878085,1,
0.093043,0.3509190189848322,1,
-0.01847458468971,0.139177,0,0.0
0.087028,0.4695785170022024,1,
0.4123138845445212,0.095135,0,0.0
0.1425295511586979,0.164387,0,0.0
0.3099433577635336,0.1172189999999999,0,0.0
0.081043,0.3250160925171034,1,
0.2997953026579736,0.12893,0,0.0
0.1153539999999999,0.1212906524676892,1,
0.048264,0.0857303106992468,1,
-0.0046195841995338,0.1021999999999999,0,0.0
0.149718,0.3725430729037863,1,
0.115066,0.2557600466521793,1,
0.3141560223627965,0.127072,0,0.0
0.1832719999999999,0.1869584648450792,1,
0.125468,0.2577012078512828,1,
0.12148,0.2042634185597752,1,
0.1142469999999999,0.3500400300144268,1,
0.0410523341801882,0.1264999999999999,0,0.0
0.2569291035635265,0.125329,0,0.0
0.1384859999999999,0.1406381727805453,1,
0.088011,0.3049344570052354,1,
0.0947509999999999,0.3047512708034764,1,
0.12234,0.1281968440785855,1,
0.1719989999999999,0.0334962687090614,1,
0.1228429999999999,0.369824777917258,1,
0.0979999885516001,0.159537,0,0.0
0.115532,0.3276013873743562,1,
0.0263315665862491,0.112636,0,0.0
0.149755,0.2186057884602163,1,
0.1081929999999999,0.2380192418653516,1,
0.0768154292265046,0.1466009999999999,0,0.0
0.1171629999999999,0.3321075689603443,1,
0.069207,0.5252860768414075,1,
0.1762428522110637,0.131572,0,0.0
0.0314431631277343,0.1311669999999999,0,0.0
0.0854059999999999,0.2856239133440292,1,
0.2937253614716416,0.130312,0,0.0
0.111893,0.4769183083633601,1,
0.1447599999999999,0.1280171466088631,1,
0.2434122289501784,0.141724,0,0.0
0.0129718514558689,0.114443,0,0.0
0.2353462156270985,0.126213,0,0.0
0.3046468847032621,0.1215049999999999,0,0.0
0.1263339999999999,0.2187517014942767,1,
0.1501299999999999,-0.0125912401786754,1,
0.3506450153823088,0.1257999999999999,0,0.0
0.1260389999999999,0.223801142000324,1,
-0.0097660915893914,0.131409,0,0.0
0.0389505223819723,0.139897,0,0.0
0.1217149805835257,0.1242119999999999,0,0.0
0.131539,0.1436731498227152,1,
0.3025369595532861,0.136166,0,0.0
0.0595914829679036,0.1649219999999999,0,0.0
0.174056,-0.0065190285363784,1,
0.5346389312480769,0.124895,0,0.0
0.086885,0.3897857693870521,1,
0.143039,0.3463663145591792,1,
0.104349,0.2931257470925817,1,
0.117506,0.3166283175787359,1,
0.302636847901551,0.119872,0,0.0
0.105212,0.5808230059331813,1,
0.173113,0.1486953456661309,1,
0.1281709999999999,0.2517692584762399,1,
0.5376747373353413,0.093347,0,0.0
0.163627,0.1535342602401712,1,
0.1504533315466356,0.128632,0,0.0
0.113633,0.1332099931616649,1,
0.1263429999999999,0.4274418546955148,1,
0.147532,0.1178840405182435,1,
0.1412697872511665,0.140067,0,0.0
0.119062,0.3349950691028697,1,
0.0439195704609991,0.1084239999999999,0,0.0
0.3140226705373506,0.1233209999999999,0,0.0
0.1460587727100043,0.170033,0,0.0
0.0755619999999999,0.394949691814541,1,
0.0003880820216796,0.1614729999999999,0,0.0
0.3535494013321262,0.158394,0,0.0
0.001134160863845,0.13537,0,0.0
0.0336357484922343,0.1136889999999999,0,0.0
0.0287690773485373,0.146083,0,0.0
0.133547,0.4056664781736834,1,
0.0967219999999999,0.370593449399615,1,
0.0956249999999999,0.3611524738618942,1,
0.1268772761937388,0.127402,0,0.0
0.130045,0.4794687218215636,1,
0.0760779999999999,0.1322337116050899,1,
0.315112528637218,0.127114,0,0.0
0.0187313907797072,0.145515,0,0.0
-0.0118052908678782,0.141195,0,0.0
0.1241599999999999,0.2338129017336029,1,
0.14381,0.2662283147930897,1,
0.3221055093626744,0.104064,0,0.0
0.1163849999999999,0.2931146697503496,1,
0.2393735037211698,0.134341,0,0.0
0.0973259999999999,0.3361028967491077,1,
0.3256786741457085,0.121451,0,0.0
0.0145001978103807,0.147738,0,0.0
0.1498079999999999,0.174847929289814,1,
0.175906523474675,0.161963,0,0.0
0.129708,0.3932031608117247,1,
0.3243000004582611,0.114358,0,0.0
0.1689671026193055,0.1567849999999999,0,0.0
0.16137078436948,0.098399,0,0.0
0.086599,0.396918920731841,1,
0.2893711508085032,0.1041229999999999,0,0.0
0.086934,0.4322390143989879,1,
0.3116751045864351,0.112016,0,0.0
0.129206,0.2791399958046733,1,
0.107932,0.3384639594348625,1,
0.121115,0.3199981643394077,1,
0.104763,0.3222512072249062,1,
0.120475,0.3263472390415187,1,
0.118238,0.1920416577212354,1,
0.0008793152089629,0.134934,0,0.0
0.105379,0.0871050050947071,1,
0.0121728890506997,0.13468,0,0.0
0.1482,0.1275779211141257,1,
0.019013341250549,0.110368,0,0.0
0.08068,0.4385966426708909,1,
0.1688994246875942,0.111458,0,0.0
-0.0330293010227855,0.124455,0,0.0
0.2253269390770174,0.1385789999999999,0,0.0
0.2977044694845123,0.125324,0,0.0
0.134933,0.1519774823266817,1,
0.316711141075743,0.1105159999999999,0,0.0
0.12677,0.2331128439948677,1,
0.127976,0.2447265313222212,1,
0.0492179999999999,0.559966069645335,1,
0.3307730768368775,0.108818,0,0.0
0.1572349999999999,0.1700237897697726,1,
0.0928459999999999,0.3539704998368864,1,
0.2588665667595621,0.145318,0,0.0
0.0196716287997997,0.10513,0,0.0
0.100127282848683,0.1569279999999999,0,0.0
0.133541,0.0121768554101659,1,
0.0978869999999999,0.3968663420063713,1,
0.122199,0.2405416554029412,1,
0.2652960277367061,0.151533,0,0.0
0.4888536868150225,0.107703,0,0.0
0.140442,0.1164681550561345,1,
0.1187996320241951,0.1578129999999999,0,0.0
0.130706,0.2344377594168257,1,
0.0309556170236399,0.126303,0,0.0
0.0119838392887373,0.095382,0,0.0
0.13118,0.2484386733983329,1,
0.2915027540799622,0.118075,0,0.0
0.2920840019965354,0.122307,0,0.0
0.3237538222502306,0.134933,0,0.0
0.1500639999999999,0.3509513132482186,1,
0.2209039181699626,0.1240079999999999,0,0.0
0.0485399999999999,0.5189559986404492,1,
0.2563221180574725,0.128377,0,0.0
0.1206072835292937,0.130751,0,0.0
0.2935461980936819,0.1342939999999999,0,0.0
0.1406349999999999,0.0645701844111511,1,
0.110842,0.1130975545815338,1,
0.1020029999999999,0.2612914497845414,1,
0.2582922252285656,0.1450469999999999,0,0.0
0.0091680030186728,0.157941,0,0.0
0.1160859999999999,0.2695851414694045,1,
0.088338,0.3510723537482246,1,
0.13533,-0.0014011815763199,1,
0.0549819999999999,0.4349227483371082,1,
-0.0170428674428448,0.138791,0,0.0
0.089711,0.3955685008880331,1,
0.3092693870017955,0.122642,0,0.0
0.2932475077082759,0.12209,0,0.0
0.117406,0.2638885910920728,1,
0.2160023502503934,0.1934309999999999,0,0.0
0.105762257093492,0.146203,0,0.0
0.1517119999999999,0.1966303336795871,1,
-0.0042755253512285,0.146219,0,0.0
0.094977,0.3852731480979555,1,
0.0426588184533122,0.1263,0,0.0
0.1494759999999999,0.1992121414561017,1,
0.0777799999999999,0.5539738194845469,1,
0.3844040191347789,0.108872,0,0.0
0.2780051243751378,0.13327,0,0.0
