Encoded SMILES,log P
[Li]<-n1ccc(C=NOC)cc1CO,0.5542
[Be]=C1N(CCCC)C=C(N)N1C,0.7877900000000001
[Li]<-N1=C(C)ON(CC(=C)C)C1C,1.5741
[Li]<-n1cn(C)c2cc(OC)ccc21,1.5819
[Li]<-N1=CC(OCC)c2ccccc21,2.4801
[Li]<-N#CCc1ccccc1N(C)C,1.81868
[Li]<-n1c(C=O)ccc2ccccc21,2.0473
[Li]<-n1cn(N(CC)CC)c(C)n1,0.5643199999999999
[Li]<-n1ccc(I)cc1-c1cc[nH]c1,2.6813
[Li]<-S=C1CN(C)C(Cl)N=CN1C,0.7416999999999999
[Li]<-N1C=CN(c2cccc(C)c2)C1,1.83332
[Li]<-N(=Cc1ccccc1)C(C)O,1.4438
[Li]<-S=c1ccc2cccc(C)c2o1,3.4707100000000013
[Li]<-n1ccc(C(=O)O)cc1CO,0.2721
[Li]<-n1cccc(N=C(C)C)c1C,2.502320000000001
[Li]<-NC(C)(CO)c1ccccc1,0.8528
[Li]<-O=C(C)Nc1cccc(C)c1,1.95342
[Li]<-P1(CN(C)C)CC(C)C(C)C1C,2.6617000000000006
[Be]=C1NC(F)(F)C(C)(C)N1CC,1.2791899999999998
[Li]<-S=CN(CCOC)CCOC,0.5384
[Li]<-n1ccnc2cc(C)ccc21,1.93822
[Li]<-N(=O)c1c(C)cc(C)cc1C,3.0097600000000018
[Li]<-n1ccn(-c2ccncn2)c1,0.6622999999999998
[Be]=C(C#N)Nc1cccc(OC)c1,1.6694699999999998
[Be]=C1CC2(CCC(=O)C2)OC1C,1.36829
[Li]<-Nc1cccc(C(=O)OCC)c1,1.4455
[Be]=C1CN(Cc2ccccc2)C1,1.5834899999999998
[Li]<-P(C#C)(CCI)c1ccccc1,2.819500000000001
[Li]<-N(C(=C)C)=c1[nH]c(N)c(N)[nH]1,-0.0585
[Li]<-n1cccc2c(O)cccc21,1.9404
[Li]<-n1c(N)sc2cccc(C)c21,2.18692
[Li]<-Nc1ccc(C2CCCC2)cc1,2.926400000000002
[Li]<-S=C(N)NC(=O)c1ccccc1,0.6600000000000001
[Be]=C1Sc2c(C)cccc2N1C,2.5332100000000004
[Li]<-n1cc(-c2cccs2)n(C)c1,2.1486
[Li]<-n1cccc(C2OCNC2N)c1,-0.0152000000000005
[Li]<-n1cccc(C)c1CN(C)C,1.45162
[Li]<-O=C(c1ccc[nH]1)n1cccn1,0.8996999999999998
[Li]<-S=c1[nH]c(Cl)cn1C(C)(C)C,2.9540900000000008
[Li]<-n1nn(C(C)C)c2ccccc21,2.0122
[Li]<-NC(CC(=O)OC)C(=O)OC,-0.9501999999999992
[Li]<-P(Br)(Cc1ccccc1)OB,2.4581
[Li]<-N1=CCC(c2ccccc2C)C1,2.5531200000000007
[Li]<-n1[nH]c(C)cc1-c1ccccc1,2.38512
[Li]<-Nc1ccccc1CC(=O)O,0.8958999999999999
[Li]<-n1cn(-c2ccncc2)nc1C,0.9707199999999998
[Li]<-NCc1c(C)ccc(C)c1N,1.34434
[Li]<-n1ccc(N=C)c2ccccc21,2.5669000000000004
[Li]<-O=C1C(=O)NCNC1(N)C(C)C,-1.4565999999999997
[Li]<-Nc1ncc(Cl)c(NC(C)C)n1,1.5324999999999998
[Li]<-O=C(O)c1ccccc1OC,1.3934
[Li]<-O=C(OCC)c1ccccc1,1.8633
[Li]<-N#Cc1ccccc1N(C)C,1.62428
[Li]<-S=c1n(CC)ccn1C(C)C,2.6198900000000007
[Li]<-n1cc(-c2ccccc2)c[nH]1,2.0767
[Li]<-N(CCCC)CC(=O)OCC,0.9392
[Li]<-n1ccccc1CC(C)(C)N,1.3614000000000002
[Li]<-S=C(C)Nc1ccc(OC)cc1,2.4544000000000006
[Li]<-NC(N)c1cccc(N=C=O)c1,0.5699000000000001
[Li]<-N(=CC(=O)OC)C1CCCCC1,1.5629
[Li]<-n1ccc(C)c2ncccc21,1.93822
[Li]<-N#Cc1cc(F)c(F)c(F)c1F,2.11468
[Li]<-N(CC(=O)OC)CC(=O)OCC,-0.6878999999999993
[Li]<-S=c1sc(C)c(NCC=C)s1,3.4454100000000016
[Li]<-n1ccc(-c2cnc[nH]2)cc1,1.4716999999999998
[Li]<-N=c1[nH]c(=O)c(C)cn1OC,-0.9773099999999996
[Li]<-N1CCC(N)(c2ccccc2)C1,0.8339000000000001
[Li]<-P(C(C)C)(C(C)C)n1cccc1,3.549900000000002
[Li]<-n1ccn(CCC)c1NC(C)=O,1.2514999999999998
[Li]<-O=C1C(C)COCC1OCC,0.6269
[Li]<-n1ccn(CC(F)C(C)C)c1,1.8772
[Li]<-N(C)=C(F)c1cccc(F)c1,2.1716
[Li]<-S=C(NC(C)(C)C)NC(C)(C)C,2.0475000000000003
[Li]<-P1=CCC=C(c2ccccc2)C1,3.222100000000001
[Li]<-NCC(C)(N=C)c1ccccc1,1.5611000000000002
[Li]<-n1cn(-c2cccc(C)n2)cn1,0.97072
[Li]<-n1cccc(C2CCNCC2)c1,1.5486
[Li]<-n1c(CC)[nH]c2ccccc21,2.1253
[Li]<-N1=CCCC(c2ccccc2)C1,2.634800000000001
[Li]<-S=c1[nH]ccn1CC(=O)OCC,1.10879
[Li]<-n1nn(CC(F)(F)F)nc1C,0.54382
[Li]<-N=c1[nH]c(N)c(-c2ccsc2)[nH]1,1.13297
[Li]<-n1ccccc1-c1nccn1C,1.4820999999999998
[Li]<-n1cccn1Cc1ccccn1,1.3264
[Be]=C(C#N)Nc1ccccc1OC,1.6694699999999998
[Li]<-O=CC(N)=C(N)c1ccccc1,0.4714999999999997
[Li]<-n1c(C)c(C)cc2ccccc21,2.851640000000001
[Li]<-S=C1NC(C)=CCN1NC(C)=O,0.1314
[Li]<-S1Cc2cc(F)c(F)c(F)c2C1,2.8507000000000007
[Li]<-NC(C)(C(=O)OC)C(=O)OCC,-0.5600999999999996
[Li]<-P(O)(c1cccs1)C(C)(C)C,2.5611000000000006
[Li]<-n1c[nH]c2ccc(C(C)C)cc21,2.686300000000001
[Li]<-S1C(C)C2(CCC2)C1C(C)(C)C,3.706700000000003
[Li]<-n1cnc2c(c1)CNC(=O)N2,0.1117000000000001
[Be]=C1OCC2N1C(=O)C=CC2(C)C,0.80609
[Be]=C1c2ccccc2CCN1C,1.5613899999999998
[Li]<-n1cccc2cc(Br)ccc21,2.997300000000001
[Li]<-N(C)=C(C)Oc1ccccc1,2.1136
[Li]<-N1=COC(C(C)(C)O)C1(C)C,0.963
[Be]=C1NC(C)(C)N(CC)C1(C)C,1.46499
[Li]<-n1cn[nH]c1-c1ccncc1,0.8666999999999998
[Li]<-n1ccc(C=NNC(C)=O)cc1,0.5516000000000001
[Li]<-n1cccc2ccc(OP)cc21,2.4037000000000006
[Li]<-NCc1cccc(C(=O)OC)c1,0.9319
[Li]<-N=Cc1cc(OC)ccc1OC,1.7014699999999998
[Li]<-n1cn(-c2cccc(C)c2)cn1,1.57572
[Li]<-n1cn(C)nc1-c1ccccc1,1.4820999999999998
[Li]<-NCc1ccccc1C(=O)O,0.8435000000000001
[Li]<-n1cnn(-c2ccccn2)c1C,0.9707199999999998
[Li]<-O=C(Cl)CNc1ccc(Cl)cc1,2.5173000000000005
[Li]<-n1ccc(-c2csc(=O)s2)cc1,2.2318
[Li]<-N#CC=Nc1ccccc1OC,1.92108
[Li]<-S=c1n(C)ccn1CC(C)=O,1.14509
[Li]<-n1ccn(-c2ccccc2F)c1,2.0114
[Li]<-n1ccc(-c2n[nH]c(C)n2)cc1,1.17512
[Li]<-N1=CC1c1cccc(OC)c1,1.8207
[Li]<-N(=c1[nH]c(N)c(N)[nH]1)C(C)(O)O,-1.9338
[Be]=C1N(C)C=CN1CC(=O)OCC,0.2643900000000001
[Li]<-n1ccn(C(C)C(C)(C)C)c1,2.4902000000000006
[Li]<-Nc1ccc(C)c(C)c1N(C)C,1.95164
[Li]<-n1ncccc1N=CC(C)(C)C,2.225
[Li]<-n1cc[nH]c1C=Cc1ncc[nH]1,1.3032
[Li]<-n1ccn(-c2cncc(C)c2)c1,1.5757199999999998
[Li]<-n1cccc(-c2nccn2C)c1,1.4820999999999998
[Li]<-n1ccc(C(C)(C)N(C)C)cc1,1.8783
[Li]<-P1(C(C)(C)C)OC1[Si](C)(C)C,3.4155000000000024
[Li]<-n1csc2cc(C(=O)O)ccc21,1.9945
[Li]<-n1ccc(C(=C)C(C)=O)cc1,1.6838
[Li]<-P(O)(c1nccn1C)C(C)(C)C,1.2331
[Li]<-O=C(C)c1ccccc1OC,1.8978
[Li]<-N(CC)Cc1ccccc1OC,1.8047
[Li]<-S=C1NC=C(C)C(C(C)(C)C)N1,1.7826
[Be]=C1NN=CN1Cc1ccccc1,1.0313899999999998
[Li]<-N(CCC)Cc1ccccc1,2.1862000000000004
[Li]<-N1=COC(c2ccccc2)C1N,1.0710000000000002
[Li]<-n1ccc2c(c1)C(C)(C)C(O)C2,1.2762
[Li]<-n1cc(CC=C)ccc1CO,1.3024
[Li]<-O=c1cc2c(cn1CC)OCO2,0.5968999999999999
[Li]<-O=C1NCCN1CC(=O)OC,-0.8154000000000003
[Li]<-N#Cc1cccc(C(F)(F)F)c1,2.5770800000000005
[Li]<-n1cccc(-c2cncnc2)c1,1.5385999999999995
[Li]<-NCc1ccnc2ccccc12,1.6935
[Li]<-NCc1ccccc1C(=O)OC,0.9319
[Li]<-N(=CC(=O)OC)c1ccccc1,1.5618999999999998
[Li]<-n1cnn(Cc2ccccc2)c1,1.3263999999999998
[Li]<-n1nn(C(C)(C)C)cc1OC,1.0416999999999998
[Li]<-N1=C(c2ccccc2)N(C)CC1,1.3786
[Li]<-P(F)(CC(C)(S)S)C(C)(C)C,3.7271000000000023
[Li]<-n1ccn(-c2cccc(C)c2)c1,2.18072
[Li]<-N(Cc1ccccc1)=C(C)N,1.5637
[Li]<-n1ccccc1C1OCCN1C,1.0421999999999998
[Be]=C1CN(CC)C(C)(C)N1C(C)C,1.80719
[Li]<-n1cc(C)cc(C(=C)C(=O)O)c1,1.48782
[Li]<-N1=CCCC1=NN1CCCCC1,1.6504
[Li]<-S=C(NC(C)C)c1ccccc1,2.3601
[Li]<-NC(C)c1ccco1,1.2993
[Li]<-[O-][S+](CCC)CCC,1.5551
[Be]=C(N)N1CCOCC1,-0.72641
[Li]<-Nc1cnc(O)nc1,-0.2355999999999999
[Li]<-n1cccc(C=C)c1,1.7246
[Li]<-n1cc(C)c(N)[nH]1,0.30032
[Li]<-N=C(C)OCCO,-0.0075299999999999
[Li]<-n1nn(CC)cc1C,0.60642
[Be]=C(SCC)N(C)C,1.29739
[Li]<-N1=C(C)C=NCC1,0.5317000000000001
[Li]<-N(C)=CCC(C)C,1.7331
[Be]=C1SC=C(C)N1C,1.52259
[Li]<-n1cnc(C)cc1N,0.36722
[Li]<-S=C1CNCC1=O,-0.4714
[Li]<-N(C(C)C)C(C)O,0.3226999999999998
[Li]<-n1cc(C)n(N)c1,-0.0946799999999999
[Li]<-n1nc(C)n(C)n1,-0.4814800000000001
[Li]<-NCC(=O)N(C)C,-0.9666999999999996
[Li]<-S=c1cc(C)cc[nH]1,2.05261
[Li]<-NC1(C(=O)OC)CC1,-0.3493000000000001
[Li]<-n1c(C)ncn1C=C,0.68702
[Li]<-O=c1ccoc(C)c1,0.9482199999999998
[Li]<-N(CCC)C(C)C,1.3944
[Li]<-[O-][N+](=N)C(C)(C)C,1.3261699999999998
[Li]<-NCC(C)(C)OC,0.3701000000000002
[Li]<-n1ccn(C#C)c1C,0.63032
[Li]<-N1=C2SCCN2CC1,0.4047999999999999
[Li]<-N=C(C=C)OCC,1.18617
[Li]<-S=C(C)N1CC=CC1,1.2055
[Li]<-N=c1[nH]ccn1CC,0.3155699999999999
[Be]=C(C#N)NC(=C)C,0.67197
[Li]<-N=C(CC=C)OC,1.18617
[Li]<-O=c1[nH]cccc1O,0.0805
[Li]<-N=C(C)ON(C)CC,0.86687
[Li]<-S=c1ssc(C)c1C,3.155930000000001
[Li]<-n1ccc(F)cc1Cl,1.8741
[Li]<-N1(CCOC)CC1,-0.0515999999999998
[Li]<-O=CC(=C)C(C)(C)N,0.4788
[Li]<-S(CC(=O)O)C(N)=O,-0.1170999999999998
[Li]<-N(O)=Cc1ccc[nH]1,0.8228
[Li]<-N(=C(C)C)C(C)(O)O,0.1255
[Li]<-NCc1cccnc1,0.5403
[Li]<-n1nc(C)[nH]c1N,-0.3046800000000002
[Li]<-n1cscc1CC,1.7054999999999998
[Li]<-N(C(=C)C)=C(C)C,2.0008
[Li]<-N1=CCC(O)(O)C1,-0.8582000000000001
[Li]<-O=C(OCC)C(=C)C,1.1256
[Li]<-n1cc(N)pn1C,0.5824000000000001
[Li]<-S=C(NCC)C(=O)O,0.0079
[Li]<-S=C1NCC(C)(N)S1,0.2826000000000002
[Be]=C1N(C)C=C(C)N1C,0.7211900000000001
[Li]<-O=C(CO)C1CC1,-0.0422
[Li]<-N(C)C(C)N(C)C,0.1133999999999997
[Li]<-S(C)Cc1ccon1,1.5376
[Li]<-n1csc(N)c1C,1.03372
[Li]<-[S+]([O-])(C(C)C)C(C)C,1.5519
[Li]<-n1ccc(Cl)c(N)c1,1.3172
[Li]<-O=C(O)C(O)OC,-0.9642
[Li]<-NCC(C)(O)CC,0.1061000000000002
[Li]<-N(CC)C(C)C(F)F,1.2495
[Li]<-Nc1ccccc1I,1.8734
[Li]<-N#CN=C(C)SC,1.24888
[Li]<-n1cn(C)cc1C#N,0.2917799999999998
[Li]<-P1(Cl)NCCN1C,0.9871
[Li]<-n1ccc(F)cc1F,1.3598
[Be]=C1CNCC(N)C1,-0.6117100000000002
[Li]<-N=c1[nH]c(C)cs1,0.86409
[Li]<-N(CC)CCCC,1.396
[Li]<-n1cc[nH]c1C=O,0.2221999999999999
[Li]<-N(O)=CC(=O)OC,-0.3806000000000002
[Li]<-n1cnc(Br)c(N)c1,0.8213000000000001
[Li]<-n1c(F)cccc1F,1.3598
[Li]<-N1C(C)C1C(C)=O,-0.0643000000000002
[Be]=C=CCC(C)(C)C,2.2887900000000005
[Li]<-n1cccc(N)c1Br,1.4263
[Li]<-S1C(C)CCC1C,2.2904
[Li]<-N(=C)C1CCCCN1,0.7866
[Li]<-Sc1ccccc1F,2.1144000000000003
[Li]<-S(C)CCC(C)C,2.3955
[Li]<-n1cn(C)nc1C,0.1235199999999998
[Li]<-n1oc(N)cc1C,0.5652200000000001
[Li]<-O=C(C)c1ncc[nH]1,0.6123
[Li]<-N=C(C)C(=O)OC,0.1990699999999999
[Li]<-n1[nH]cc(C)c1C,1.0265399999999998
[Li]<-O=C1CNCNC1,-1.2942
[Li]<-SC1C=CC=CC1,1.8008999999999995
[Li]<-S=c1scc(NC)s1,2.5807900000000004
[Li]<-NC(N)C(=O)OCC,-1.206999999999999
[Li]<-N=C(C)C(C)(C)C,2.07217
[Li]<-NCc1cccs1,1.2068
[Li]<-NCC(C)(O)CO,-1.3116
[Li]<-S=C1NCNC1=O,-1.0093
[Li]<-n1cccc(Cl)c1N,1.3172
[Li]<-S(C(C)C)C(C)C,2.5364000000000004
[Li]<-n1csc(CC)c1,1.7055
[Li]<-N1CNCCC1C,-0.0846999999999999
[Li]<-O(C)c1ccccc1,1.6952
[Be]=C=NCC(=O)OC,-0.3860000000000001
[Li]<-O1CC(C)COP1,1.1778
[Li]<-N1CCN(C)C(N)C1,-1.1937999999999984
[Li]<-N#CC(C)(C)CC,1.94618
[Li]<-N1=C(C)C=C=C=C1C,1.6749
[Li]<-n1[nH]ccc1C(=O)O,0.1078999999999998
[Be]=C1C=CCCCO1,1.39179
[Li]<-N=CCc1ccco1,1.47167
[Li]<-O=c1[nH]cccc1C,0.6833199999999999
[Li]<-n1ncc(C)n1C,0.1235199999999999
[Li]<-n1[nH]c(C)c(I)c1C,1.63114
[Be]=C1C=CCOCC1,1.04419
[Li]<-N#CN1CC1(C)C,0.56168
[Li]<-NCc1ccoc1,0.7383000000000001
[Li]<-O=C(CC)OCC,0.9595
[Li]<-n1cn(C)cc1C,0.7285199999999998
[Li]<-S=CC(=C)C(O)O,-0.147
[Li]<-S1CSCC(C)(C)C1,2.450100000000001
[Li]<-n1cncc(O)c1,0.1821999999999999
[Li]<-n1c(N)cc(C)n1C,0.3107199999999999
[Li]<-S1CSC(C)SC1C,2.849100000000001
[Li]<-N(=C(C)C)C(C)C,1.8756
[Be]=C=Cc1ccccc1,2.00979
[Li]<-[nH]1nnc(N)c1C,-0.30468
[Li]<-N(CCO)CCCl,-0.1929
[Li]<-S=c1[nH]nc(CC)[nH]1,1.0296899999999998
[Li]<-P1(C(C)(C)C)CCO1,2.212
[Li]<-N(CC)CC(=O)OC,-0.2311
[Li]<-n1csc(N)c1N,0.3075000000000001
[Li]<-P1(C)NCCN1C,0.4630999999999999
[Be]=C1SC=C(C)N1CC,1.91269
[Li]<-S=C(N=CC)N(C)C,0.9236
[Li]<-N1=CCC(N(C)C)C1,0.3911
[Li]<-n1ccc(SC)nc1,1.1985
[Li]<-n1c(C)ccn1C,0.72852
[Li]<-N(C)=CCN(C)C,0.2486000000000001
[Li]<-n1c(N)ccnc1N,-0.3590000000000001
[Li]<-n1cn(CC)cc1C,1.21142
[Li]<-n1ccncc1C#N,0.3482799999999999
[Li]<-NN(C)C(=O)OCC,-0.0515999999999999
[Li]<-p1(Cl)c(C)ccc1C,3.291940000000002
[Li]<-n1ccc(SC)cc1,1.8035
[Li]<-SC1=CC=CC=CC1,2.3162000000000003
[Li]<-O=C(NC)C(=C)C,0.3084999999999999
[Li]<-n1cn(CC)cn1,0.2979999999999999
[Li]<-n1c[nH]cc1OC,0.4182999999999999
[Li]<-N1=CCC(N)C1(C)C,0.5668000000000001
[Be]=C(NC)NN(C)C,-0.7317099999999994
[Be]=C(C)N(CC)CC,1.38689
[Li]<-N1CCC(C)(C)C1,1.0059
[Li]<-S=C(CO)CN(C)C,-0.0898
[Li]<-n1cc(N)cc(N)c1,0.2460000000000003
[Li]<-P1(C)C23C=CCC21C3,1.9529
[Be]=C1C=CC=C(C)N1,1.08839
[Li]<-P1(O)N(C)CCN1C,0.0827999999999999
[Li]<-n1c(CCl)csc1N,1.4641
[Li]<-NC1CCCNC1,-0.3028999999999999
[Li]<-S=C(NC)C(=C)C,1.1093
[Li]<-n1[nH]c(C)cc1O,0.4237199999999999
[Be]=C(NC)c1ccsc1,1.35439
[Li]<-n1ccc(Cl)nc1N,0.7121999999999999
[Li]<-n1cccc(OC)c1,1.0901999999999998
[Li]<-S=CNCC(=O)O,-0.3821999999999999
[Li]<-S=C1NC(N)NC1N,-1.9662999999999995
[Li]<-O=C(C)NC(O)O,-1.6093000000000002
[Li]<-S=C(NC)N(C)C,0.0523
[Li]<-[nH]1c(C)cnc1C,1.0265399999999998
[Li]<-N1=C(C)CCC1(C)C,2.0197000000000003
[Li]<-O=C(OC)C1CC1,0.5693999999999999
[Li]<-O=C1CCCCNC1,0.329
[Li]<-n1cncn1C(C)C,0.859
[Li]<-NC(C)(C)C(=O)OC,-0.1033
[Li]<-n1cc(C)n(C)c1,0.7285199999999998
[Li]<-N=C(C)ON(C)C,0.4767699999999999
[Li]<-P(C)(OC)C(C)C,2.0679
[Li]<-N(C)=C(C)C(C)(C)C,2.1232
[Li]<-N(=C=NCC)C(C)C,1.5886
[Li]<-Sc1ccccc1C,2.283720000000001
[Li]<-S=C(CC)OCC,1.7603
[Li]<-O=C1NCNC1N,-2.0519
[Li]<-O=c1ccn(C)cc1,0.3853
[Be]=C1SC(Cl)=C(C)N1C,2.089090000000001
[Li]<-NC(C)(C)C(C)C,1.3797
[Li]<-P1N=C(P)C([SiH3])C1P,0.2221999999999996
[Li]<-N1=C(C)CNC(=O)N1,-0.3249000000000002
[Li]<-n1cn(N)c(N)n1,-1.4259000000000006
[Li]<-n1cc(N)ccc1Cl,1.3172
[Li]<-n1[nH]c(C)cc1N,0.3003199999999998
[Li]<-N(O)=C1CCCCC1,1.7807
[Li]<-NCCn1ccnc1,-0.1582000000000005
[Li]<-NCCC(=O)OC,-0.4918000000000002
[Li]<-N1CCC(C)(C)CC1,1.396
[Li]<-N=C(CC)OC(C)=O,0.93677
[Be]=C1NCCN1COC,-0.50821
[Li]<-n1c(C)cccc1Cl,2.04342
[Li]<-SC(C(=C)C)=C(C)C,2.786200000000001
[Li]<-N#CC(C)(C)C(=C)O,1.60788
[Li]<-O=C(O)C(C)NC,-0.3211000000000002
[Li]<-O=C(OC)C(=C)N,-0.3682000000000001
[Li]<-S=C(C)NC(C)C,1.3317
[Li]<-O=Cc1c[nH]cn1,0.2221999999999999
[Be]=C1COC(C)(C)C1,1.26659
[Li]<-O=C1CNCC1N,-1.514
[Li]<-NC(C)c1cccs1,1.7678000000000005
[Li]<-n1ccc(CCl)cc1,1.8204
[Li]<-O(C)CC(F)(F)F,1.1951000000000005
[Li]<-P1(Cl)NC(N)C(N)N1,-0.7855000000000003
[Li]<-n1ccsc1C(N)=O,0.2419999999999997
[Be]=C(C)NC(C)(C)C,1.43319
[Li]<-O=C1NC(N)NC1N,-2.7670999999999992
[Li]<-O=C1NCC(N)N1,-1.416
[Li]<-[O-][n+]1ccccc1C,0.62842
[Li]<-n1ccccc1SC,1.8035
[Li]<-S=c1sscc1C,2.8475100000000007
[Li]<-O=C(N)N1CCCC1,0.1608999999999998
[Li]<-n1cncc(C)c1,0.7850199999999998
[Li]<-N(C(C)Cl)C(C)(C)Cl,2.1357
[Li]<-n1cccnc1SC,1.1985
[Li]<-n1cccc(Cl)c1Cl,2.3884000000000007
[Li]<-N1CCSC(N)C1,-0.3924000000000001
[Li]<-n1cnc(C)c(Cl)c1,1.43842
[Li]<-n1csc(N)c1C#N,0.59698
[Li]<-N1CCCC1(C)C,1.1484
[Li]<-N#CN=C(C)OC,0.53228
[Li]<-N#CC(CO)OCC,-0.0926199999999999
[Be]=C1N(C)N=NN1C,0.1420899999999999
[Li]<-S=C(N)CN(C)C,-0.1658999999999996
[Li]<-N(C)=C(C)C(C)=O,0.6661
[Li]<-S=C(N)C(=O)OC,-0.5544999999999998
[Li]<-n1cn(N)c(C)n1,-0.6996800000000001
[Li]<-n1ccn2c1CCC2,0.8292999999999999
[Li]<-O=C1CNC(N)N1,-2.0519
[Li]<-P(O)c1ccccc1,0.8976999999999999
[Li]<-n1cccnc1C,0.7850199999999998
[Be]=C1C=CC=CN1C,1.04049
[Li]<-N=c1[nH]cc(C)s1,0.8640899999999998
[Li]<-N1CC2CNC=CC21,-0.3087000000000001
[Li]<-P1(C(C)C)CPC1,2.4838000000000005
[Li]<-N(O)=C(C)C(C)(C)C,1.8826
[Be]=CNCC(C)(C)O,-0.1075099999999999
[Be]=C1NCCN1CCO,-1.1198099999999998
[Li]<-n1ccsc1C(C)N,1.1628000000000005
[Li]<-N1=NC(C)=CC1(C)C,2.1346
[Li]<-N(C(=O)CC)=C(C)C,1.4038000000000002
[Li]<-S=C(SCC)N(C)C,1.586
[Be]=C1C=C(C)C=CN1,1.08839
[Li]<-O1POCCC1C,1.3203
[Li]<-n1c(C)noc1C,0.6864399999999999
[Li]<-N1=C(N)SCC1C,0.4364000000000001
[Li]<-N1=CCSC1(C)C,1.5401
[Li]<-O=C(C)NC(C)(C)C,0.921
[Li]<-NCC(C)(C)C#N,0.4948800000000001
[Li]<-n1cccc(C)c1Br,2.15252
[Li]<-S=C(C=CC)OCC,1.9264
[Li]<-Pc1ccccc1N,0.7691999999999999
[Li]<-n1nc(C)n(C)n1,-0.4814800000000001
[Li]<-NC(C)N1CCCC1,0.3868999999999998
[Li]<-n1cnc(C)cc1Cl,1.4384199999999998
[Li]<-n1ccc([N+](=O)[O-])[nH]1,0.3178999999999999
[Li]<-N=Cc1ccoc1,1.27727
[Li]<-N(C)CC(=O)OCC,-0.2311
[Li]<-n1[nH]c(C)cc1Br,1.4806199999999996
[Li]<-n1occ(C)c1C,1.29144
[Li]<-S=c1[nH]nc(C)n1C,0.78611
[Li]<-S=C(NC)C(N)=O,-0.9815000000000004
[Li]<-n1cnn(C=C)c1,0.3785999999999999
[Li]<-S=C1NCNC1N,-1.2511
[Be]=C1N(C)C=C(N)N1C,-0.3825100000000001
[Li]<-n1c(CO)c[nH]c1C,0.2104199999999999
[Li]<-n1[nH]c(N)cc1N,-0.4259000000000001
[Be]=C1C(=O)C(N)OC1C,-0.65971
[Li]<-n1c(Cl)ccn1C,1.0735
[Li]<-N1=CSC(C#C)C1,0.7633
[Li]<-n1cc(N)cc(Cl)c1,1.3172
[Li]<-S=c1scc(SC)s1,3.2609900000000005
[Be]=C1NC(N)=C(N)S1,-0.6369099999999999
[Li]<-Nc1ccccc1Br,2.0313
[Li]<-N1=COC(C(=O)O)C1,-0.5019
[Li]<-N1=COC(CO)C1,-0.5942000000000001
[Li]<-N(CC)C(C)(C)C,1.3944
[Li]<-S=C(N)C(O)C(C)C,0.2894000000000001
[Li]<-n1c(N)cccc1Br,1.4263
[Be]=C=NC(C)(C)OC,0.8235000000000001
[Be]=C1CNC1(N)CO,-1.6818099999999998
[Be]=C1NCNC1(N)C=C,-0.9835099999999994
[Li]<-O=C1CCNC1N,-1.1664
[Li]<-n1ccn(OC)c1,-0.0585000000000001
[Li]<-O=C(C)NC(C)O,-0.5391999999999999
[Li]<-NC(C)C(C)OCC,0.7585999999999999
[Li]<-N#CN(CC)CC,0.80928
[Li]<-N#Cc1cscn1,1.0147799999999998
[Li]<-n1c(N)csc1C,1.03372
[Li]<-n1cccc(N)c1C,0.97222
[Li]<-NC(C)n1cnnn1,-0.8497000000000001
[Li]<-S1CCNC(N)C1,-0.3924
[Li]<-N(=O)C1CCCCC1,2.0855
[Li]<-N#CC=NC(C)(C)C,1.37928
[Li]<-P(Br)C(C)(N)[N+](=O)[O-],0.8838999999999999
[Li]<-O=C(CC=C)N(C)C,0.6507
[Be]=C1SC(N)=CN1C,0.4188900000000001
[Li]<-N(CC)C(C)N(C)C,0.5035000000000001
[Li]<-N#CC(C)(O)CCl,0.4997799999999999
[Li]<-n1cc(C)[nH]c1CC,1.28052
[Li]<-N#CC(=O)OCC,0.07308
[Li]<-S=C1NCNC1(C)N,-0.8609999999999995
[Li]<-N1=CC(N(C)C)CC1,0.3910999999999998
[Li]<-n1cc(C)c(C)[nH]1,1.0265399999999998
[Li]<-N=C(C)CC(=O)OC,0.58917
[Li]<-n1cccn1CC,0.903
[Li]<-n1ccc(C(C)=O)[nH]1,0.6123000000000001
[Li]<-n1csc(C)c1N,1.0337199999999998
[Li]<-O=C(C)NC(=O)OC,-0.1110999999999999
[Li]<-N(=O)Cc1ccco1,1.546
[Li]<-n1c(C)ccn1CO,0.1413199999999999
[Li]<-N(=C)C1CCCNC1,0.4390000000000001
[Li]<-[O-][n+]1ccccc1Cl,0.9734000000000002
[Li]<-N1C=C(N)C=NC1C,-0.1934999999999999
[Li]<-P(N)(O)C(C)(C)C,1.0478
[Li]<-n1cnc(C)cc1N,0.36722
[Li]<-S=C(N)CCCC,1.4627
[Li]<-n1nc(N)n(C)n1,-1.2077000000000002
[Li]<-n1[nH]c(C)cc1C#C,0.6994199999999999
[Li]<-n1cc2n(c1)CCC2,0.8292999999999999
[Li]<-n1ccc(I)c(C)c1,1.99462
[Li]<-NC1NC=CN1CC,-0.3749999999999999
[Be]=C1N(C)C=CN1C,0.33109
[Li]<-N1CCC(C)CC1,1.0059
[Li]<-N(CC)C(C)C=C,1.1704
[Li]<-n1cncc(C)c1C,1.09344
[Be]=C(C=C(C)C)CC,2.443890000000001
[Li]<-O=CN(CC)CC,0.4846
[Li]<-N(C(C)O)C(C)O,-0.7474000000000003
[Li]<-N(CCO)=[Si](C)C,0.4984
[Li]<-S=C1CNC(N)N1,-1.2511
